item_id,category_name,category_code,spec_key_hash,hash_version,used_price,device_type,brand,product_line,model_name,color,condition_grade,storage_capacity,memory_ram
01_digital_devices-demo-000173,01_digital_devices,01,0835ff3c6bafdf18,v2,1190000,노트북,삼성,아이폰,NT940XFG-K71AG,스그,S급,128GB,
01_digital_devices-demo-000174,01_digital_devices,01,f20945beb9cb7039,v2,160000,스마트폰,삼성,아이폰 7 플러스,아이폰7플러스,제트블랙,A급,128G,
01_digital_devices-demo-000175,01_digital_devices,01,cb4124ffc32e0c90,v2,210000,스마트폰,애플,아이폰,A1905,스페이스 그레이,SSS급,256GB,
01_digital_devices-demo-000176,01_digital_devices,01,7bcb3fe1e72bb3d8,v2,250000,스마트폰,Apple,아이폰,13 mini,미드나이트,중고,128GB,
01_digital_devices-demo-000177,01_digital_devices,01,bf92105e0be2601a,v2,209000,스마트폰,애플,iPhone 11 Pro,NT950XDA,블랙,S급,64GB,
01_digital_devices-demo-000178,01_digital_devices,01,b21dae3d012332cf,v2,115000,스마트폰,애플,아이폰 6S 플러스,NT960QGK-KC51S,스페이스 그레이,SS급,64GB,
01_digital_devices-demo-000179,01_digital_devices,01,33aaa3566d9bcc62,v2,2000000,스마트폰,애플,아이폰,아이폰17 PRO,스그,미개봉 새상품,128GB,
01_digital_devices-demo-000180,01_digital_devices,01,2fdce199bad223b5,v2,650000,노트북,삼성,아이폰,NT930QDB-KC58G,Gold,SS급,64GB,
01_digital_devices-demo-000181,01_digital_devices,01,b9b11c70379fff84,v2,2880000,노트북,삼성,아이폰,PCNT96,레드,중고,128GB,
01_digital_devices-demo-000182,01_digital_devices,01,8a0c40a748a9c5c5,v2,970000,스마트폰,애플,아이폰 에어,NT345XPA,화이트,중고,256GB,
01_digital_devices-demo-000183,01_digital_devices,01,bc312b138e222ee4,v2,650000,노트북,애플,아이폰 SE,NT950QDA-XC71B,화이트,A급,256GB,
01_digital_devices-demo-000184,01_digital_devices,01,469aa63a9e8c4583,v2,270000,노트북,삼성,아이폰,NT950XCJ,스타라이트,S급,128GB,
01_digital_devices-demo-000185,01_digital_devices,01,c607cd440df53afd,v2,430000,노트북,삼성,아이폰8 플러스,갤럭시북 S,블랙,A급,64GB,
01_digital_devices-demo-000186,01_digital_devices,01,9d21f903bc823fff,v2,230000,스마트폰,애플,아이폰,A1897,스그,특SSS급,256GB,
01_digital_devices-demo-000187,01_digital_devices,01,ab59d9e62bddde5d,v2,290000,스마트폰,애플,아이폰,아이폰12,블루,S급,64GB,
01_digital_devices-demo-000188,01_digital_devices,01,7bcb3fe1e72bb3d8,v2,250000,스마트폰,Apple,아이폰,13 mini,미드나이트,중고,256GB,
01_digital_devices-demo-000189,01_digital_devices,01,f12686781562f0a0,v2,80000,스마트폰,애플,아이폰,아이폰 7 플러스,레드,A급,128GB,
01_digital_devices-demo-000190,01_digital_devices,01,69693698050fc1e1,v2,1950000,노트북,삼성,아이폰 14 프로,NT960QHA-KC71S,블랙,S급,128GB,
01_digital_devices-demo-000191,01_digital_devices,01,25de808063bae4b8,v2,850000,노트북,삼성,아이폰,NT950QED,매트블랙,SSS급,256GB,
01_digital_devices-demo-000192,01_digital_devices,01,ab59d9e62bddde5d,v2,290000,스마트폰,애플,아이폰,아이폰12,블루,S급,64GB,
01_digital_devices-demo-000193,01_digital_devices,01,a6cccebbd46101b2,v2,280000,노트북,삼성,아이폰,NT950SBE,미드나이트,특SSS급,256GB,
01_digital_devices-demo-000194,01_digital_devices,01,0626d6c69f9eb751,v2,4100000,노트북,삼성,아이폰,NT960UJH-XC72A,화이트,SSS급,128GB,
01_digital_devices-demo-000195,01_digital_devices,01,2504f6ce71938664,v2,400000,스마트폰,애플,아이폰,아이폰 13,스그,미사용 새상품,128GB,
01_digital_devices-demo-000196,01_digital_devices,01,acaa8db2436f9383,v2,480000,노트북,삼성,아이폰 14,15 프로 맥스,스타라이트,SSS급,128GB,
01_digital_devices-demo-000197,01_digital_devices,01,fcc770ae4726f0ac,v2,270000,스마트폰,애플,아이폰,아이폰 14,블랙,단순개봉미사용,128GB,
01_digital_devices-demo-000198,01_digital_devices,01,7a13f2010aa2323b,v2,400000,노트북,애플,아이폰,NT751XGK,스페이스 그레이,중고,128GB,
01_digital_devices-demo-000199,01_digital_devices,01,370ad0ac44c56ffc,v2,1300000,노트북,삼성,아이폰,NT960QHA-KC71G,틸,S급,64GB,
01_digital_devices-demo-000200,01_digital_devices,01,c6b6e07026248031,v2,3150000,노트북,삼성,아이폰,Galaxy Book 6 Pro,스타라이트,S급,64GB,
01_digital_devices-demo-000201,01_digital_devices,01,02d3b9885076f5d8,v2,1010000,노트북,삼성,아이폰,갤럭시북 프로 i7,화이트 티타늄,A급,64GB,
01_digital_devices-demo-000202,01_digital_devices,01,447ea45d524bde06,v2,890000,스마트폰,삼성,아이폰 16 프로,아이폰16 Pro,레드,S급,256GB,
01_digital_devices-demo-000203,01_digital_devices,01,fd9c66547c18032c,v2,760000,스마트폰,애플,아이폰 SE,아이폰14프로맥스,블랙,중고,128GB,
01_digital_devices-demo-000204,01_digital_devices,01,4856daa65d7b01bd,v2,1140000,스마트폰,애플,아이폰 16 프로맥스,NT961XGL-X02/C,골드,중고,256GB,
01_digital_devices-demo-000205,01_digital_devices,01,7bcb3fe1e72bb3d8,v2,250000,스마트폰,Apple,아이폰,13 mini,레드,SS급,128GB,
01_digital_devices-demo-000206,01_digital_devices,01,c21a38c2630c384f,v2,650000,스마트폰,애플,아이폰,iPhone 15,블루,S급,128G,
01_digital_devices-demo-000207,01_digital_devices,01,8d87a4de2e6271d1,v2,290000,노트북,애플,아이폰,SM-W727,레드,SS급,64GB,
01_digital_devices-demo-000208,01_digital_devices,01,6b26f71c192b3390,v2,170000,스마트폰,삼성,아이폰8 플러스,iPhone 8 Plus,퍼플,A급,64GB,
01_digital_devices-demo-000209,01_digital_devices,01,0642e536cdaeb809,v2,3000000,노트북,삼성,아이폰,갤럭시북6프로,퍼플,SS급,64GB,
01_digital_devices-demo-000210,01_digital_devices,01,79cc0fef52f1413d,v2,320000,스마트폰,애플,아이폰 SE,iPhone SE 3,스타라이트,S급,128GB,
01_digital_devices-demo-000211,01_digital_devices,01,6e4bf0a38ec767a4,v2,170000,스마트폰,애플,아이폰 8 플러스,아이폰 8플러스,실버,S급,64GB,
01_digital_devices-demo-000212,01_digital_devices,01,4bcc8713b7207f19,v2,50000,가방,갤럭시북,아이폰14,페이지737,그린,S급,128GB,
01_digital_devices-demo-000213,01_digital_devices,01,26ef35930d44341a,v2,1550000,노트북,삼성,아이폰,NT940XGK,실버,S급,64GB,
01_digital_devices-demo-000214,01_digital_devices,01,d1a421432909ebdd,v2,145000,스마트폰,애플,아이폰,iPhone 7,골드,S급,128GB,
01_digital_devices-demo-000215,01_digital_devices,01,3baa8fd38b7f3366,v2,1000000,노트북,삼성,아이폰 SE,갤럭시 북2,스그,중고,128GB,
01_digital_devices-demo-000216,01_digital_devices,01,cc14488de0931cc5,v2,600000,노트북,삼성,아이폰,갤럭시북2 프로,블랙,A급,256GB,
01_digital_devices-demo-000217,01_digital_devices,01,fe7bac398139c00e,v2,699000,노트북,삼성,아이폰,갤럭시북 이온2,스그,S급,128GB,
01_digital_devices-demo-000218,01_digital_devices,01,2533d3883eebc38a,v2,300000,노트북,애플,아이폰 SE,iPhone SE3,미드나이트,S급,128GB,
01_digital_devices-demo-000219,01_digital_devices,01,b21dae3d012332cf,v2,115000,스마트폰,애플,아이폰 6S 플러스,아이폰 6S 플러스 A1687,스페이스 그레이,SS급,64GB,
01_digital_devices-demo-000220,01_digital_devices,01,f6c64a337f52a34d,v2,85000,스마트폰,애플,iPhone 12 mini,아이폰 12 미니,Green,S급,128GB,
01_digital_devices-demo-000221,01_digital_devices,01,35bd353f9e8ed7fd,v2,140000,스마트폰,애플,아이폰,아이폰 6s,골드,S급,64GB,
01_digital_devices-demo-000222,01_digital_devices,01,2ee0b0b5eb966d2a,v2,1750000,노트북,삼성,아이폰,갤럭시북 4 360,레드,SSS급,512GB,
01_digital_devices-demo-000223,01_digital_devices,01,b21dae3d012332cf,v2,115000,노트북,애플,아이폰 6S 플러스,아이폰 6S 플러스 A1687,미드나이트,SS급,64GB,
01_digital_devices-demo-000224,01_digital_devices,01,22b25bba1470342c,v2,570000,스마트폰,애플,아이폰,아이폰15프로,화이트,SS급,128GB,
01_digital_devices-demo-000225,01_digital_devices,01,c6b6e07026248031,v2,3100000,노트북,삼성,아이폰 15 프로 맥스,Galaxy Book 6 Pro,스타라이트,중고,16GB,
01_digital_devices-demo-000226,01_digital_devices,01,c57a9149981e175f,v2,490000,노트북,삼성,아이폰 SE2,갤럭시북,블루,A급,128GB,
01_digital_devices-demo-000227,01_digital_devices,01,0104dd0c06d19565,v2,450000,스마트폰,애플,아이폰,아이폰 15,블루,중고,128GB,
01_digital_devices-demo-000228,01_digital_devices,01,72dbe3d3c870d7f2,v2,165000,스마트폰,애플,아이폰,아이폰 6S 플러스,골드,SS급,64GB,
01_digital_devices-demo-000229,01_digital_devices,01,bab7cebdafee71fa,v2,155000,스마트폰,애플,아이폰 SE2,아이폰SE2,화이트,A급,64GB,
01_digital_devices-demo-000230,01_digital_devices,01,982ff0b97cc19c2d,v2,1200000,스마트폰,삼성,아이폰,NT751XGK-K05/C,데저트티타늄,중고,128GB,
01_digital_devices-demo-000231,01_digital_devices,01,7bcb3fe1e72bb3d8,v2,250000,스마트폰,Apple,아이폰 8 플러스,13 mini,블루,중고,128GB,
01_digital_devices-demo-000232,01_digital_devices,01,33b5ee1ab9c30c62,v2,170000,스마트폰,애플,아이폰,A1905,레드,특SS급,64GB,
01_digital_devices-demo-000233,01_digital_devices,01,4109f3e30a09e476,v2,650000,노트북,삼성,아이폰 SE,NT550XEZ-A58A,레드,A급,512GB,
01_digital_devices-demo-000234,01_digital_devices,01,f6c64a337f52a34d,v2,85000,스마트폰,애플,iPhone 12 mini,아이폰 12 미니,Green,중고,128GB,
01_digital_devices-demo-000235,01_digital_devices,01,6cd3e3154170bc53,v2,430000,노트북,삼성,아이폰,NT951XDB-K0H/C,블랙,S급,64GB,
01_digital_devices-demo-000236,01_digital_devices,01,2bec2cf4b48e7ece,v2,950000,노트북,삼성,iPhone,NT750XGL-XL51G,스그,중고,256GB,
01_digital_devices-demo-000237,01_digital_devices,01,95c04521cf77a5a9,v2,170000,스마트폰,애플,아이폰,A2296,레드,AA급,128GB,
01_digital_devices-demo-000238,01_digital_devices,01,6dee6b0e2b20e4ab,v2,220000,스마트폰,애플,아이폰,아이폰 8플러스,실버,A급,256GB,
01_digital_devices-demo-000239,01_digital_devices,01,3969dd36500e3fd2,v2,205000,스마트폰,애플,아이폰,아이폰8플러스,골드,S급,64GB,
01_digital_devices-demo-000240,01_digital_devices,01,86528b1e833390bf,v2,1600000,노트북,삼성,아이폰 SE,iPhone 6S,블랙,SSS급,128G,
01_digital_devices-demo-000241,01_digital_devices,01,af3dc7dbc07c1b12,v2,740000,노트북,삼성,아이폰,NT761XDA,화이트,A급,128GB,
01_digital_devices-demo-000242,01_digital_devices,01,45a3627f3c1d2902,v2,600000,노트북,삼성,아이폰,NT950QCG-X58,레드,S급,64GB,
01_digital_devices-demo-000243,01_digital_devices,01,40f813524a52f330,v2,570000,스마트폰,애플,아이폰,아이폰 16,화이트,SSS급,128GB,
01_digital_devices-demo-000244,01_digital_devices,01,9615c128b22fe287,v2,250000,스마트폰,애플,아이폰,아이폰12프로,스그,중고,128G,
01_digital_devices-demo-000245,01_digital_devices,01,28212950ab623954,v2,4050000,노트북,삼성,아이폰8,NT960UJG-XC72Y,블랙,S급,128GB,
01_digital_devices-demo-000246,01_digital_devices,01,7528760373cd58d3,v2,90000,스마트폰,애플,아이폰 12 미니,아이폰6,스페이스그레이,A급,16GB,
01_digital_devices-demo-000247,01_digital_devices,01,4856daa65d7b01bd,v2,1140000,스마트폰,애플,아이폰 16 프로맥스,아이폰 16 프로맥스 256GB,골드,중고,256GB,
01_digital_devices-demo-000248,01_digital_devices,01,02d3b9885076f5d8,v2,1010000,노트북,삼성,아이폰,갤럭시북 프로 i7,미드나이트,A급,64GB,
01_digital_devices-demo-000249,01_digital_devices,01,62f10c26ee7378c0,v2,400000,스마트폰,삼성,아이폰,NT951XCJ-K05/R,스타라이트,특SS급,128GB,
01_digital_devices-demo-000250,01_digital_devices,01,bc312b138e222ee4,v2,650000,노트북,삼성,아이폰,NT950QDA-XC71B,화이트,AA급,128GB,
01_digital_devices-demo-000251,01_digital_devices,01,33aaa3566d9bcc62,v2,2000000,스마트폰,애플,아이폰,아이폰17 PRO,미드나이트,미개봉 새상품,512GB,
01_digital_devices-demo-000252,01_digital_devices,01,86dcc3cef376c4c8,v2,260000,스마트폰,애플,아이폰 SE,iPhone SE 3,스타라이트,SSS급,64GB,
01_digital_devices-demo-000253,01_digital_devices,01,c23f89f52c00a2be,v2,1400000,스마트폰,애플,아이폰,아이폰 17 에어,미드나이트,A급,512GB,
01_digital_devices-demo-000254,01_digital_devices,01,86dcc3cef376c4c8,v2,260000,스마트폰,애플,아이폰 SE,iPhone SE 3,스타라이트,SSS급,64GB,
01_digital_devices-demo-000255,01_digital_devices,01,e22ed33fc36e5aa1,v2,950000,노트북,삼성,아이폰,NT960XGQ-A51A,스그,중고,512GB,
01_digital_devices-demo-000256,01_digital_devices,01,e9ba44ca17d4ece8,v2,134000,스마트폰,애플,아이폰,아이폰 8,골드,S급,256GB,
01_digital_devices-demo-000257,01_digital_devices,01,348eaf7b598a6ced,v2,950000,노트북,삼성,아이폰 SE2,NT950XGK-KM51S,레드,S급,64GB,
01_digital_devices-demo-000258,01_digital_devices,01,e9ba44ca17d4ece8,v2,134000,스마트폰,애플,아이폰,아이폰 8,골드,S급,256GB,
01_digital_devices-demo-000259,01_digital_devices,01,d45bcda26118dee2,v2,950000,스마트폰,삼성,아이폰,iPhone 15 Pro,블랙,SS급,256GB,
01_digital_devices-demo-000260,01_digital_devices,01,9c99e60664f5127b,v2,91000,스마트폰,애플,아이폰,7,매트블랙,중고,128GB,
01_digital_devices-demo-000261,01_digital_devices,01,cc14488de0931cc5,v2,600000,노트북,삼성,아이폰 SE,아이폰7플러스,골드,B급,128GB,
01_digital_devices-demo-000262,01_digital_devices,01,40f813524a52f330,v2,570000,스마트폰,애플,아이폰,아이폰 16,화이트,SSS급,128GB,
01_digital_devices-demo-000263,01_digital_devices,01,0104dd0c06d19565,v2,450000,스마트폰,애플,아이폰,아이폰 15,블루,중고,128GB,
01_digital_devices-demo-000264,01_digital_devices,01,adf49f2862e065fc,v2,2400000,노트북,삼성,아이폰,아이폰 8플러스,스타라이트,중고,64GB,
01_digital_devices-demo-000265,01_digital_devices,01,45a3627f3c1d2902,v2,600000,노트북,삼성,아이폰,NT950QCG-X58,제트블랙,S급,128GB,
01_digital_devices-demo-000266,01_digital_devices,01,26ef35930d44341a,v2,1550000,노트북,삼성,아이폰 14 프로 맥스,NT940XGK,블랙티타늄,S급,16GB,
01_digital_devices-demo-000267,01_digital_devices,01,4c5107507b23a8e6,v2,1400000,노트북,삼성,아이폰13미니,갤럭시북5 프로 360,블랙,A급,512GB,
01_digital_devices-demo-000268,01_digital_devices,01,6d7f37ba45900984,v2,480000,노트북,삼성,아이폰,갤럭시북3go LTE,틸,SSS급,256GB,
01_digital_devices-demo-000269,01_digital_devices,01,2fdce199bad223b5,v2,650000,노트북,삼성,아이폰,NT930QDB-KC58G,골드,리퍼 새상품,128GB,
01_digital_devices-demo-000270,01_digital_devices,01,27f19c523dec7535,v2,220000,스마트폰,애플,아이폰 SE,아이폰 SE 2,레드,S급,128GB,
01_digital_devices-demo-000271,01_digital_devices,01,0104dd0c06d19565,v2,450000,스마트폰,애플,아이폰,아이폰 15,블루,중고,64GB,
01_digital_devices-demo-000272,01_digital_devices,01,28212950ab623954,v2,4050000,노트북,삼성,아이폰,NT960UJG-XC72Y,틸,S급,64GB,
01_digital_devices-demo-000273,01_digital_devices,01,2ee0b0b5eb966d2a,v2,1750000,노트북,삼성,아이폰,갤럭시북 4 360,퍼플,새상품(미사용),128GB,
01_digital_devices-demo-000274,01_digital_devices,01,90ab774b643167af,v2,1100000,노트북,삼성,아이폰13미니,갤럭시북3 프로,화이트,A급,128GB,
01_digital_devices-demo-000275,01_digital_devices,01,007a9c44c08b085d,v2,1200000,노트북,삼성,아이폰,NT960QGK-KC51S,매트블랙,특SS급,128GB,
01_digital_devices-demo-000276,01_digital_devices,01,02d3b9885076f5d8,v2,1010000,노트북,삼성,아이폰 SE,갤럭시북 프로 i7,블루,특SSS급,128GB,
01_digital_devices-demo-000277,01_digital_devices,01,d11617212cb1fcbe,v2,650000,노트북,삼성,아이폰,NT750XGR-A51AG,레드,특SSS급,256GB,
01_digital_devices-demo-000278,01_digital_devices,01,0626d6c69f9eb751,v2,4100000,노트북,삼성,아이폰,NT960UJH-XC72A,스그,S급,128GB,
01_digital_devices-demo-000279,01_digital_devices,01,772afb723ebf8d5d,v2,200000,노트북,삼성,아이폰 SE2,NT345XLA,블루,A급,256GB,
01_digital_devices-demo-000280,01_digital_devices,01,1974629eb85e7bbc,v2,270000,스마트폰,애플,아이폰,아이폰11,화이트,S급,128GB,
01_digital_devices-demo-000281,01_digital_devices,01,083085d122f9dd21,v2,900000,노트북,삼성,아이폰 SE,Galaxy Book3 Pro 14,화이트,S급,256GB,
01_digital_devices-demo-000282,01_digital_devices,01,1854946fedf1af60,v2,210000,스마트폰,애플,아이폰,A1905,스그,특SSS급,256GB,
01_digital_devices-demo-000283,01_digital_devices,01,f6c64a337f52a34d,v2,85000,스마트폰,애플,iPhone 12 mini,아이폰 12 미니,Green,A급,128GB,
01_digital_devices-demo-000284,01_digital_devices,01,c57a9149981e175f,v2,530000,노트북,삼성,아이폰,갤럭시북,스그,중고,128GB,
01_digital_devices-demo-000285,01_digital_devices,01,9615c128b22fe287,v2,250000,스마트폰,애플,아이폰,아이폰12프로,퍼플,중고,128GB,
01_digital_devices-demo-000286,01_digital_devices,01,624967daa24ea746,v2,1300000,스마트폰,애플,아이폰 17 프로,아이폰17프로,실버,단순개봉미사용,256GB,
01_digital_devices-demo-000287,01_digital_devices,01,17956196e491707e,v2,1930000,노트북,삼성,아이폰,NT960XGL-XC72G,제트블랙,특SSS급,128GB,
01_digital_devices-demo-000288,01_digital_devices,01,447ea45d524bde06,v2,890000,스마트폰,애플,아이폰 16 프로,아이폰16 Pro,화이트,S급,256GB,
01_digital_devices-demo-000289,01_digital_devices,01,348eaf7b598a6ced,v2,950000,노트북,삼성,아이폰,NT950XGK-KM51S,레드,A급,128G,
01_digital_devices-demo-000290,01_digital_devices,01,772afb723ebf8d5d,v2,199000,노트북,삼성,아이폰11,NT345XLA,스타라이트,중고,128GB,
01_digital_devices-demo-000291,01_digital_devices,01,4ac0053e7742e87b,v2,185000,스마트폰,애플,아이폰 SE,아이폰 SE2,블랙,S급,64GB,
01_digital_devices-demo-000292,01_digital_devices,01,72dbe3d3c870d7f2,v2,165000,스마트폰,애플,아이폰,아이폰 6S 플러스,골드,S급,64GB,
01_digital_devices-demo-000293,01_digital_devices,01,09c91b2f7b1221c0,v2,700000,노트북,삼성,아이폰,NT750XGR-A51AS,화이트,A급,128GB,
01_digital_devices-demo-000294,01_digital_devices,01,6ae883f6ce6a2988,v2,1050000,노트북,삼성,아이폰,NT750XGR-A51A,화이트,S급,256GB,
01_digital_devices-demo-000295,01_digital_devices,01,9c99e60664f5127b,v2,91000,스마트폰,애플,아이폰,7,매트블랙,중고,128GB,
01_digital_devices-demo-000296,01_digital_devices,01,c6345dc3f3e7e876,v2,1000000,노트북,삼성,아이폰 SE,아이폰12 미니,라벤더,중고,128GB,
01_digital_devices-demo-000297,01_digital_devices,01,64b383848936af95,v2,400000,노트북,삼성,아이폰,NT951XCJ-K02/C,레드,S급,64GB,
01_digital_devices-demo-000298,01_digital_devices,01,083085d122f9dd21,v2,900000,스마트폰,삼성,아이폰,Galaxy Book3 Pro 14,골드,미개봉 새상품,128GB,
01_digital_devices-demo-000299,01_digital_devices,01,4edefcd244288e07,v2,1080000,노트북,삼성,아이폰,NT951XGK-K09/C,매트블랙,S급,128GB,
01_digital_devices-demo-000300,01_digital_devices,01,447ea45d524bde06,v2,890000,스마트폰,애플,아이폰 16 프로,아이폰16 Pro,핑크,B급,256GB,
01_digital_devices-demo-000301,01_digital_devices,01,a6cccebbd46101b2,v2,280000,노트북,삼성,아이폰,NT950SBE,매트블랙,S급,128GB,
01_digital_devices-demo-000302,01_digital_devices,01,dedf8a5ed9bad303,v2,910000,노트북,삼성,아이폰,갤럭시북 프로,골드,A급,256GB,
01_digital_devices-demo-000303,01_digital_devices,01,9c99e60664f5127b,v2,91000,스마트폰,애플,아이폰,iPhone SE 3,매트블랙,중고,128GB,
01_digital_devices-demo-000304,01_digital_devices,01,86528b1e833390bf,v2,1600000,노트북,삼성,아이폰,NT960QHA-KC51G,블랙티타늄,중고,128GB,
01_digital_devices-demo-000305,01_digital_devices,01,08869fef923347a7,v2,1480000,노트북,삼성,아이폰,NT961XGL-X02/C,로즈골드,S급,128GB,
01_digital_devices-demo-000306,01_digital_devices,01,27f19c523dec7535,v2,220000,스마트폰,애플,아이폰 SE,아이폰 SE 2,레드,S급,128GB,
01_digital_devices-demo-000307,01_digital_devices,01,b6817de0a0c58cf0,v2,850000,노트북,삼성,아이폰 16 프로,NT951XED,화이트,중고,128GB,
01_digital_devices-demo-000308,01_digital_devices,01,fe7bac398139c00e,v2,699000,노트북,삼성,아이폰 7 플러스,갤럭시북 이온2,스그,S급,128GB,
01_digital_devices-demo-000309,01_digital_devices,01,70489424eb2848de,v2,790000,스마트폰,애플,아이폰 14 프로,아이폰 14 프로,블랙,새상품(미사용),128GB,
01_digital_devices-demo-000310,01_digital_devices,01,21a99f2006b2d9cb,v2,110000,스마트폰,애플,아이폰,아이폰6,골드,A급,64GB,
01_digital_devices-demo-000311,01_digital_devices,01,f6c64a337f52a34d,v2,85000,스마트폰,애플,iPhone 12 mini,아이폰 12 미니,Green,S급,128GB,
01_digital_devices-demo-000312,01_digital_devices,01,c57a9149981e175f,v2,530000,노트북,삼성,아이폰 SE,갤럭시북,화이트 티타늄,S급,256GB,
01_digital_devices-demo-000313,01_digital_devices,01,348eaf7b598a6ced,v2,950000,노트북,삼성,아이폰,NT761XDA,블루,중고,128GB,
01_digital_devices-demo-000314,01_digital_devices,01,3969dd36500e3fd2,v2,205000,노트북,애플,아이폰,아이폰8플러스,골드,S급,64GB,
01_digital_devices-demo-000315,01_digital_devices,01,d52d70baf65f411e,v2,700000,스마트폰,삼성,iPhone,아이폰 15 프로,화이트,S급,128GB,
01_digital_devices-demo-000316,01_digital_devices,01,08869fef923347a7,v2,1480000,스마트폰,삼성,아이폰,NT961XGL-X02/C,라벤더,S급,64GB,
01_digital_devices-demo-000317,01_digital_devices,01,982ff0b97cc19c2d,v2,1200000,노트북,삼성,아이폰,NT751XGK-K05/C,미드나이트,특SSS급,32GB,
01_digital_devices-demo-000318,01_digital_devices,01,2b68ed11562cac1e,v2,140000,스마트폰,애플,아이폰,A1905,스그,A급,64GB,
01_digital_devices-demo-000319,01_digital_devices,01,0642e536cdaeb809,v2,3000000,노트북,삼성,아이폰 SE,갤럭시북6프로,스타라이트,S급,128GB,
01_digital_devices-demo-000320,01_digital_devices,01,982ff0b97cc19c2d,v2,1200000,노트북,삼성,아이폰,NT751XGK-K05/C,스그,S급,64GB,
01_digital_devices-demo-000321,01_digital_devices,01,fcb6e8ae9492a2ac,v2,1050000,스마트폰,Apple,아이폰 SE,iPhone 16 Pro,화이트,특SSS급,256GB,
01_digital_devices-demo-000322,01_digital_devices,01,e3626691d2ddb765,v2,165000,스마트폰,애플,아이폰 SE2,아이폰 SE2,레드,S급,128GB,
01_digital_devices-demo-000323,01_digital_devices,01,af3dc7dbc07c1b12,v2,740000,스마트폰,삼성,아이폰,NT761XDA,골드,S급,256GB,
01_digital_devices-demo-000324,01_digital_devices,01,e3626691d2ddb765,v2,165000,스마트폰,애플,아이폰 SE2,아이폰 SE2,레드,S급,128GB,
01_digital_devices-demo-000325,01_digital_devices,01,c21a38c2630c384f,v2,650000,스마트폰,삼성,아이폰,iPhone 15,블루,S급,256GB,
01_digital_devices-demo-000326,01_digital_devices,01,a83b4d8f1fb27202,v2,240000,스마트폰,아이폰,아이폰 SE,SE3,화이트,중고,128GB,
01_digital_devices-demo-000327,01_digital_devices,01,e9ba44ca17d4ece8,v2,134000,스마트폰,애플,아이폰,아이폰 8,골드,S급,256GB,
01_digital_devices-demo-000328,01_digital_devices,01,33aaa3566d9bcc62,v2,2000000,스마트폰,애플,아이폰,아이폰17 PRO,레드,미개봉 새상품,512GB,
01_digital_devices-demo-000329,01_digital_devices,01,5a9a8b5d69d6a9bf,v2,200000,스마트폰,애플,아이폰,아이폰 12 미니,스타라이트,A급,128G,
01_digital_devices-demo-000330,01_digital_devices,01,09c91b2f7b1221c0,v2,930000,노트북,삼성,아이폰,NT750XGR-A51AS,블랙,S급,128GB,
01_digital_devices-demo-000331,01_digital_devices,01,c23f89f52c00a2be,v2,1400000,스마트폰,애플,아이폰,아이폰 17 에어,레드,S급,512GB,
01_digital_devices-demo-000332,01_digital_devices,01,ab59d9e62bddde5d,v2,290000,스마트폰,애플,아이폰,아이폰12,블루,S급,64GB,
01_digital_devices-demo-000333,01_digital_devices,01,510cfce32907b7ed,v2,152000,스마트폰,애플,아이폰,아이폰7,레드,A급,128GB,
01_digital_devices-demo-000334,01_digital_devices,01,7d1ddf199a7ba7dc,v2,420000,스마트폰,애플,아이폰,아이폰13,미드나이트,A급,128GB,
01_digital_devices-demo-000335,01_digital_devices,01,b9b11c70379fff84,v2,2880000,노트북,삼성,아이폰,PCNT96,화이트,S급,256GB,
01_digital_devices-demo-000336,01_digital_devices,01,af3dc7dbc07c1b12,v2,740000,노트북,애플,아이폰,NT761XDA,화이트,중고,64GB,
01_digital_devices-demo-000337,01_digital_devices,01,3baa8fd38b7f3366,v2,1000000,노트북,삼성,아이폰,A1905,데저트티타늄,S급,128GB,
01_digital_devices-demo-000338,01_digital_devices,01,bc312b138e222ee4,v2,650000,노트북,삼성,아이폰,NT950QDA-XC71B,핑크,중고,16GB,
01_digital_devices-demo-000339,01_digital_devices,01,62f10c26ee7378c0,v2,400000,노트북,삼성,아이폰,NT951XCJ-K05/R,스페이스 그레이,A급,512GB,
01_digital_devices-demo-000340,01_digital_devices,01,da317f6dfc292fbe,v2,400000,스마트폰,애플,아이폰 14,아이폰 14,레드,SS급,256GB,
01_digital_devices-demo-000341,01_digital_devices,01,09c91b2f7b1221c0,v2,930000,노트북,삼성,아이폰,NT750XGR-A51AS,핑크,특SSS급,64GB,
01_digital_devices-demo-000342,01_digital_devices,01,6b26f71c192b3390,v2,170000,스마트폰,애플,아이폰8 플러스,iPhone 8 Plus,스그,A급,64GB,
01_digital_devices-demo-000343,01_digital_devices,01,370ad0ac44c56ffc,v2,1300000,노트북,삼성,아이폰,NT960QHA-KC71G,미드나이트,S급,256GB,
01_digital_devices-demo-000344,01_digital_devices,01,d35806d693dac245,v2,200000,스마트폰,Apple,아이폰 SE,아이폰 SE 3,레드,A급,128GB,
01_digital_devices-demo-000345,01_digital_devices,01,447ea45d524bde06,v2,890000,스마트폰,애플,아이폰 16 프로,아이폰16 Pro,블랙,특SSS급,256GB,
01_digital_devices-demo-000346,01_digital_devices,01,a356dad4c0a46630,v2,770000,스마트폰,애플,아이폰,아이폰16플러스,제트블랙,중고,128GB,
01_digital_devices-demo-000347,01_digital_devices,01,17956196e491707e,v2,1930000,노트북,삼성,아이폰 15 프로 맥스,NT960XGL-XC72G,스타라이트,S급,128GB,
