item_id,category_name,category_code,spec_key_hash,hash_version,used_price,item_type,sport_category,brand,model_name,gender_target,handedness,trade_type,location_area
09_sports_leisure-training-000404,09_sports_leisure,09,83d939bc6f43fafe,v2,400000,,,로드마스터,룰렛,,,,
09_sports_leisure-training-000405,09_sports_leisure,09,b34a95203b7a4c67,v2,59000,,,핑,앤서,,,,
09_sports_leisure-training-000406,09_sports_leisure,09,5e5c67e90393ec74,v2,500000,,,엘파마,e2000D,,,,
09_sports_leisure-training-000407,09_sports_leisure,09,a9eba576530636d5,v2,150000,,,벨로라인,Langma Advanced Pro Disc 0 2022,,,,
09_sports_leisure-training-000408,09_sports_leisure,09,5b3194901442bc35,v2,410000,,,XDS,FORGED,,,,
09_sports_leisure-training-000409,09_sports_leisure,09,9783a760b3a6a838,v2,200000,,,데이비드,e2000D,,,,
09_sports_leisure-training-000410,09_sports_leisure,09,24a4444388f43a6e,v2,120000,,,트위터,미니 비토,,,,
09_sports_leisure-training-000411,09_sports_leisure,09,3f2c62d3ddc33d5d,v2,1200000,,,자이언트,Propel Advanced 1 Pro,,,,
09_sports_leisure-training-000412,09_sports_leisure,09,3f2c62d3ddc33d5d,v2,1200000,,,자이언트,Propel Advanced 1 Pro,,,,
09_sports_leisure-training-000413,09_sports_leisure,09,dd50ef1565fdd562,v2,82000,,,젝시오,MP100,,,,
09_sports_leisure-training-000414,09_sports_leisure,09,525b7b2c661c1235,v2,450000,,,이와키,XV 1.9,,,,
09_sports_leisure-training-000415,09_sports_leisure,09,89147ea8ac2e8a99,v2,816156,,,미즈노,피타,,,,
09_sports_leisure-training-000416,09_sports_leisure,09,e977372b5bdc1e8a,v2,980000,,,트렉,SL5 디스크,,,,
09_sports_leisure-training-000417,09_sports_leisure,09,ba1087264dfb85fc,v2,50000,,,테일러메이드,로사 몬자,,,,
09_sports_leisure-training-000418,09_sports_leisure,09,77f7d8c4b64db622,v2,60000,,,브리지스톤,BW02,,,,
09_sports_leisure-training-000419,09_sports_leisure,09,95958ccdcf665106,v2,590000,,,브릿지스톤,파이즈 PHYZ,,,,
09_sports_leisure-training-000420,09_sports_leisure,09,5c18029388b1f6cd,v2,130000,,,알톤,14D,,,,
09_sports_leisure-training-000421,09_sports_leisure,09,53bfb100455982fe,v2,690000,,,마루망,TCR Advanced 1 KOM,,,,
09_sports_leisure-training-000422,09_sports_leisure,09,74350705a8efa940,v2,300000,,,트위터,레오파드30단,,,,
09_sports_leisure-training-000423,09_sports_leisure,09,525b7b2c661c1235,v2,450000,,,이와키,XV 1.9,,,,
09_sports_leisure-training-000424,09_sports_leisure,09,2892f1015df4c07a,v2,230000,,,미즈노,oneon,,,,
09_sports_leisure-training-000425,09_sports_leisure,09,19e9cd26cd516dd6,v2,500000,,,엑사이더,ES590,,,,
09_sports_leisure-training-000426,09_sports_leisure,09,6882d3ebea5ea0a0,v2,550000,,,콘스탄틴,디스페랄 2022,,,,
09_sports_leisure-training-000427,09_sports_leisure,09,89147ea8ac2e8a99,v2,805268,,,미즈노,D50 MTB,,,,
09_sports_leisure-training-000428,09_sports_leisure,09,3fcc8ff16e259730,v2,250000,,,히로마쓰 모토,MK-GOLD,,,,
09_sports_leisure-training-000429,09_sports_leisure,09,29e51dd16d670b29,v2,430000,,,삼천리,칼라스 70,,,,
09_sports_leisure-training-000430,09_sports_leisure,09,83d939bc6f43fafe,v2,400000,,,로드마스터,룰렛,,,,
09_sports_leisure-training-000431,09_sports_leisure,09,b5d0c0c3641d06d0,v2,110000,,,니탁스,타입9,,,,
09_sports_leisure-training-000432,09_sports_leisure,09,65fb9d3cf0bd7000,v2,750000,,,투어스테이지,V300 III,,,,
09_sports_leisure-training-000433,09_sports_leisure,09,3a532c5444c484a3,v2,822322,,,테일러메이드,앤썸X,,,,
09_sports_leisure-training-000434,09_sports_leisure,09,553c6ea8155f2b61,v2,5900000,,,트리곤,lv1 카모,,,,
09_sports_leisure-training-000435,09_sports_leisure,09,3a532c5444c484a3,v2,576186,,,테일러메이드,핏큐브 바이크,,,,
09_sports_leisure-training-000436,09_sports_leisure,09,2892f1015df4c07a,v2,230000,,,미즈노,oneon,,,,
09_sports_leisure-training-000437,09_sports_leisure,09,14c7617b0b4dfd49,v2,582245,,,캘러웨이,마린6 2022,,,,
09_sports_leisure-training-000438,09_sports_leisure,09,a3e13bf6998d3d15,v2,50000,,,PGA,R대,,,,
09_sports_leisure-training-000439,09_sports_leisure,09,f668946e6c07784b,v2,420000,,,언노운,싱귤러리티2 2024,,,,
09_sports_leisure-training-000440,09_sports_leisure,09,942a94d37ba713b7,v2,298000,,,티티카카,P8HD,,,,
09_sports_leisure-training-000441,09_sports_leisure,09,f668946e6c07784b,v2,420000,,,언노운,싱귤러리티2 2024,,,,
09_sports_leisure-training-000442,09_sports_leisure,09,3a532c5444c484a3,v2,551155,,,테일러메이드,V300 III,,,,
09_sports_leisure-training-000443,09_sports_leisure,09,3a532c5444c484a3,v2,850000,,,테일러메이드,Domane AL2,,,,
09_sports_leisure-training-000444,09_sports_leisure,09,686f4e1e317fde8b,v2,270000,,,블랙캣,D50 MTB,,,,
09_sports_leisure-training-000445,09_sports_leisure,09,eca41f0c214f8840,v2,880000,,,엔진11,헌터브로스V1,,,,
09_sports_leisure-training-000446,09_sports_leisure,09,6bfd6da6a41e93a5,v2,74000,,,캘러웨이,하이퍼 ERC,,,,
09_sports_leisure-training-000447,09_sports_leisure,09,e3d08fecd1d7c935,v2,1250000,,,히토미혼마,5스타,,,,
09_sports_leisure-training-000448,09_sports_leisure,09,7e7c9696458d23b9,v2,1150000,,,캐니언,Ultimate CF SL 8.0 Di2,,,,
09_sports_leisure-training-000449,09_sports_leisure,09,ecbd6fc79b298491,v2,75000,,,젝시오,MP300,,,,
09_sports_leisure-training-000450,09_sports_leisure,09,74350705a8efa940,v2,300000,,,트위터,레오파드30단,,,,
09_sports_leisure-training-000451,09_sports_leisure,09,816776eded1fbc03,v2,750000,,,자이언트,자이언트 프로펠 어드밴스1,,,,
09_sports_leisure-training-000452,09_sports_leisure,09,74037afbc7a3c7b9,v2,67000,,,미즈노,JPX 포지드,,,,
09_sports_leisure-training-000453,09_sports_leisure,09,259dcba6d8005906,v2,490000,,,야마하,INPRES RMX CB FORGED,,,,
09_sports_leisure-training-000454,09_sports_leisure,09,d0c2773705e2e3cd,v2,70000,,,엑사이더,EM570,,,,
09_sports_leisure-training-000455,09_sports_leisure,09,5e5c67e90393ec74,v2,500000,,,엘파마,e2000D,,,,
09_sports_leisure-training-000456,09_sports_leisure,09,778e427bda624da6,v2,780000,,,GIOS,STILO,,,,
09_sports_leisure-training-000457,09_sports_leisure,09,3a532c5444c484a3,v2,659943,,,테일러메이드,GO9,,,,
09_sports_leisure-training-000458,09_sports_leisure,09,089de61793732e18,v2,490000,,,엘파마,"레이다 R5800, 에포카 E5800",,,,
09_sports_leisure-training-000459,09_sports_leisure,09,a961ff12c5db10de,v2,4200000,,,자이언트,프로펠 어드벤스 프로0 di2,,,,
09_sports_leisure-training-000460,09_sports_leisure,09,fede7584a329fb9f,v2,250000,,,언노운,lv1 카모,,,,
09_sports_leisure-training-000461,09_sports_leisure,09,53bfb100455982fe,v2,40000,,,마루망,플래티넘 에디션,,,,
09_sports_leisure-training-000462,09_sports_leisure,09,14c7617b0b4dfd49,v2,679957,,,캘러웨이,FORGED,,,,
09_sports_leisure-training-000463,09_sports_leisure,09,3a532c5444c484a3,v2,850000,,,테일러메이드,RC TEAM,,,,
09_sports_leisure-training-000464,09_sports_leisure,09,a4c2d27566ca4ca3,v2,520000,,,KAISER,KP-O3,,,,
09_sports_leisure-training-000465,09_sports_leisure,09,54dde0f8dfb65746,v2,490000,,,메리다,904,,,,
09_sports_leisure-training-000466,09_sports_leisure,09,4ceaa4e808dfb3bd,v2,700000,,,자이언트,앤썸X,,,,
09_sports_leisure-training-000467,09_sports_leisure,09,0b91b462566a6b4a,v2,650000,,,캘러웨이,EDGE,,,,
09_sports_leisure-training-000468,09_sports_leisure,09,47f5be5161d7a5ab,v2,210000,,,메리다,스컬트라 100,,,,
09_sports_leisure-training-000469,09_sports_leisure,09,6882d3ebea5ea0a0,v2,550000,,,콘스탄틴,디스페랄 2022,,,,
09_sports_leisure-training-000470,09_sports_leisure,09,2d1083b6a9ca02a6,v2,460000,,,랑케레이시,XT750,,,,
09_sports_leisure-training-000471,09_sports_leisure,09,615492f8a32a42f8,v2,150000,,,카타나,ENA,,,,
09_sports_leisure-training-000472,09_sports_leisure,09,525b7b2c661c1235,v2,450000,,,이와키,XV 1.9,,,,
09_sports_leisure-training-000473,09_sports_leisure,09,f668946e6c07784b,v2,420000,,,언노운,싱귤러리티2 2024,,,,
09_sports_leisure-training-000474,09_sports_leisure,09,9854e78186a6a02a,v2,4500000,,,벨로스타,U22,,,,
09_sports_leisure-training-000475,09_sports_leisure,09,2218ba7f211a4b1f,v2,480000,,,콘스탄틴,피타,,,,
09_sports_leisure-training-000476,09_sports_leisure,09,553c6ea8155f2b61,v2,5900000,,,트리곤,E-ROADSTAR,,,,
09_sports_leisure-training-000477,09_sports_leisure,09,14c7617b0b4dfd49,v2,499634,,,캘러웨이,베리티 VIP,,,,
09_sports_leisure-training-000478,09_sports_leisure,09,a4c2d27566ca4ca3,v2,520000,,,KAISER,KP-O3,,,,
09_sports_leisure-training-000479,09_sports_leisure,09,3a532c5444c484a3,v2,791118,,,테일러메이드,XT750,,,,
09_sports_leisure-training-000480,09_sports_leisure,09,54dde0f8dfb65746,v2,490000,,,메리다,904,,,,
09_sports_leisure-training-000481,09_sports_leisure,09,89147ea8ac2e8a99,v2,763997,,,미즈노,V7,,,,
09_sports_leisure-training-000482,09_sports_leisure,09,de6653bdea0de747,v2,1550000,,,리파인드,리파인드 7,,,,
09_sports_leisure-training-000483,09_sports_leisure,09,4ef1acd64ab14163,v2,430000,,,엘파마,FCR2,,,,
09_sports_leisure-training-000484,09_sports_leisure,09,658842cfaa3990b5,v2,38000,,,로얄콜렉션,슈퍼 CV SFD,,,,
09_sports_leisure-training-000485,09_sports_leisure,09,47f5be5161d7a5ab,v2,210000,,,메리다,스컬트라 100,,,,
09_sports_leisure-training-000486,09_sports_leisure,09,f1a50f97f2a77f00,v2,740000,,,투어스테이지,R대,,,,
09_sports_leisure-training-000487,09_sports_leisure,09,8ad7bbc8c50279cd,v2,500000,,,엔진11,크릿디 2024,,,,
09_sports_leisure-training-000488,09_sports_leisure,09,96a25adb37402db9,v2,790000,,,다혼,뉴웨이브20,,,,
09_sports_leisure-training-000489,09_sports_leisure,09,cd3713c9ddae3a6d,v2,2000000,,,SMD,v7,,,,
09_sports_leisure-training-000490,09_sports_leisure,09,fc8711b705206014,v2,70000,,,삼천리,펠릭스,,,,
09_sports_leisure-training-000491,09_sports_leisure,09,a7aad7afb0886372,v2,100000,,,SERFAS,루멘스700,,,,
09_sports_leisure-training-000492,09_sports_leisure,09,8bb1716b11027b5b,v2,800000,,,모토벨로,A10 프로,,,,
09_sports_leisure-training-000493,09_sports_leisure,09,3a532c5444c484a3,v2,813335,,,테일러메이드,룰렛,,,,
09_sports_leisure-training-000494,09_sports_leisure,09,009ebecf164f7699,v2,64000,,,테일러메이드,ZTP,,,,
09_sports_leisure-training-000495,09_sports_leisure,09,7e7c9696458d23b9,v2,1150000,,,캐니언,Ultimate CF SL 8.0 Di2,,,,
09_sports_leisure-training-000496,09_sports_leisure,09,98afa0164eb7323d,v2,490000,,,젝시오,FORGED,,,,
09_sports_leisure-training-000497,09_sports_leisure,09,3fcc8ff16e259730,v2,250000,,,히로마쓰 모토,MK-GOLD,,,,
09_sports_leisure-training-000498,09_sports_leisure,09,7bcfcb27855e1906,v2,48000,,,로얄콜렉션,슈퍼 CV BBD 타입H,,,,
09_sports_leisure-training-000499,09_sports_leisure,09,2c02080e07fcae66,v2,550000,,,캘러웨이,RAZR,,,,
09_sports_leisure-training-000500,09_sports_leisure,09,82309a33ccbf22f0,v2,750000,,,자이언트,TCR 어드밴스0 2018,,,,
09_sports_leisure-training-000501,09_sports_leisure,09,1c81967f18413f67,v2,3000000,,,Liv,Langma Advanced Pro Disc 0 2022,,,,
09_sports_leisure-training-000502,09_sports_leisure,09,fede7584a329fb9f,v2,250000,,,언노운,lv1 카모,,,,
09_sports_leisure-training-000503,09_sports_leisure,09,14c7617b0b4dfd49,v2,360051,,,캘러웨이,Z TX,,,,
09_sports_leisure-training-000504,09_sports_leisure,09,89147ea8ac2e8a99,v2,813700,,,미즈노,리볼트 어드밴스 프로 1,,,,
09_sports_leisure-training-000505,09_sports_leisure,09,009ebecf164f7699,v2,64000,,,테일러메이드,ZTP,,,,
09_sports_leisure-training-000506,09_sports_leisure,09,6acb0639029ff3ec,v2,980000,,,자이언트,TCR Advanced 1 KOM,,,,
09_sports_leisure-training-000507,09_sports_leisure,09,f1dd60067c86f9e6,v2,280000,,,콘스탄틴,버나드 2019년식,,,,
09_sports_leisure-training-000508,09_sports_leisure,09,4c8c752d2097023a,v2,58000,,,오디세이,크림슨 시리즈 770,,,,
09_sports_leisure-training-000509,09_sports_leisure,09,0b91b462566a6b4a,v2,650000,,,캘러웨이,EDGE,,,,
09_sports_leisure-training-000510,09_sports_leisure,09,24a4444388f43a6e,v2,120000,,,Cervelo,미니 비토,,,,
09_sports_leisure-training-000511,09_sports_leisure,09,3a532c5444c484a3,v2,848397,,,테일러메이드,STILO,,,,
09_sports_leisure-training-000512,09_sports_leisure,09,a961ff12c5db10de,v2,4200000,,,자이언트,프로펠 어드벤스 프로0 di2,,,,
09_sports_leisure-training-000513,09_sports_leisure,09,8ad7bbc8c50279cd,v2,500000,,,엔진11,크릿디 2024,,,,
09_sports_leisure-training-000514,09_sports_leisure,09,4ef1acd64ab14163,v2,430000,,,엘파마,FCR2,,,,
09_sports_leisure-training-000515,09_sports_leisure,09,b34a95203b7a4c67,v2,59000,,,핑,앤서,,,,
09_sports_leisure-training-000516,09_sports_leisure,09,d6c825bdb356bbbe,v2,550000,,,자이언트,리볼트2,,,,
09_sports_leisure-training-000517,09_sports_leisure,09,c827bc61b2ddbd27,v2,4700000,,,Cervelo,S5,,,,
09_sports_leisure-training-000518,09_sports_leisure,09,b542de6a42b832fb,v2,75000,,,나이키,SQ 460,,,,
09_sports_leisure-training-000519,09_sports_leisure,09,89147ea8ac2e8a99,v2,805388,,,미즈노,스컬트라 100,,,,
09_sports_leisure-training-000520,09_sports_leisure,09,ecbd6fc79b298491,v2,75000,,,젝시오,MP300,,,,
09_sports_leisure-training-000521,09_sports_leisure,09,615492f8a32a42f8,v2,150000,,,카타나,ENA,,,,
09_sports_leisure-training-000522,09_sports_leisure,09,3a532c5444c484a3,v2,830432,,,테일러메이드,카멜레온,,,,
09_sports_leisure-training-000523,09_sports_leisure,09,47f5be5161d7a5ab,v2,210000,,,메리다,스컬트라 100,,,,
09_sports_leisure-training-000524,09_sports_leisure,09,218c0aa10ed7e182,v2,80000,,,Callaway,warbird,,,,
09_sports_leisure-training-000525,09_sports_leisure,09,9a9616f81ea4cca2,v2,53000,,,핑,앤서3,,,,
09_sports_leisure-training-000526,09_sports_leisure,09,553c6ea8155f2b61,v2,5900000,,,트리곤,카멜레온,,,,
09_sports_leisure-training-000527,09_sports_leisure,09,1bc090c4a2db5830,v2,75000,,,오디세이,화이트핫 5,,,,
09_sports_leisure-training-000528,09_sports_leisure,09,a3e13bf6998d3d15,v2,50000,,,PGA,핏큐브 바이크,,,,
09_sports_leisure-training-000529,09_sports_leisure,09,35adb782217227f7,v2,800000,,,메리다,스컬트라 100 2025,,,,
09_sports_leisure-training-000530,09_sports_leisure,09,b4fee045faecfee4,v2,890000,,,타이틀리스트,디스페랄 2022,,,,
09_sports_leisure-training-000531,09_sports_leisure,09,09174ba9cb4d90e8,v2,280000,,,켈러웨이,Tourney,,,,
09_sports_leisure-training-000532,09_sports_leisure,09,3a532c5444c484a3,v2,662760,,,테일러메이드,MP200,,,,
09_sports_leisure-training-000533,09_sports_leisure,09,009ebecf164f7699,v2,64000,,,테일러메이드,ZTP,,,,
09_sports_leisure-training-000534,09_sports_leisure,09,85ec4809dd38fcec,v2,67000,,,코브라,트러스티 러스티,,,,
09_sports_leisure-training-000535,09_sports_leisure,09,0449cf27eee055e8,v2,3700000,,,자이언트,프로0 디스크,,,,
09_sports_leisure-training-000536,09_sports_leisure,09,2d1083b6a9ca02a6,v2,460000,,,랑케레이시,XT750,,,,
09_sports_leisure-training-000537,09_sports_leisure,09,37fe62e649abbd01,v2,35000,,,MacGregor,Tourney,,,,
09_sports_leisure-training-000538,09_sports_leisure,09,549c351cd6575602,v2,127000,,,스카닉,M20,,,,
09_sports_leisure-training-000539,09_sports_leisure,09,de6653bdea0de747,v2,1550000,,,리파인드,리파인드 7,,,,
09_sports_leisure-training-000540,09_sports_leisure,09,7e31be02bdacf5c3,v2,450000,,,이와키,XV 2.4,,,,
09_sports_leisure-training-000541,09_sports_leisure,09,c827bc61b2ddbd27,v2,4700000,,,Cervelo,S5,,,,
09_sports_leisure-training-000542,09_sports_leisure,09,a254a6d8faa42939,v2,450000,,,콘스탄틴,카멜레온,,,,
09_sports_leisure-training-000543,09_sports_leisure,09,cef633911195a476,v2,160000,,,쓰루야,Quincy,,,,
09_sports_leisure-training-000544,09_sports_leisure,09,dd50ef1565fdd562,v2,82000,,,젝시오,MP100,,,,
09_sports_leisure-training-000545,09_sports_leisure,09,c425ad583137c599,v2,520000,,,트렉,마린6 2022,,,,
09_sports_leisure-training-000546,09_sports_leisure,09,3a532c5444c484a3,v2,663378,,,테일러메이드,R대,,,,
09_sports_leisure-training-000547,09_sports_leisure,09,b4c0efb7d49d165a,v2,750000,,,나이키,앤서,,,,
09_sports_leisure-training-000548,09_sports_leisure,09,6acb0639029ff3ec,v2,980000,,,자이언트,TCR Advanced 1 KOM,,,,
09_sports_leisure-training-000549,09_sports_leisure,09,89147ea8ac2e8a99,v2,790380,,,미즈노,BW02,,,,
09_sports_leisure-training-000550,09_sports_leisure,09,54dde0f8dfb65746,v2,490000,,,메리다,904,,,,
09_sports_leisure-training-000551,09_sports_leisure,09,89147ea8ac2e8a99,v2,722065,,,미즈노,디스페랄 2022,,,,
09_sports_leisure-training-000552,09_sports_leisure,09,a254a6d8faa42939,v2,450000,,,콘스탄틴,카멜레온,,,,
09_sports_leisure-training-000553,09_sports_leisure,09,376e30da7d76fc30,v2,17000,,,넥스젠,ND001,,,,
09_sports_leisure-training-000554,09_sports_leisure,09,4ceaa4e808dfb3bd,v2,700000,,,자이언트,앤썸X,,,,
09_sports_leisure-training-000555,09_sports_leisure,09,dd50ef1565fdd562,v2,82000,,,젝시오,MP100,,,,
09_sports_leisure-training-000556,09_sports_leisure,09,4ceaa4e808dfb3bd,v2,700000,,,자이언트,앤썸X,,,,
09_sports_leisure-training-000557,09_sports_leisure,09,549c351cd6575602,v2,127000,,,스카닉,M20,,,,
09_sports_leisure-training-000558,09_sports_leisure,09,4ef1acd64ab14163,v2,430000,,,엘파마,FCR2,,,,
09_sports_leisure-training-000559,09_sports_leisure,09,2d1083b6a9ca02a6,v2,460000,,,랑케레이시,XT750,,,,
09_sports_leisure-training-000560,09_sports_leisure,09,65fb9d3cf0bd7000,v2,750000,,,투어스테이지,V300 III,,,,
09_sports_leisure-training-000561,09_sports_leisure,09,9573cd64bec5aae2,v2,160000,,,노스웨이,에딕트 15 Di2,,,,
09_sports_leisure-training-000562,09_sports_leisure,09,dd50ef1565fdd562,v2,82000,,,젝시오,MP100,,,,
09_sports_leisure-training-000563,09_sports_leisure,09,8ad7bbc8c50279cd,v2,500000,,,엔진11,크릿디 2024,,,,
09_sports_leisure-training-000564,09_sports_leisure,09,7e31be02bdacf5c3,v2,450000,,,이와키,XV 2.4,,,,
09_sports_leisure-training-000565,09_sports_leisure,09,f1a50f97f2a77f00,v2,740000,,,투어스테이지,룰렛,,,,
09_sports_leisure-training-000566,09_sports_leisure,09,e3907fa50f10728a,v2,98000,,,MARUMAN,14D,,,,
09_sports_leisure-training-000567,09_sports_leisure,09,09174ba9cb4d90e8,v2,280000,,,켈러웨이,TCR 어드밴스0 2018,,,,
09_sports_leisure-training-000568,09_sports_leisure,09,6cdac14713f1f136,v2,790000,,,핑,5스타,,,,
09_sports_leisure-training-000569,09_sports_leisure,09,1bc090c4a2db5830,v2,75000,,,오디세이,화이트핫 5,,,,
09_sports_leisure-training-000570,09_sports_leisure,09,b4fee045faecfee4,v2,890000,,,타이틀리스트,XYBER,,,,
09_sports_leisure-training-000571,09_sports_leisure,09,fade30f0e035d701,v2,1200000,,,자이언트,패스트로드 어드밴스 AR 1,,,,
09_sports_leisure-training-000572,09_sports_leisure,09,b4fee045faecfee4,v2,590000,,,타이틀리스트,니모FD 에디션,,,,
09_sports_leisure-training-000573,09_sports_leisure,09,d41dcc34ffc9ad3d,v2,930000,,,휠러,CHILI,,,,
09_sports_leisure-training-000574,09_sports_leisure,09,f1a50f97f2a77f00,v2,740000,,,투어스테이지,헌터브로스V1,,,,
09_sports_leisure-training-000575,09_sports_leisure,09,a4c2d27566ca4ca3,v2,520000,,,KAISER,KP-O3,,,,
09_sports_leisure-training-000576,09_sports_leisure,09,fade30f0e035d701,v2,1200000,,,자이언트,패스트로드 어드밴스 AR 1,,,,
09_sports_leisure-training-000577,09_sports_leisure,09,3fcc8ff16e259730,v2,250000,,,히로마쓰 모토,MK-GOLD,,,,
09_sports_leisure-training-000578,09_sports_leisure,09,d87e72a74e2fafa5,v2,990000,,,세임 바이커,GO9,,,,
09_sports_leisure-training-000579,09_sports_leisure,09,f1dd60067c86f9e6,v2,280000,,,콘스탄틴,버나드 2019년식,,,,
09_sports_leisure-training-000580,09_sports_leisure,09,54dde0f8dfb65746,v2,490000,,,메리다,904,,,,
09_sports_leisure-training-000581,09_sports_leisure,09,6753400f81f23544,v2,550000,,,콘스탄틴,디스페랄,,,,
09_sports_leisure-training-000582,09_sports_leisure,09,8bb1716b11027b5b,v2,800000,,,모토벨로,A10 프로,,,,
09_sports_leisure-training-000583,09_sports_leisure,09,f1a50f97f2a77f00,v2,740000,,,투어스테이지,MP100,,,,
09_sports_leisure-training-000584,09_sports_leisure,09,06c9f15c12797fa5,v2,1500000,,,엑스라이더,X50,,,,
09_sports_leisure-training-000585,09_sports_leisure,09,3b8222725d1383d7,v2,1400000,,,스페셜라이즈드,Tarmac SL5,,,,
09_sports_leisure-training-000586,09_sports_leisure,09,3fcc8ff16e259730,v2,250000,,,히로마쓰 모토,MK-GOLD,,,,
09_sports_leisure-training-000587,09_sports_leisure,09,f29c26180a42b59c,v2,4290000,,,세그웨이,XYBER,,,,
09_sports_leisure-training-000588,09_sports_leisure,09,83d939bc6f43fafe,v2,400000,,,로드마스터,룰렛,,,,
09_sports_leisure-training-000589,09_sports_leisure,09,c425ad583137c599,v2,520000,,,트렉,마린6 2022,,,,
09_sports_leisure-training-000590,09_sports_leisure,09,3a532c5444c484a3,v2,709018,,,테일러메이드,버나드 2019년식,,,,
09_sports_leisure-training-000591,09_sports_leisure,09,3a532c5444c484a3,v2,677097,,,테일러메이드,E-ROADSTAR,,,,
09_sports_leisure-training-000592,09_sports_leisure,09,dd50ef1565fdd562,v2,82000,,,젝시오,MP100,,,,
09_sports_leisure-training-000593,09_sports_leisure,09,f1dd60067c86f9e6,v2,280000,,,콘스탄틴,버나드 2019년식,,,,
09_sports_leisure-training-000594,09_sports_leisure,09,afe015cd2c5c4b06,v2,500000,,,삼천리,E-ROADSTAR,,,,
09_sports_leisure-training-000595,09_sports_leisure,09,9aaf9e47a839cbf8,v2,1200000,,,퀄리,엑스트론프로,,,,
09_sports_leisure-training-000596,09_sports_leisure,09,6cdac14713f1f136,v2,790000,,,핑,Tarmac SL5,,,,
09_sports_leisure-training-000597,09_sports_leisure,09,4ceaa4e808dfb3bd,v2,700000,,,자이언트,앤썸X,,,,
09_sports_leisure-training-000598,09_sports_leisure,09,733b9f7aa0bf14e3,v2,550000,,,젝시오,"레이다 R5800, 에포카 E5800",,,,
09_sports_leisure-training-000599,09_sports_leisure,09,0e19800cbfe1cc39,v2,40000,,,헤드,핏큐브 바이크,,,,
09_sports_leisure-training-000600,09_sports_leisure,09,a961ff12c5db10de,v2,4200000,,,자이언트,프로펠 어드벤스 프로0 di2,,,,
09_sports_leisure-training-000601,09_sports_leisure,09,2ad65d448c13ad33,v2,300000,,,타이탄,FX1,,,,
09_sports_leisure-training-000602,09_sports_leisure,09,e3d08fecd1d7c935,v2,1250000,,,히토미혼마,5스타,,,,
09_sports_leisure-training-000603,09_sports_leisure,09,f668946e6c07784b,v2,420000,,,언노운,싱귤러리티2 2024,,,,
09_sports_leisure-training-000604,09_sports_leisure,09,14c7617b0b4dfd49,v2,262311,,,캘러웨이,TC-201,,,,
09_sports_leisure-training-000605,09_sports_leisure,09,29e51dd16d670b29,v2,430000,,,삼천리,칼라스 70,,,,
09_sports_leisure-training-000606,09_sports_leisure,09,a309e550b2df6cd1,v2,1600000,,,자이언트,TCR 어드밴스 2 KOM 2024,,,,
09_sports_leisure-training-000607,09_sports_leisure,09,14c7617b0b4dfd49,v2,600885,,,캘러웨이,자이언트 프로펠 어드밴스1,,,,
09_sports_leisure-training-000608,09_sports_leisure,09,53bfb100455982fe,v2,690000,,,마루망,타입9,,,,
09_sports_leisure-training-000609,09_sports_leisure,09,cf8580d3112f937c,v2,1200000,,,슬릭엣지,타입9,,,,
09_sports_leisure-training-000610,09_sports_leisure,09,6c4b48c8fbe7b867,v2,140000,,,무브핏,핏큐브 바이크,,,,
09_sports_leisure-training-000611,09_sports_leisure,09,38790ba43769da2e,v2,108000,,,젝시오,MP600,,,,
09_sports_leisure-training-000612,09_sports_leisure,09,e28c95436eebacd3,v2,80000,,,위더피플,U22,,,,
09_sports_leisure-training-000613,09_sports_leisure,09,c827bc61b2ddbd27,v2,4700000,,,Cervelo,S5,,,,
09_sports_leisure-training-000614,09_sports_leisure,09,331d09bc1a47bae1,v2,200000,,,스텔스,A10 프로,,,,
09_sports_leisure-training-000615,09_sports_leisure,09,74350705a8efa940,v2,300000,,,트위터,레오파드30단,,,,
09_sports_leisure-training-000616,09_sports_leisure,09,38790ba43769da2e,v2,108000,,,젝시오,MP600,,,,
09_sports_leisure-training-000617,09_sports_leisure,09,1bc090c4a2db5830,v2,75000,,,오디세이,화이트핫 5,,,,
09_sports_leisure-training-000618,09_sports_leisure,09,82309a33ccbf22f0,v2,750000,,,자이언트,TCR 어드밴스0 2018,,,,
09_sports_leisure-training-000619,09_sports_leisure,09,549c351cd6575602,v2,127000,,,스카닉,M20,,,,
09_sports_leisure-training-000620,09_sports_leisure,09,c827bc61b2ddbd27,v2,4700000,,,Cervelo,S5,,,,
09_sports_leisure-training-000621,09_sports_leisure,09,14c7617b0b4dfd49,v2,283056,,,캘러웨이,슈퍼 CV TRC,,,,
09_sports_leisure-training-000622,09_sports_leisure,09,525b7b2c661c1235,v2,450000,,,이와키,XV 1.9,,,,
09_sports_leisure-training-000623,09_sports_leisure,09,a9eba576530636d5,v2,150000,,,벨로라인,XV 2.4,,,,
09_sports_leisure-training-000624,09_sports_leisure,09,a961ff12c5db10de,v2,4200000,,,자이언트,프로펠 어드벤스 프로0 di2,,,,
09_sports_leisure-training-000625,09_sports_leisure,09,65fb9d3cf0bd7000,v2,750000,,,투어스테이지,V300 III,,,,
09_sports_leisure-training-000626,09_sports_leisure,09,7dc47bf16f3b5d2a,v2,600000,,,"테일러메이드, 타이틀, 카스코, rife",712,,,,
09_sports_leisure-training-000627,09_sports_leisure,09,fade30f0e035d701,v2,1200000,,,자이언트,패스트로드 어드밴스 AR 1,,,,
