item_id,category_name,category_code,spec_key_hash,hash_version,used_price,item_subtype,brand,color_main,gender_target,bag_style,wallet_style,line_or_model,material_main
05_fashion_accessories-training-000425,05_fashion_accessories,05,16c2945a8ecbd4a4,v2,26000,,토리버치,,,,,,
05_fashion_accessories-training-000426,05_fashion_accessories,05,2bfc8445cc21d677,v2,300000,,발렌티노,,,,,,
05_fashion_accessories-training-000427,05_fashion_accessories,05,bf39dca467f6e78a,v2,85000,,폴스부티끄,,,,,,
05_fashion_accessories-training-000428,05_fashion_accessories,05,04aed5e2cf573475,v2,484182,,루이비통,,,,,,
05_fashion_accessories-training-000429,05_fashion_accessories,05,30aa86e1a64475ff,v2,290824,,디올,,,,,,
05_fashion_accessories-training-000430,05_fashion_accessories,05,43a683e0439c33a2,v2,190000,,몽블랑,,,,,,
05_fashion_accessories-training-000431,05_fashion_accessories,05,d46d3c54208b142e,v2,2750000,,셀린느,,,,,,
05_fashion_accessories-training-000432,05_fashion_accessories,05,5a7f18135150185e,v2,161033,,보테가베네타,,,,,,
05_fashion_accessories-training-000433,05_fashion_accessories,05,04aed5e2cf573475,v2,614416,,루이비통,,,,,,
05_fashion_accessories-training-000434,05_fashion_accessories,05,df31dc7f827b29af,v2,10000,,시슬리,,,,,,
05_fashion_accessories-training-000435,05_fashion_accessories,05,16c2945a8ecbd4a4,v2,30000,,토리버치,,,,,,
05_fashion_accessories-training-000436,05_fashion_accessories,05,9c51113fd35c0d6e,v2,9000,,스타벅스,,,,,,
05_fashion_accessories-training-000437,05_fashion_accessories,05,fb013115a9795e1b,v2,15000,,THINK ABOUT W,,,,,,
05_fashion_accessories-training-000438,05_fashion_accessories,05,30aa86e1a64475ff,v2,355741,,디올,,,,,,
05_fashion_accessories-training-000439,05_fashion_accessories,05,5b60723a9c99461d,v2,45000,,이스트팩,,,,,,
05_fashion_accessories-training-000440,05_fashion_accessories,05,2bfc8445cc21d677,v2,300000,,발렌티노,,,,,,
05_fashion_accessories-training-000441,05_fashion_accessories,05,30aa86e1a64475ff,v2,306681,,디올,,,,,,
05_fashion_accessories-training-000442,05_fashion_accessories,05,04aed5e2cf573475,v2,668290,,루이비통,,,,,,
05_fashion_accessories-training-000443,05_fashion_accessories,05,44851e355877ee25,v2,503166,,고야드,,,,,,
05_fashion_accessories-training-000444,05_fashion_accessories,05,171d31c657284644,v2,30000,,내셔널지오그래픽,,,,,,
05_fashion_accessories-training-000445,05_fashion_accessories,05,c2a6a2fb2694bdfb,v2,38000,,distil union,,,,,,
05_fashion_accessories-training-000446,05_fashion_accessories,05,768e2156b3125d53,v2,105000,,코치,,,,,,
05_fashion_accessories-training-000447,05_fashion_accessories,05,c3e0245e8003f4bc,v2,13000,,러브프로그,,,,,,
05_fashion_accessories-training-000448,05_fashion_accessories,05,22a6c5db2bc5111b,v2,15800,,아가타,,,,,,
05_fashion_accessories-training-000449,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,19000,,산리오,,,,,,
05_fashion_accessories-training-000450,05_fashion_accessories,05,b357c7ab2dc45f04,v2,730000,,까르티에,,,,,,
05_fashion_accessories-training-000451,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,19000,,산리오,,,,,,
05_fashion_accessories-training-000452,05_fashion_accessories,05,04aed5e2cf573475,v2,518070,,루이비통,,,,,,
05_fashion_accessories-training-000453,05_fashion_accessories,05,89147ea8ac2e8a99,v2,50000,,미즈노,,,,,,
05_fashion_accessories-training-000454,05_fashion_accessories,05,30aa86e1a64475ff,v2,340012,,디올,,,,,,
05_fashion_accessories-training-000455,05_fashion_accessories,05,768e2156b3125d53,v2,45000,,코치,,,,,,
05_fashion_accessories-training-000456,05_fashion_accessories,05,b93a92587b2d5094,v2,212186,,구찌,,,,,,
05_fashion_accessories-training-000457,05_fashion_accessories,05,b93a92587b2d5094,v2,270155,,구찌,,,,,,
05_fashion_accessories-training-000458,05_fashion_accessories,05,ab45081f12acc173,v2,120000,,REISS,,,,,,
05_fashion_accessories-training-000459,05_fashion_accessories,05,a84232825427d852,v2,250000,,발렌시아가,,,,,,
05_fashion_accessories-training-000460,05_fashion_accessories,05,788a527b507cbe2e,v2,115000,,더름,,,,,,
05_fashion_accessories-training-000461,05_fashion_accessories,05,04aed5e2cf573475,v2,577307,,루이비통,,,,,,
05_fashion_accessories-training-000462,05_fashion_accessories,05,feb7a2bb970c9765,v2,319000,,포터,,,,,,
05_fashion_accessories-training-000463,05_fashion_accessories,05,5a7f18135150185e,v2,316342,,보테가베네타,,,,,,
05_fashion_accessories-training-000464,05_fashion_accessories,05,04aed5e2cf573475,v2,674404,,루이비통,,,,,,
05_fashion_accessories-training-000465,05_fashion_accessories,05,13b30e05e125341f,v2,30000,,마르헨제이,,,,,,
05_fashion_accessories-training-000466,05_fashion_accessories,05,04aed5e2cf573475,v2,627909,,루이비통,,,,,,
05_fashion_accessories-training-000467,05_fashion_accessories,05,acd0c0682a7ded4d,v2,80000,,GUNAS NEW YORK,,,,,,
05_fashion_accessories-training-000468,05_fashion_accessories,05,937e7a5dba12844b,v2,65000,,EEPY,,,,,,
05_fashion_accessories-training-000469,05_fashion_accessories,05,7fc5dfe094c156fd,v2,155000,,아뜰리에드루멘,,,,,,
05_fashion_accessories-training-000470,05_fashion_accessories,05,2bfc8445cc21d677,v2,300000,,발렌티노,,,,,,
05_fashion_accessories-training-000471,05_fashion_accessories,05,b93a92587b2d5094,v2,404639,,구찌,,,,,,
05_fashion_accessories-training-000472,05_fashion_accessories,05,8c286e3057dfbe2b,v2,88000,,쿠론,,,,,,
05_fashion_accessories-training-000473,05_fashion_accessories,05,16c2945a8ecbd4a4,v2,26000,,토리버치,,,,,,
05_fashion_accessories-training-000474,05_fashion_accessories,05,dac23ece3b8a82a8,v2,100000,,루이까또즈,,,,,,
05_fashion_accessories-training-000475,05_fashion_accessories,05,04aed5e2cf573475,v2,687235,,루이비통,,,,,,
05_fashion_accessories-training-000476,05_fashion_accessories,05,99c4d279d1c2bd56,v2,16000,,스타렉슨,,,,,,
05_fashion_accessories-training-000477,05_fashion_accessories,05,bc2d377811816154,v2,40684,,마이클코어스,,,,,,
05_fashion_accessories-training-000478,05_fashion_accessories,05,2bfc8445cc21d677,v2,300000,,발렌티노,,,,,,
05_fashion_accessories-training-000479,05_fashion_accessories,05,04aed5e2cf573475,v2,670011,,루이비통,,,,,,
05_fashion_accessories-training-000480,05_fashion_accessories,05,b8ed47e0061b0dcd,v2,300000,,톰브라운,,,,,,
05_fashion_accessories-training-000481,05_fashion_accessories,05,04aed5e2cf573475,v2,537188,,루이비통,,,,,,
05_fashion_accessories-training-000482,05_fashion_accessories,05,b357c7ab2dc45f04,v2,730000,,까르티에,,,,,,
05_fashion_accessories-training-000483,05_fashion_accessories,05,788a527b507cbe2e,v2,115000,,더름,,,,,,
05_fashion_accessories-training-000484,05_fashion_accessories,05,44851e355877ee25,v2,702801,,고야드,,,,,,
05_fashion_accessories-training-000485,05_fashion_accessories,05,04aed5e2cf573475,v2,700219,,루이비통,,,,,,
05_fashion_accessories-training-000486,05_fashion_accessories,05,157ab8e8d4217b91,v2,80000,,빈폴,,,,,,
05_fashion_accessories-training-000487,05_fashion_accessories,05,9c51113fd35c0d6e,v2,9000,,스타벅스,,,,,,
05_fashion_accessories-training-000488,05_fashion_accessories,05,66fc5148df4d7a18,v2,386648,,프라다,,,,,,
05_fashion_accessories-training-000489,05_fashion_accessories,05,7d702beaf1ae5184,v2,80000,,할리케이,,,,,,
05_fashion_accessories-training-000490,05_fashion_accessories,05,13b30e05e125341f,v2,30000,,마르헨제이,,,,,,
05_fashion_accessories-training-000491,05_fashion_accessories,05,04aed5e2cf573475,v2,550948,,루이비통,,,,,,
05_fashion_accessories-training-000492,05_fashion_accessories,05,df31dc7f827b29af,v2,10000,,시슬리,,,,,,
05_fashion_accessories-training-000493,05_fashion_accessories,05,04aed5e2cf573475,v2,604022,,루이비통,,,,,,
05_fashion_accessories-training-000494,05_fashion_accessories,05,66fc5148df4d7a18,v2,346106,,프라다,,,,,,
05_fashion_accessories-training-000495,05_fashion_accessories,05,bc2d377811816154,v2,50944,,마이클코어스,,,,,,
05_fashion_accessories-training-000496,05_fashion_accessories,05,0c200451ab0063ad,v2,299999,,TUMI,,,,,,
05_fashion_accessories-training-000497,05_fashion_accessories,05,5205ead3108e8b8c,v2,160000,,PORTER ATMOS,,,,,,
05_fashion_accessories-training-000498,05_fashion_accessories,05,04aed5e2cf573475,v2,588225,,루이비통,,,,,,
05_fashion_accessories-training-000499,05_fashion_accessories,05,551f95b742d491b2,v2,40000,,힐사이드,,,,,,
05_fashion_accessories-training-000500,05_fashion_accessories,05,5a7f18135150185e,v2,329713,,보테가베네타,,,,,,
05_fashion_accessories-training-000501,05_fashion_accessories,05,d4aa9ff0cc32956b,v2,30000,,MCM,,,,,,
05_fashion_accessories-training-000502,05_fashion_accessories,05,a84232825427d852,v2,300000,,발렌시아가,,,,,,
05_fashion_accessories-training-000503,05_fashion_accessories,05,0c200451ab0063ad,v2,299999,,TUMI,,,,,,
05_fashion_accessories-training-000504,05_fashion_accessories,05,04aed5e2cf573475,v2,588804,,루이비통,,,,,,
05_fashion_accessories-training-000505,05_fashion_accessories,05,dac23ece3b8a82a8,v2,100000,,루이까또즈,,,,,,
05_fashion_accessories-training-000506,05_fashion_accessories,05,d4aa9ff0cc32956b,v2,30000,,MCM,,,,,,
05_fashion_accessories-training-000507,05_fashion_accessories,05,dac23ece3b8a82a8,v2,100000,,루이까또즈,,,,,,
05_fashion_accessories-training-000508,05_fashion_accessories,05,04aed5e2cf573475,v2,438142,,루이비통,,,,,,
05_fashion_accessories-training-000509,05_fashion_accessories,05,7a320a4a6dcaef38,v2,195000,,제이에스티나,,,,,,
05_fashion_accessories-training-000510,05_fashion_accessories,05,ece7b7e6fef6f2de,v2,65000,,톰포드,,,,,,
05_fashion_accessories-training-000511,05_fashion_accessories,05,64b5c70d130c0089,v2,55000,,키플링,,,,,,
05_fashion_accessories-training-000512,05_fashion_accessories,05,a84232825427d852,v2,400000,,발렌시아가,,,,,,
05_fashion_accessories-training-000513,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,12500,,산리오,,,,,,
05_fashion_accessories-training-000514,05_fashion_accessories,05,7ee3d2cdfc294932,v2,180000,,주르드,,,,,,
05_fashion_accessories-training-000515,05_fashion_accessories,05,048f8642128fffb4,v2,30000,,Mercedes-Benz,,,,,,
05_fashion_accessories-training-000516,05_fashion_accessories,05,89046d0a488d7f25,v2,10000,,마이멜로디,,,,,,
05_fashion_accessories-training-000517,05_fashion_accessories,05,22339c032671d179,v2,28000,,디키즈,,,,,,
05_fashion_accessories-training-000518,05_fashion_accessories,05,bf39dca467f6e78a,v2,85000,,폴스부티끄,,,,,,
05_fashion_accessories-training-000519,05_fashion_accessories,05,30aa86e1a64475ff,v2,389550,,디올,,,,,,
05_fashion_accessories-training-000520,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,12500,,산리오,,,,,,
05_fashion_accessories-training-000521,05_fashion_accessories,05,5205ead3108e8b8c,v2,160000,,PORTER ATMOS,,,,,,
05_fashion_accessories-training-000522,05_fashion_accessories,05,30aa86e1a64475ff,v2,309995,,디올,,,,,,
05_fashion_accessories-training-000523,05_fashion_accessories,05,1fb48d40a25155ca,v2,70000,,아비에무아,,,,,,
05_fashion_accessories-training-000524,05_fashion_accessories,05,bf39dca467f6e78a,v2,85000,,폴스부티끄,,,,,,
05_fashion_accessories-training-000525,05_fashion_accessories,05,965b111e6d9910e8,v2,65000,,아우디,,,,,,
05_fashion_accessories-training-000526,05_fashion_accessories,05,b93a92587b2d5094,v2,270475,,구찌,,,,,,
05_fashion_accessories-training-000527,05_fashion_accessories,05,5be025e98bde874e,v2,7000,,에이블리,,,,,,
05_fashion_accessories-training-000528,05_fashion_accessories,05,04aed5e2cf573475,v2,628427,,루이비통,,,,,,
05_fashion_accessories-training-000529,05_fashion_accessories,05,7ee3d2cdfc294932,v2,180000,,주르드,,,,,,
05_fashion_accessories-training-000530,05_fashion_accessories,05,acd0c0682a7ded4d,v2,80000,,GUNAS NEW YORK,,,,,,
05_fashion_accessories-training-000531,05_fashion_accessories,05,70913e3d7dc69f49,v2,75000,,벤츠,,,,,,
05_fashion_accessories-training-000532,05_fashion_accessories,05,b93a92587b2d5094,v2,272355,,구찌,,,,,,
05_fashion_accessories-training-000533,05_fashion_accessories,05,d46d3c54208b142e,v2,2750000,,셀린느,,,,,,
05_fashion_accessories-training-000534,05_fashion_accessories,05,a7cbcb879a2e806b,v2,150000,,닥스,,,,,,
05_fashion_accessories-training-000535,05_fashion_accessories,05,a9ab613154ffa03b,v2,25000,,스노우피크,,,,,,
05_fashion_accessories-training-000536,05_fashion_accessories,05,3b0e08e68d24837f,v2,30000,,제이 에스티나,,,,,,
05_fashion_accessories-training-000537,05_fashion_accessories,05,e4b29ed53f6ee9cc,v2,23000,,라코스테,,,,,,
05_fashion_accessories-training-000538,05_fashion_accessories,05,64788f887251d852,v2,40000,,폴스부띠끄,,,,,,
05_fashion_accessories-training-000539,05_fashion_accessories,05,7a320a4a6dcaef38,v2,195000,,제이에스티나,,,,,,
05_fashion_accessories-training-000540,05_fashion_accessories,05,9c51113fd35c0d6e,v2,9000,,스타벅스,,,,,,
05_fashion_accessories-training-000541,05_fashion_accessories,05,dac23ece3b8a82a8,v2,100000,,루이까또즈,,,,,,
05_fashion_accessories-training-000542,05_fashion_accessories,05,b93a92587b2d5094,v2,309109,,구찌,,,,,,
05_fashion_accessories-training-000543,05_fashion_accessories,05,a557d4c411feba4a,v2,55000,,DAKS,,,,,,
05_fashion_accessories-training-000544,05_fashion_accessories,05,df31dc7f827b29af,v2,10000,,시슬리,,,,,,
05_fashion_accessories-training-000545,05_fashion_accessories,05,71c3ddd0c0bbff7e,v2,200000,,보테가,,,,,,
05_fashion_accessories-training-000546,05_fashion_accessories,05,22a6c5db2bc5111b,v2,15800,,아가타,,,,,,
05_fashion_accessories-training-000547,05_fashion_accessories,05,99c4d279d1c2bd56,v2,16000,,스타렉슨,,,,,,
05_fashion_accessories-training-000548,05_fashion_accessories,05,5be025e98bde874e,v2,7000,,에이블리,,,,,,
05_fashion_accessories-training-000549,05_fashion_accessories,05,04aed5e2cf573475,v2,724879,,루이비통,,,,,,
05_fashion_accessories-training-000550,05_fashion_accessories,05,b93a92587b2d5094,v2,280732,,구찌,,,,,,
05_fashion_accessories-training-000551,05_fashion_accessories,05,c3e0245e8003f4bc,v2,13000,,러브프로그,,,,,,
05_fashion_accessories-training-000552,05_fashion_accessories,05,89046d0a488d7f25,v2,10000,,마이멜로디,,,,,,
05_fashion_accessories-training-000553,05_fashion_accessories,05,8c286e3057dfbe2b,v2,26000,,쿠론,,,,,,
05_fashion_accessories-training-000554,05_fashion_accessories,05,5a7f18135150185e,v2,375688,,보테가베네타,,,,,,
05_fashion_accessories-training-000555,05_fashion_accessories,05,04aed5e2cf573475,v2,698214,,루이비통,,,,,,
05_fashion_accessories-training-000556,05_fashion_accessories,05,04aed5e2cf573475,v2,580431,,루이비통,,,,,,
05_fashion_accessories-training-000557,05_fashion_accessories,05,73ff288ca3c81ca4,v2,15000,,휠라,,,,,,
05_fashion_accessories-training-000558,05_fashion_accessories,05,ece7b7e6fef6f2de,v2,65000,,톰포드,,,,,,
05_fashion_accessories-training-000559,05_fashion_accessories,05,a5f635bda69d290f,v2,1450000,,Hermes,,,,,,
05_fashion_accessories-training-000560,05_fashion_accessories,05,64b5c70d130c0089,v2,20000,,키플링,,,,,,
05_fashion_accessories-training-000561,05_fashion_accessories,05,30aa86e1a64475ff,v2,387030,,디올,,,,,,
05_fashion_accessories-training-000562,05_fashion_accessories,05,3b0e08e68d24837f,v2,30000,,제이 에스티나,,,,,,
05_fashion_accessories-training-000563,05_fashion_accessories,05,171d31c657284644,v2,30000,,내셔널지오그래픽,,,,,,
05_fashion_accessories-training-000564,05_fashion_accessories,05,d07a0cbe4349eefc,v2,40000,,비비안웨스트우드,,,,,,
05_fashion_accessories-training-000565,05_fashion_accessories,05,04aed5e2cf573475,v2,656307,,루이비통,,,,,,
05_fashion_accessories-training-000566,05_fashion_accessories,05,9832e76977b4dd96,v2,22000,,뉴에라,,,,,,
05_fashion_accessories-training-000567,05_fashion_accessories,05,30aa86e1a64475ff,v2,379588,,디올,,,,,,
05_fashion_accessories-training-000568,05_fashion_accessories,05,30aa86e1a64475ff,v2,409801,,디올,,,,,,
05_fashion_accessories-training-000569,05_fashion_accessories,05,73ff288ca3c81ca4,v2,15000,,휠라,,,,,,
05_fashion_accessories-training-000570,05_fashion_accessories,05,bc2d377811816154,v2,53158,,마이클코어스,,,,,,
05_fashion_accessories-training-000571,05_fashion_accessories,05,04aed5e2cf573475,v2,570275,,루이비통,,,,,,
05_fashion_accessories-training-000572,05_fashion_accessories,05,ff8897a1ccbaf3cc,v2,90000,,롱샴,,,,,,
05_fashion_accessories-training-000573,05_fashion_accessories,05,5a7f18135150185e,v2,364002,,보테가베네타,,,,,,
05_fashion_accessories-training-000574,05_fashion_accessories,05,5a7f18135150185e,v2,154007,,보테가베네타,,,,,,
05_fashion_accessories-training-000575,05_fashion_accessories,05,768e2156b3125d53,v2,105000,,코치,,,,,,
05_fashion_accessories-training-000576,05_fashion_accessories,05,0c200451ab0063ad,v2,299999,,TUMI,,,,,,
05_fashion_accessories-training-000577,05_fashion_accessories,05,9c51113fd35c0d6e,v2,9000,,스타벅스,,,,,,
05_fashion_accessories-training-000578,05_fashion_accessories,05,04aed5e2cf573475,v2,684249,,루이비통,,,,,,
05_fashion_accessories-training-000579,05_fashion_accessories,05,e98493fe760189cf,v2,450000,,샤넬,,,,,,
05_fashion_accessories-training-000580,05_fashion_accessories,05,ece7b7e6fef6f2de,v2,65000,,톰포드,,,,,,
05_fashion_accessories-training-000581,05_fashion_accessories,05,d46d3c54208b142e,v2,2750000,,셀린느,,,,,,
05_fashion_accessories-training-000582,05_fashion_accessories,05,3b0e08e68d24837f,v2,30000,,제이 에스티나,,,,,,
05_fashion_accessories-training-000583,05_fashion_accessories,05,db9cbae7ce102f45,v2,15000,,메리봉봉,,,,,,
05_fashion_accessories-training-000584,05_fashion_accessories,05,5a54cdbeb72467d5,v2,20000,,아이삭,,,,,,
05_fashion_accessories-training-000585,05_fashion_accessories,05,04aed5e2cf573475,v2,573468,,루이비통,,,,,,
05_fashion_accessories-training-000586,05_fashion_accessories,05,5a7f18135150185e,v2,207940,,보테가베네타,,,,,,
05_fashion_accessories-training-000587,05_fashion_accessories,05,66fc5148df4d7a18,v2,245946,,프라다,,,,,,
05_fashion_accessories-training-000588,05_fashion_accessories,05,5a7f18135150185e,v2,374322,,보테가베네타,,,,,,
05_fashion_accessories-training-000589,05_fashion_accessories,05,22339c032671d179,v2,28000,,디키즈,,,,,,
05_fashion_accessories-training-000590,05_fashion_accessories,05,b4c0efb7d49d165a,v2,15000,,나이키,,,,,,
05_fashion_accessories-training-000591,05_fashion_accessories,05,99c4d279d1c2bd56,v2,16000,,스타렉슨,,,,,,
05_fashion_accessories-training-000592,05_fashion_accessories,05,16c2945a8ecbd4a4,v2,26000,,토리버치,,,,,,
05_fashion_accessories-training-000593,05_fashion_accessories,05,04aed5e2cf573475,v2,543171,,루이비통,,,,,,
05_fashion_accessories-training-000594,05_fashion_accessories,05,df31dc7f827b29af,v2,10000,,시슬리,,,,,,
05_fashion_accessories-training-000595,05_fashion_accessories,05,d46d3c54208b142e,v2,2750000,,셀린느,,,,,,
05_fashion_accessories-training-000596,05_fashion_accessories,05,3b0e08e68d24837f,v2,30000,,제이 에스티나,,,,,,
05_fashion_accessories-training-000597,05_fashion_accessories,05,04aed5e2cf573475,v2,666190,,루이비통,,,,,,
05_fashion_accessories-training-000598,05_fashion_accessories,05,bae52e1bca98e538,v2,43000,,SSG 랜더스,,,,,,
05_fashion_accessories-training-000599,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,12500,,산리오,,,,,,
05_fashion_accessories-training-000600,05_fashion_accessories,05,04aed5e2cf573475,v2,646796,,루이비통,,,,,,
05_fashion_accessories-training-000601,05_fashion_accessories,05,bc2d377811816154,v2,47719,,마이클코어스,,,,,,
05_fashion_accessories-training-000602,05_fashion_accessories,05,16c2945a8ecbd4a4,v2,30000,,토리버치,,,,,,
05_fashion_accessories-training-000603,05_fashion_accessories,05,157ab8e8d4217b91,v2,80000,,빈폴,,,,,,
05_fashion_accessories-training-000604,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,12500,,산리오,,,,,,
05_fashion_accessories-training-000605,05_fashion_accessories,05,30aa86e1a64475ff,v2,280596,,디올,,,,,,
05_fashion_accessories-training-000606,05_fashion_accessories,05,157ab8e8d4217b91,v2,29000,,빈폴,,,,,,
05_fashion_accessories-training-000607,05_fashion_accessories,05,30aa86e1a64475ff,v2,385089,,디올,,,,,,
05_fashion_accessories-training-000608,05_fashion_accessories,05,5acd9773563abce2,v2,240000,,생로랑,,,,,,
05_fashion_accessories-training-000609,05_fashion_accessories,05,d07a0cbe4349eefc,v2,40000,,비비안웨스트우드,,,,,,
05_fashion_accessories-training-000610,05_fashion_accessories,05,b4c0efb7d49d165a,v2,15000,,나이키,,,,,,
05_fashion_accessories-training-000611,05_fashion_accessories,05,66fc5148df4d7a18,v2,241716,,프라다,,,,,,
05_fashion_accessories-training-000612,05_fashion_accessories,05,c3e0245e8003f4bc,v2,13000,,러브프로그,,,,,,
05_fashion_accessories-training-000613,05_fashion_accessories,05,3b0e08e68d24837f,v2,30000,,제이 에스티나,,,,,,
05_fashion_accessories-training-000614,05_fashion_accessories,05,b93a92587b2d5094,v2,236786,,구찌,,,,,,
05_fashion_accessories-training-000615,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,12500,,산리오,,,,,,
05_fashion_accessories-training-000616,05_fashion_accessories,05,116ab4fa1c541412,v2,20000,,스트레이키즈,,,,,,
05_fashion_accessories-training-000617,05_fashion_accessories,05,8c286e3057dfbe2b,v2,88000,,쿠론,,,,,,
05_fashion_accessories-training-000618,05_fashion_accessories,05,b93a92587b2d5094,v2,323777,,구찌,,,,,,
05_fashion_accessories-training-000619,05_fashion_accessories,05,8c036fd2d9ae8b79,v2,40000,,노스페이스,,,,,,
05_fashion_accessories-training-000620,05_fashion_accessories,05,99c4d279d1c2bd56,v2,16000,,스타렉슨,,,,,,
05_fashion_accessories-training-000621,05_fashion_accessories,05,13b30e05e125341f,v2,30000,,마르헨제이,,,,,,
05_fashion_accessories-training-000622,05_fashion_accessories,05,7720d8d7b840f7aa,v2,50000,,오야니,,,,,,
05_fashion_accessories-training-000623,05_fashion_accessories,05,bc2d377811816154,v2,55000,,마이클코어스,,,,,,
05_fashion_accessories-training-000624,05_fashion_accessories,05,8ab77d95e5dcbdf6,v2,20000,,스타벅스 라코스테,,,,,,
05_fashion_accessories-training-000625,05_fashion_accessories,05,bc2d377811816154,v2,55000,,마이클코어스,,,,,,
05_fashion_accessories-training-000626,05_fashion_accessories,05,04aed5e2cf573475,v2,621792,,루이비통,,,,,,
05_fashion_accessories-training-000627,05_fashion_accessories,05,ca561aa2c4203ef8,v2,25000,,버드와이저,,,,,,
05_fashion_accessories-training-000628,05_fashion_accessories,05,fb013115a9795e1b,v2,15000,,THINK ABOUT W,,,,,,
05_fashion_accessories-training-000629,05_fashion_accessories,05,04aed5e2cf573475,v2,647267,,루이비통,,,,,,
05_fashion_accessories-training-000630,05_fashion_accessories,05,acd0c0682a7ded4d,v2,80000,,GUNAS NEW YORK,,,,,,
05_fashion_accessories-training-000631,05_fashion_accessories,05,30aa86e1a64475ff,v2,296042,,디올,,,,,,
05_fashion_accessories-training-000632,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,12500,,산리오,,,,,,
05_fashion_accessories-training-000633,05_fashion_accessories,05,b93a92587b2d5094,v2,193119,,구찌,,,,,,
05_fashion_accessories-training-000634,05_fashion_accessories,05,7d702beaf1ae5184,v2,80000,,할리케이,,,,,,
05_fashion_accessories-training-000635,05_fashion_accessories,05,89147ea8ac2e8a99,v2,50000,,미즈노,,,,,,
05_fashion_accessories-training-000636,05_fashion_accessories,05,89147ea8ac2e8a99,v2,50000,,미즈노,,,,,,
05_fashion_accessories-training-000637,05_fashion_accessories,05,bc2d377811816154,v2,55000,,마이클코어스,,,,,,
05_fashion_accessories-training-000638,05_fashion_accessories,05,04aed5e2cf573475,v2,494666,,루이비통,,,,,,
05_fashion_accessories-training-000639,05_fashion_accessories,05,1ef47ea878051724,v2,70000,,마뗑킴,,,,,,
05_fashion_accessories-training-000640,05_fashion_accessories,05,e98493fe760189cf,v2,99000,,샤넬,,,,,,
05_fashion_accessories-training-000641,05_fashion_accessories,05,75023731835a9cc0,v2,300000,,아크네스튜디오,,,,,,
05_fashion_accessories-training-000642,05_fashion_accessories,05,06a58c3b599066d0,v2,400000,,버버리,,,,,,
05_fashion_accessories-training-000643,05_fashion_accessories,05,5a7f18135150185e,v2,212340,,보테가베네타,,,,,,
05_fashion_accessories-training-000644,05_fashion_accessories,05,30aa86e1a64475ff,v2,334758,,디올,,,,,,
05_fashion_accessories-training-000645,05_fashion_accessories,05,c2a6a2fb2694bdfb,v2,38000,,distil union,,,,,,
05_fashion_accessories-training-000646,05_fashion_accessories,05,44851e355877ee25,v2,341895,,고야드,,,,,,
05_fashion_accessories-training-000647,05_fashion_accessories,05,ba236c4fb9ae27b3,v2,90000,,Red Wing,,,,,,
05_fashion_accessories-training-000648,05_fashion_accessories,05,bf39dca467f6e78a,v2,85000,,폴스부티끄,,,,,,
05_fashion_accessories-training-000649,05_fashion_accessories,05,66fc5148df4d7a18,v2,371257,,프라다,,,,,,
05_fashion_accessories-training-000650,05_fashion_accessories,05,c4d618f8e6a93092,v2,40000,,스와니펫,,,,,,
05_fashion_accessories-training-000651,05_fashion_accessories,05,30aa86e1a64475ff,v2,463379,,디올,,,,,,
05_fashion_accessories-training-000652,05_fashion_accessories,05,fb013115a9795e1b,v2,15000,,THINK ABOUT W,,,,,,
05_fashion_accessories-training-000653,05_fashion_accessories,05,a7cbcb879a2e806b,v2,150000,,닥스,,,,,,
05_fashion_accessories-training-000654,05_fashion_accessories,05,d4aa9ff0cc32956b,v2,30000,,MCM,,,,,,
05_fashion_accessories-training-000655,05_fashion_accessories,05,ece7b7e6fef6f2de,v2,65000,,톰포드,,,,,,
05_fashion_accessories-training-000656,05_fashion_accessories,05,70913e3d7dc69f49,v2,75000,,벤츠,,,,,,
05_fashion_accessories-training-000657,05_fashion_accessories,05,43a683e0439c33a2,v2,190000,,몽블랑,,,,,,
05_fashion_accessories-training-000658,05_fashion_accessories,05,e4b29ed53f6ee9cc,v2,23000,,라코스테,,,,,,
05_fashion_accessories-training-000659,05_fashion_accessories,05,04aed5e2cf573475,v2,564618,,루이비통,,,,,,
05_fashion_accessories-training-000660,05_fashion_accessories,05,04aed5e2cf573475,v2,575756,,루이비통,,,,,,
05_fashion_accessories-training-000661,05_fashion_accessories,05,048f8642128fffb4,v2,30000,,Mercedes-Benz,,,,,,
05_fashion_accessories-training-000662,05_fashion_accessories,05,30aa86e1a64475ff,v2,352184,,디올,,,,,,
05_fashion_accessories-training-000663,05_fashion_accessories,05,1e998502a6885ce0,v2,34000,,공구우먼,,,,,,
05_fashion_accessories-training-000664,05_fashion_accessories,05,04aed5e2cf573475,v2,721651,,루이비통,,,,,,
05_fashion_accessories-training-000665,05_fashion_accessories,05,768e2156b3125d53,v2,45000,,코치,,,,,,
05_fashion_accessories-training-000666,05_fashion_accessories,05,d46d3c54208b142e,v2,2750000,,셀린느,,,,,,
05_fashion_accessories-training-000667,05_fashion_accessories,05,116ab4fa1c541412,v2,20000,,스트레이키즈,,,,,,
