item_id,category_name,category_code,spec_key_hash,hash_version,used_price,brand,product_name,item_type,capacity_ml,condition,piece_count,line_series,fragrance_type
11_beauty-training-000280,11_beauty,11,8fcf1f8898622ae6,v2,41825,차이슨,,,,,,,
11_beauty-training-000281,11_beauty,11,2ee5f7e0865c69ca,v2,70000,입생로랑,,,,,,,
11_beauty-training-000282,11_beauty,11,f83b25e9e5b2bf3d,v2,30000,이프아이,,,,,,,
11_beauty-training-000283,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-training-000284,11_beauty,11,e9304829da0ea704,v2,115000,비달사순,,,,,,,
11_beauty-training-000285,11_beauty,11,5f6c63d89b0056a9,v2,18000,W.dressroom,,,,,,,
11_beauty-training-000286,11_beauty,11,50670bbc228f1e2f,v2,37000,보랄,,,,,,,
11_beauty-training-000287,11_beauty,11,8f07581115f58390,v2,8000,천해인,,,,,,,
11_beauty-training-000288,11_beauty,11,e9304829da0ea704,v2,999999,비달사순,,,,,,,
11_beauty-training-000289,11_beauty,11,5f6c63d89b0056a9,v2,18000,W.dressroom,,,,,,,
11_beauty-training-000290,11_beauty,11,4c9d8d0676d8be2a,v2,79196,JMW,,,,,,,
11_beauty-training-000291,11_beauty,11,e47a5fbd8e592dbf,v2,59000,까르띠에,,,,,,,
11_beauty-training-000292,11_beauty,11,b50ebb33b9f0c9f1,v2,22860,러쉬,,,,,,,
11_beauty-training-000293,11_beauty,11,4c9d8d0676d8be2a,v2,48673,JMW,,,,,,,
11_beauty-training-000294,11_beauty,11,6dc065dff929711c,v2,55000,골드필드앤뱅크스,,,,,,,
11_beauty-training-000295,11_beauty,11,b6ea0224e50b18ad,v2,260000,르라보,,,,,,,
11_beauty-training-000296,11_beauty,11,b93a92587b2d5094,v2,250000,구찌,,,,,,,
11_beauty-training-000297,11_beauty,11,e9304829da0ea704,v2,999999,비달사순,,,,,,,
11_beauty-training-000298,11_beauty,11,06ffa7f53271b59e,v2,53128,베르사체,,,,,,,
11_beauty-training-000299,11_beauty,11,2b585babd7ab5683,v2,38039,유닉스,,,,,,,
11_beauty-training-000300,11_beauty,11,e98493fe760189cf,v2,17888,샤넬,,,,,,,
11_beauty-training-000301,11_beauty,11,38a4e2e7a139e4fc,v2,70000,메종마르지엘라,,,,,,,
11_beauty-training-000302,11_beauty,11,43a683e0439c33a2,v2,45000,몽블랑,,,,,,,
11_beauty-training-000303,11_beauty,11,5ff0af966a817afc,v2,62000,벤하임,,,,,,,
11_beauty-training-000304,11_beauty,11,d74216da3ce27d6e,v2,130000,루킨스,,,,,,,
11_beauty-training-000305,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-training-000306,11_beauty,11,df8207f1e97db2c0,v2,200000,르 라보,,,,,,,
11_beauty-training-000307,11_beauty,11,744fd9aa4799fab1,v2,5000,엘라,,,,,,,
11_beauty-training-000308,11_beauty,11,933164cd2619ea4c,v2,32000,미쿠,,,,,,,
11_beauty-training-000309,11_beauty,11,a9860679fff83c15,v2,230000,바툼,,,,,,,
11_beauty-training-000310,11_beauty,11,4bd08d8c5a2c0753,v2,30000,BSW,,,,,,,
11_beauty-training-000311,11_beauty,11,04aed5e2cf573475,v2,19000,루이비통,,,,,,,
11_beauty-training-000312,11_beauty,11,6a24e666b2ae3a35,v2,70000,레가토,,,,,,,
11_beauty-training-000313,11_beauty,11,1a32e86bfa2a8f0d,v2,57000,SHIRO,,,,,,,
11_beauty-training-000314,11_beauty,11,cc4fe476d1d29b6f,v2,79000,Boral,,,,,,,
11_beauty-training-000315,11_beauty,11,8a8780bff00d01f4,v2,15000,탬버린즈,,,,,,,
11_beauty-training-000316,11_beauty,11,d17f52f08f7cd0ba,v2,16000,CRASTS,,,,,,,
11_beauty-training-000317,11_beauty,11,85718bd33f4ae827,v2,35000,비비앙,,,,,,,
11_beauty-training-000318,11_beauty,11,c2434060154fe210,v2,70000000,OOM Studio,,,,,,,
11_beauty-training-000319,11_beauty,11,2b585babd7ab5683,v2,93999,유닉스,,,,,,,
11_beauty-training-000320,11_beauty,11,38a4e2e7a139e4fc,v2,70000,메종마르지엘라,,,,,,,
11_beauty-training-000321,11_beauty,11,3878071f0e179af8,v2,43000,겔랑,,,,,,,
11_beauty-training-000322,11_beauty,11,1a32e86bfa2a8f0d,v2,57000,SHIRO,,,,,,,
11_beauty-training-000323,11_beauty,11,b6ea0224e50b18ad,v2,380000,르라보,,,,,,,
11_beauty-training-000324,11_beauty,11,ff7e1f545f62e301,v2,30000,딥티크,,,,,,,
11_beauty-training-000325,11_beauty,11,06ffa7f53271b59e,v2,53441,베르사체,,,,,,,
11_beauty-training-000326,11_beauty,11,44a4b7a6390877a6,v2,15000,해피,,,,,,,
11_beauty-training-000327,11_beauty,11,2ecd558c02680368,v2,381153,다이슨,,,,,,,
11_beauty-training-000328,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-training-000329,11_beauty,11,e4b29ed53f6ee9cc,v2,59000,라코스테,,,,,,,
11_beauty-training-000330,11_beauty,11,f5fd57585c28a1d5,v2,77000,비버리힐즈 폴로클럽,,,,,,,
11_beauty-training-000331,11_beauty,11,a2697e962d6819fc,v2,36000,겐조,,,,,,,
11_beauty-training-000332,11_beauty,11,4c9d8d0676d8be2a,v2,78829,JMW,,,,,,,
11_beauty-training-000333,11_beauty,11,06ffa7f53271b59e,v2,53925,베르사체,,,,,,,
11_beauty-training-000334,11_beauty,11,a2697e962d6819fc,v2,36000,겐조,,,,,,,
11_beauty-training-000335,11_beauty,11,ff7e1f545f62e301,v2,30000,딥티크,,,,,,,
11_beauty-training-000336,11_beauty,11,bf07d49a245f12b6,v2,54481,조말론,,,,,,,
11_beauty-training-000337,11_beauty,11,2b6751e84dfcadec,v2,430000,루비이통,,,,,,,
11_beauty-training-000338,11_beauty,11,6218c17f6747a5b3,v2,45000,지미추,,,,,,,
11_beauty-training-000339,11_beauty,11,e98493fe760189cf,v2,13220,샤넬,,,,,,,
11_beauty-training-000340,11_beauty,11,f493146f1bc5bb68,v2,18000,헉슬리,,,,,,,
11_beauty-training-000341,11_beauty,11,34f3e9214fbc2143,v2,15000,크리드,,,,,,,
11_beauty-training-000342,11_beauty,11,34f3e9214fbc2143,v2,15000,크리드,,,,,,,
11_beauty-training-000343,11_beauty,11,d74216da3ce27d6e,v2,130000,루킨스,,,,,,,
11_beauty-training-000344,11_beauty,11,8a8780bff00d01f4,v2,15000,탬버린즈,,,,,,,
11_beauty-training-000345,11_beauty,11,50670bbc228f1e2f,v2,40000,보랄,,,,,,,
11_beauty-training-000346,11_beauty,11,cc4fe476d1d29b6f,v2,79000,Boral,,,,,,,
11_beauty-training-000347,11_beauty,11,64a6c91d28fafd44,v2,140000,아르마니,,,,,,,
11_beauty-training-000348,11_beauty,11,e900e22157002d83,v2,42000,Dani Mackenzie,,,,,,,
11_beauty-training-000349,11_beauty,11,e98493fe760189cf,v2,15228,샤넬,,,,,,,
11_beauty-training-000350,11_beauty,11,c8bf3a09557f1f7d,v2,10000,와디즈 더퍼퓸,,,,,,,
11_beauty-training-000351,11_beauty,11,5f6c63d89b0056a9,v2,18000,W.dressroom,,,,,,,
11_beauty-training-000352,11_beauty,11,4c9d8d0676d8be2a,v2,53089,JMW,,,,,,,
11_beauty-training-000353,11_beauty,11,4c9d8d0676d8be2a,v2,49320,JMW,,,,,,,
11_beauty-training-000354,11_beauty,11,2ecd558c02680368,v2,361378,다이슨,,,,,,,
11_beauty-training-000355,11_beauty,11,2b585babd7ab5683,v2,38768,유닉스,,,,,,,
11_beauty-training-000356,11_beauty,11,4c9d8d0676d8be2a,v2,48435,JMW,,,,,,,
11_beauty-training-000357,11_beauty,11,43a683e0439c33a2,v2,63000,몽블랑,,,,,,,
11_beauty-training-000358,11_beauty,11,2ecd558c02680368,v2,342362,다이슨,,,,,,,
11_beauty-training-000359,11_beauty,11,4c9d8d0676d8be2a,v2,56447,JMW,,,,,,,
11_beauty-training-000360,11_beauty,11,268a4d5eb692119f,v2,6900,Dior,,,,,,,
11_beauty-training-000361,11_beauty,11,a2697e962d6819fc,v2,36000,겐조,,,,,,,
11_beauty-training-000362,11_beauty,11,4c9d8d0676d8be2a,v2,76135,JMW,,,,,,,
11_beauty-training-000363,11_beauty,11,d17f52f08f7cd0ba,v2,16000,CRASTS,,,,,,,
11_beauty-training-000364,11_beauty,11,f683697adaa218e5,v2,45000,딩동펫,,,,,,,
11_beauty-training-000365,11_beauty,11,06ffa7f53271b59e,v2,47000,베르사체,,,,,,,
11_beauty-training-000366,11_beauty,11,4c9d8d0676d8be2a,v2,75676,JMW,,,,,,,
11_beauty-training-000367,11_beauty,11,b50ebb33b9f0c9f1,v2,55872,러쉬,,,,,,,
11_beauty-training-000368,11_beauty,11,2ecd558c02680368,v2,322170,다이슨,,,,,,,
11_beauty-training-000369,11_beauty,11,6dc065dff929711c,v2,55000,골드필드앤뱅크스,,,,,,,
11_beauty-training-000370,11_beauty,11,34f3e9214fbc2143,v2,15000,크리드,,,,,,,
11_beauty-training-000371,11_beauty,11,8a8780bff00d01f4,v2,15000,탬버린즈,,,,,,,
11_beauty-training-000372,11_beauty,11,e98493fe760189cf,v2,16520,샤넬,,,,,,,
11_beauty-training-000373,11_beauty,11,5ff0af966a817afc,v2,62000,벤하임,,,,,,,
11_beauty-training-000374,11_beauty,11,3878071f0e179af8,v2,43000,겔랑,,,,,,,
11_beauty-training-000375,11_beauty,11,8fcf1f8898622ae6,v2,40090,차이슨,,,,,,,
11_beauty-training-000376,11_beauty,11,44a4b7a6390877a6,v2,15000,해피,,,,,,,
11_beauty-training-000377,11_beauty,11,baaafcc3d6dfbf78,v2,130000,에르메스,,,,,,,
11_beauty-training-000378,11_beauty,11,93a0829141cde041,v2,5000,라멜린,,,,,,,
11_beauty-training-000379,11_beauty,11,bff3144d4c53c55f,v2,14500,르꽁떼,,,,,,,
11_beauty-training-000380,11_beauty,11,556b4854d0f80c4e,v2,70000,무아스,,,,,,,
11_beauty-training-000381,11_beauty,11,7effc079681b18dc,v2,150000,필립스,,,,,,,
11_beauty-training-000382,11_beauty,11,bff3144d4c53c55f,v2,14500,르꽁떼,,,,,,,
11_beauty-training-000383,11_beauty,11,e556374660d1310f,v2,70000,베르니엘,,,,,,,
11_beauty-training-000384,11_beauty,11,4c9d8d0676d8be2a,v2,49380,JMW,,,,,,,
11_beauty-training-000385,11_beauty,11,4c9d8d0676d8be2a,v2,76972,JMW,,,,,,,
11_beauty-training-000386,11_beauty,11,bf07d49a245f12b6,v2,67141,조말론,,,,,,,
11_beauty-training-000387,11_beauty,11,7effc079681b18dc,v2,65000,필립스,,,,,,,
11_beauty-training-000388,11_beauty,11,f5fd57585c28a1d5,v2,77000,비버리힐즈 폴로클럽,,,,,,,
11_beauty-training-000389,11_beauty,11,4c9d8d0676d8be2a,v2,53969,JMW,,,,,,,
11_beauty-training-000390,11_beauty,11,3870bca04e898023,v2,270000,Parfums de Marly,,,,,,,
11_beauty-training-000391,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-training-000392,11_beauty,11,43a683e0439c33a2,v2,45000,몽블랑,,,,,,,
11_beauty-training-000393,11_beauty,11,a2697e962d6819fc,v2,42000,겐조,,,,,,,
11_beauty-training-000394,11_beauty,11,2b585babd7ab5683,v2,76783,유닉스,,,,,,,
11_beauty-training-000395,11_beauty,11,879a4e408bb59d4c,v2,6000,예스뷰티,,,,,,,
11_beauty-training-000396,11_beauty,11,2b585babd7ab5683,v2,65491,유닉스,,,,,,,
11_beauty-training-000397,11_beauty,11,0f329e38a4b6b6ac,v2,150000,FHI,,,,,,,
11_beauty-training-000398,11_beauty,11,4c9d8d0676d8be2a,v2,54061,JMW,,,,,,,
11_beauty-training-000399,11_beauty,11,7effc079681b18dc,v2,65000,필립스,,,,,,,
11_beauty-training-000400,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-training-000401,11_beauty,11,30aa86e1a64475ff,v2,15000,디올,,,,,,,
11_beauty-training-000402,11_beauty,11,a0e1c345c4b42f66,v2,40000,VTT,,,,,,,
11_beauty-training-000403,11_beauty,11,8fcf1f8898622ae6,v2,39714,차이슨,,,,,,,
11_beauty-training-000404,11_beauty,11,6a24e666b2ae3a35,v2,70000,레가토,,,,,,,
11_beauty-training-000405,11_beauty,11,4c88095ad540f5be,v2,270000,오르메,,,,,,,
11_beauty-training-000406,11_beauty,11,bff3144d4c53c55f,v2,14500,르꽁떼,,,,,,,
11_beauty-training-000407,11_beauty,11,b50ebb33b9f0c9f1,v2,25134,러쉬,,,,,,,
11_beauty-training-000408,11_beauty,11,f7a2a5ce2753523c,v2,25000,이수전자,,,,,,,
11_beauty-training-000409,11_beauty,11,2ecd558c02680368,v2,373428,다이슨,,,,,,,
11_beauty-training-000410,11_beauty,11,43a683e0439c33a2,v2,58000,몽블랑,,,,,,,
11_beauty-training-000411,11_beauty,11,4c9d8d0676d8be2a,v2,74485,JMW,,,,,,,
11_beauty-training-000412,11_beauty,11,744fd9aa4799fab1,v2,5000,엘라,,,,,,,
11_beauty-training-000413,11_beauty,11,933164cd2619ea4c,v2,32000,미쿠,,,,,,,
11_beauty-training-000414,11_beauty,11,f7a2a5ce2753523c,v2,25000,이수전자,,,,,,,
11_beauty-training-000415,11_beauty,11,2b585babd7ab5683,v2,89983,유닉스,,,,,,,
11_beauty-training-000416,11_beauty,11,30aa86e1a64475ff,v2,50000,디올,,,,,,,
11_beauty-training-000417,11_beauty,11,342c0c3c7c9665d4,v2,90000,끌로에,,,,,,,
11_beauty-training-000418,11_beauty,11,4c9d8d0676d8be2a,v2,82902,JMW,,,,,,,
11_beauty-training-000419,11_beauty,11,f683697adaa218e5,v2,50000,딩동펫,,,,,,,
11_beauty-training-000420,11_beauty,11,4c9d8d0676d8be2a,v2,55143,JMW,,,,,,,
11_beauty-training-000421,11_beauty,11,2ee5f7e0865c69ca,v2,16000,입생로랑,,,,,,,
11_beauty-training-000422,11_beauty,11,f7a2a5ce2753523c,v2,25000,이수전자,,,,,,,
11_beauty-training-000423,11_beauty,11,2ecd558c02680368,v2,324508,다이슨,,,,,,,
11_beauty-training-000424,11_beauty,11,b6ea0224e50b18ad,v2,380000,르라보,,,,,,,
11_beauty-training-000425,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-training-000426,11_beauty,11,4c9d8d0676d8be2a,v2,52462,JMW,,,,,,,
11_beauty-training-000427,11_beauty,11,4c9d8d0676d8be2a,v2,52602,JMW,,,,,,,
11_beauty-training-000428,11_beauty,11,43a683e0439c33a2,v2,58000,몽블랑,,,,,,,
11_beauty-training-000429,11_beauty,11,4c88095ad540f5be,v2,270000,오르메,,,,,,,
11_beauty-training-000430,11_beauty,11,f83b25e9e5b2bf3d,v2,30000,이프아이,,,,,,,
11_beauty-training-000431,11_beauty,11,6a24e666b2ae3a35,v2,70000,레가토,,,,,,,
11_beauty-training-000432,11_beauty,11,b6ea0224e50b18ad,v2,260000,르라보,,,,,,,
11_beauty-training-000433,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-training-000434,11_beauty,11,28bb9d8b4679b6d4,v2,95000,오아,,,,,,,
11_beauty-training-000435,11_beauty,11,36fe0509135aa8be,v2,10000,몽클레르,,,,,,,
11_beauty-training-000436,11_beauty,11,e900e22157002d83,v2,42000,Dani Mackenzie,,,,,,,
11_beauty-training-000437,11_beauty,11,2ee5f7e0865c69ca,v2,16000,입생로랑,,,,,,,
11_beauty-training-000438,11_beauty,11,28bb9d8b4679b6d4,v2,95000,오아,,,,,,,
11_beauty-training-000439,11_beauty,11,4bc7a74707f0d1ea,v2,18000,불리,,,,,,,
11_beauty-training-000440,11_beauty,11,28bb9d8b4679b6d4,v2,95000,오아,,,,,,,
11_beauty-training-000441,11_beauty,11,baaafcc3d6dfbf78,v2,130000,에르메스,,,,,,,
11_beauty-training-000442,11_beauty,11,d046146efa8b02c9,v2,10000,파테크,,,,,,,
11_beauty-training-000443,11_beauty,11,b50ebb33b9f0c9f1,v2,49211,러쉬,,,,,,,
11_beauty-training-000444,11_beauty,11,5b78a7c0bd2b13ec,v2,60000,딥디크,,,,,,,
11_beauty-training-000445,11_beauty,11,43a683e0439c33a2,v2,63000,몽블랑,,,,,,,
11_beauty-training-000446,11_beauty,11,d74216da3ce27d6e,v2,130000,루킨스,,,,,,,
11_beauty-training-000447,11_beauty,11,556b4854d0f80c4e,v2,40000,무아스,,,,,,,
11_beauty-training-000448,11_beauty,11,68b98d9390d5d1a9,v2,220000,이니시오,,,,,,,
11_beauty-training-000449,11_beauty,11,4bd08d8c5a2c0753,v2,30000,BSW,,,,,,,
11_beauty-training-000450,11_beauty,11,4c9d8d0676d8be2a,v2,81003,JMW,,,,,,,
11_beauty-training-000451,11_beauty,11,879a4e408bb59d4c,v2,6000,예스뷰티,,,,,,,
11_beauty-training-000452,11_beauty,11,2ee5f7e0865c69ca,v2,70000,입생로랑,,,,,,,
11_beauty-training-000453,11_beauty,11,68b98d9390d5d1a9,v2,220000,이니시오,,,,,,,
11_beauty-training-000454,11_beauty,11,e98493fe760189cf,v2,17886,샤넬,,,,,,,
11_beauty-training-000455,11_beauty,11,e22f7360542aab82,v2,70000,논픽션,,,,,,,
11_beauty-training-000456,11_beauty,11,b50ebb33b9f0c9f1,v2,49112,러쉬,,,,,,,
11_beauty-training-000457,11_beauty,11,744fd9aa4799fab1,v2,5000,엘라,,,,,,,
11_beauty-training-000458,11_beauty,11,c8bf3a09557f1f7d,v2,10000,와디즈 더퍼퓸,,,,,,,
11_beauty-training-000459,11_beauty,11,50670bbc228f1e2f,v2,37000,보랄,,,,,,,
11_beauty-training-000460,11_beauty,11,4c9d8d0676d8be2a,v2,65295,JMW,,,,,,,
11_beauty-training-000461,11_beauty,11,bf07d49a245f12b6,v2,66801,조말론,,,,,,,
11_beauty-training-000462,11_beauty,11,e9dc1b7662870c11,v2,150000,마르지엘라,,,,,,,
11_beauty-training-000463,11_beauty,11,a0e1c345c4b42f66,v2,40000,VTT,,,,,,,
11_beauty-training-000464,11_beauty,11,06ffa7f53271b59e,v2,49251,베르사체,,,,,,,
11_beauty-training-000465,11_beauty,11,e98493fe760189cf,v2,17754,샤넬,,,,,,,
11_beauty-training-000466,11_beauty,11,3878071f0e179af8,v2,43000,겔랑,,,,,,,
11_beauty-training-000467,11_beauty,11,df8207f1e97db2c0,v2,200000,르 라보,,,,,,,
11_beauty-training-000468,11_beauty,11,aafc9d452b6fdee1,v2,65000,메튜장,,,,,,,
11_beauty-training-000469,11_beauty,11,e98493fe760189cf,v2,17825,샤넬,,,,,,,
11_beauty-training-000470,11_beauty,11,a9860679fff83c15,v2,230000,바툼,,,,,,,
11_beauty-training-000471,11_beauty,11,baaafcc3d6dfbf78,v2,130000,에르메스,,,,,,,
11_beauty-training-000472,11_beauty,11,6218c17f6747a5b3,v2,45000,지미추,,,,,,,
11_beauty-training-000473,11_beauty,11,e47a5fbd8e592dbf,v2,59000,까르띠에,,,,,,,
11_beauty-training-000474,11_beauty,11,e47a5fbd8e592dbf,v2,59000,까르띠에,,,,,,,
11_beauty-training-000475,11_beauty,11,8fcf1f8898622ae6,v2,38437,차이슨,,,,,,,
11_beauty-training-000476,11_beauty,11,aafc9d452b6fdee1,v2,65000,메튜장,,,,,,,
11_beauty-training-000477,11_beauty,11,4c9d8d0676d8be2a,v2,77161,JMW,,,,,,,
11_beauty-training-000478,11_beauty,11,f493146f1bc5bb68,v2,18000,헉슬리,,,,,,,
11_beauty-training-000479,11_beauty,11,d74216da3ce27d6e,v2,130000,루킨스,,,,,,,
11_beauty-training-000480,11_beauty,11,d17f52f08f7cd0ba,v2,16000,CRASTS,,,,,,,
11_beauty-training-000481,11_beauty,11,50670bbc228f1e2f,v2,37000,보랄,,,,,,,
11_beauty-training-000482,11_beauty,11,b93a92587b2d5094,v2,115000,구찌,,,,,,,
11_beauty-training-000483,11_beauty,11,ff7e1f545f62e301,v2,30000,딥티크,,,,,,,
11_beauty-training-000484,11_beauty,11,8fcf1f8898622ae6,v2,40976,차이슨,,,,,,,
11_beauty-training-000485,11_beauty,11,4c9d8d0676d8be2a,v2,63026,JMW,,,,,,,
11_beauty-training-000486,11_beauty,11,2b585babd7ab5683,v2,20174,유닉스,,,,,,,
11_beauty-training-000487,11_beauty,11,2ecd558c02680368,v2,357955,다이슨,,,,,,,
11_beauty-training-000488,11_beauty,11,06ffa7f53271b59e,v2,49355,베르사체,,,,,,,
11_beauty-training-000489,11_beauty,11,e5189427eb704ff4,v2,95000,이솝,,,,,,,
11_beauty-training-000490,11_beauty,11,4c9d8d0676d8be2a,v2,61921,JMW,,,,,,,
11_beauty-training-000491,11_beauty,11,93a0829141cde041,v2,5000,라멜린,,,,,,,
11_beauty-training-000492,11_beauty,11,4c9d8d0676d8be2a,v2,68715,JMW,,,,,,,
11_beauty-training-000493,11_beauty,11,2b585babd7ab5683,v2,78095,유닉스,,,,,,,
11_beauty-training-000494,11_beauty,11,7a5a99ebf4794c1a,v2,200000,마르세이유,,,,,,,
11_beauty-training-000495,11_beauty,11,d046146efa8b02c9,v2,8000,파테크,,,,,,,
11_beauty-training-000496,11_beauty,11,e98493fe760189cf,v2,15613,샤넬,,,,,,,
11_beauty-training-000497,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-training-000498,11_beauty,11,6dc065dff929711c,v2,55000,골드필드앤뱅크스,,,,,,,
11_beauty-training-000499,11_beauty,11,e47a5fbd8e592dbf,v2,59000,까르띠에,,,,,,,
11_beauty-training-000500,11_beauty,11,5f6c63d89b0056a9,v2,18000,W.dressroom,,,,,,,
11_beauty-training-000501,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-training-000502,11_beauty,11,06ffa7f53271b59e,v2,52281,베르사체,,,,,,,
11_beauty-training-000503,11_beauty,11,06ffa7f53271b59e,v2,47000,베르사체,,,,,,,
11_beauty-training-000504,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-training-000505,11_beauty,11,744fd9aa4799fab1,v2,5000,엘라,,,,,,,
11_beauty-training-000506,11_beauty,11,b6ea0224e50b18ad,v2,260000,르라보,,,,,,,
11_beauty-training-000507,11_beauty,11,06ffa7f53271b59e,v2,47000,베르사체,,,,,,,
11_beauty-training-000508,11_beauty,11,2ecd558c02680368,v2,381814,다이슨,,,,,,,
11_beauty-training-000509,11_beauty,11,88af50101cde7927,v2,150000,JRL,,,,,,,
11_beauty-training-000510,11_beauty,11,85718bd33f4ae827,v2,35000,비비앙,,,,,,,
11_beauty-training-000511,11_beauty,11,2b585babd7ab5683,v2,42290,유닉스,,,,,,,
11_beauty-training-000512,11_beauty,11,397a1d5286d4eaa5,v2,60000,페르난다,,,,,,,
11_beauty-training-000513,11_beauty,11,8fcf1f8898622ae6,v2,39422,차이슨,,,,,,,
11_beauty-training-000514,11_beauty,11,0f329e38a4b6b6ac,v2,150000,FHI,,,,,,,
11_beauty-training-000515,11_beauty,11,556b4854d0f80c4e,v2,70000,무아스,,,,,,,
11_beauty-training-000516,11_beauty,11,e98493fe760189cf,v2,17537,샤넬,,,,,,,
11_beauty-training-000517,11_beauty,11,b50ebb33b9f0c9f1,v2,76667,러쉬,,,,,,,
11_beauty-training-000518,11_beauty,11,4c9d8d0676d8be2a,v2,66746,JMW,,,,,,,
11_beauty-training-000519,11_beauty,11,8f07581115f58390,v2,8000,천해인,,,,,,,
11_beauty-training-000520,11_beauty,11,3870bca04e898023,v2,270000,Parfums de Marly,,,,,,,
11_beauty-training-000521,11_beauty,11,4bc7a74707f0d1ea,v2,18000,불리,,,,,,,
11_beauty-training-000522,11_beauty,11,e98493fe760189cf,v2,15246,샤넬,,,,,,,
11_beauty-training-000523,11_beauty,11,06ffa7f53271b59e,v2,50965,베르사체,,,,,,,
11_beauty-training-000524,11_beauty,11,8555e0e8607bcf46,v2,15000,CK 이노베이션,,,,,,,
11_beauty-training-000525,11_beauty,11,e98493fe760189cf,v2,14844,샤넬,,,,,,,
11_beauty-training-000526,11_beauty,11,a2697e962d6819fc,v2,36000,겐조,,,,,,,
11_beauty-training-000527,11_beauty,11,4c9d8d0676d8be2a,v2,47136,JMW,,,,,,,
11_beauty-training-000528,11_beauty,11,4c9d8d0676d8be2a,v2,59707,JMW,,,,,,,
11_beauty-training-000529,11_beauty,11,c8bf3a09557f1f7d,v2,10000,와디즈 더퍼퓸,,,,,,,
11_beauty-training-000530,11_beauty,11,e98493fe760189cf,v2,14886,샤넬,,,,,,,
11_beauty-training-000531,11_beauty,11,43a683e0439c33a2,v2,45000,몽블랑,,,,,,,
11_beauty-training-000532,11_beauty,11,b50ebb33b9f0c9f1,v2,45468,러쉬,,,,,,,
11_beauty-training-000533,11_beauty,11,8fcf1f8898622ae6,v2,36955,차이슨,,,,,,,
11_beauty-training-000534,11_beauty,11,e47c056cf6a0e68b,v2,15000,펫다움,,,,,,,
11_beauty-training-000535,11_beauty,11,ee0961d704a69aff,v2,20000,애터미,,,,,,,
11_beauty-training-000536,11_beauty,11,2ecd558c02680368,v2,339319,다이슨,,,,,,,
11_beauty-training-000537,11_beauty,11,5b78a7c0bd2b13ec,v2,30000,딥디크,,,,,,,
11_beauty-training-000538,11_beauty,11,4c9d8d0676d8be2a,v2,63158,JMW,,,,,,,
11_beauty-training-000539,11_beauty,11,04aed5e2cf573475,v2,19000,루이비통,,,,,,,
11_beauty-training-000540,11_beauty,11,6218c17f6747a5b3,v2,85000,지미추,,,,,,,
11_beauty-training-000541,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-training-000542,11_beauty,11,7a5a99ebf4794c1a,v2,200000,마르세이유,,,,,,,
11_beauty-training-000543,11_beauty,11,342c0c3c7c9665d4,v2,90000,끌로에,,,,,,,
11_beauty-training-000544,11_beauty,11,b50ebb33b9f0c9f1,v2,96176,러쉬,,,,,,,
11_beauty-training-000545,11_beauty,11,ff7e1f545f62e301,v2,30000,딥티크,,,,,,,
11_beauty-training-000546,11_beauty,11,2b585babd7ab5683,v2,57301,유닉스,,,,,,,
11_beauty-training-000547,11_beauty,11,5f6c63d89b0056a9,v2,18000,W.dressroom,,,,,,,
11_beauty-training-000548,11_beauty,11,4c9d8d0676d8be2a,v2,84184,JMW,,,,,,,
11_beauty-training-000549,11_beauty,11,06ffa7f53271b59e,v2,49251,베르사체,,,,,,,
11_beauty-training-000550,11_beauty,11,b0e41deb6c4e74fe,v2,48000,리히텐,,,,,,,
11_beauty-training-000551,11_beauty,11,f5fd57585c28a1d5,v2,77000,비버리힐즈 폴로클럽,,,,,,,
11_beauty-training-000552,11_beauty,11,16c9c78961cad418,v2,75000,드리미,,,,,,,
11_beauty-training-000553,11_beauty,11,e9dc1b7662870c11,v2,150000,마르지엘라,,,,,,,
11_beauty-training-000554,11_beauty,11,8555e0e8607bcf46,v2,15000,CK 이노베이션,,,,,,,
11_beauty-training-000555,11_beauty,11,b50ebb33b9f0c9f1,v2,34148,러쉬,,,,,,,
11_beauty-training-000556,11_beauty,11,44a4b7a6390877a6,v2,15000,해피,,,,,,,
11_beauty-training-000557,11_beauty,11,c8bf3a09557f1f7d,v2,10000,와디즈 더퍼퓸,,,,,,,
11_beauty-training-000558,11_beauty,11,d046146efa8b02c9,v2,8000,파테크,,,,,,,
11_beauty-training-000559,11_beauty,11,b6ea0224e50b18ad,v2,260000,르라보,,,,,,,
11_beauty-training-000560,11_beauty,11,2ee5f7e0865c69ca,v2,16000,입생로랑,,,,,,,
