item_id,category_name,category_code,spec_key_hash,hash_version,used_price,item_type,subtype,brand,model_name,color_main,condition_grade,usage_period,material_main
02_furniture_interior-training-000475,02_furniture_interior,02,c442386e49f63cd9,v2,10000,,,소프시스,CH4311A,,,,
02_furniture_interior-training-000476,02_furniture_interior,02,2c1065a3128fc564,v2,750000,,,쿠쿠,CMS-D10SLGB,,,,
02_furniture_interior-training-000477,02_furniture_interior,02,77a2139f92a65e02,v2,250000,,,일룸,콰트로,,,,
02_furniture_interior-training-000478,02_furniture_interior,02,5dc7b982ecba06fd,v2,35000,,,니스툴그로우,1300,,,,
02_furniture_interior-training-000479,02_furniture_interior,02,9cc03d0a67b5e2a0,v2,90000,,,한샘,홀리라이트 1600,,,,
02_furniture_interior-training-000480,02_furniture_interior,02,eccb0c4b24323f31,v2,154000,,,퍼시스,CHN4300RH,,,,
02_furniture_interior-training-000481,02_furniture_interior,02,c442386e49f63cd9,v2,10000,,,소프시스,우드 이지 릴렉스,,,,
02_furniture_interior-training-000482,02_furniture_interior,02,ef27ea5c856d5f6d,v2,165000,,,퍼시스,FAD015,,,,
02_furniture_interior-training-000483,02_furniture_interior,02,a386ef94e644d65a,v2,70000,,,디자인벤처스,1300,,,,
02_furniture_interior-training-000484,02_furniture_interior,02,0c6295fa65203ba0,v2,110000,,,동양사무용가구,CMS-C10DB,,,,
02_furniture_interior-training-000485,02_furniture_interior,02,66e4ac9fb062ca05,v2,180000,,,클라우드백,M900MQ,,,,
02_furniture_interior-training-000486,02_furniture_interior,02,21c167e91c970744,v2,80000,,,두닷,M090,,,,
02_furniture_interior-training-000487,02_furniture_interior,02,8d736e54b0730944,v2,1800000,,,제스파,메이테르,,,,
02_furniture_interior-training-000488,02_furniture_interior,02,78e6ccc0ce5e0441,v2,200000,,,퍼시스,CH2300,,,,
02_furniture_interior-training-000489,02_furniture_interior,02,29f56446e7ebd834,v2,1200000,,,브릭나인,포세린 테이블,,,,
02_furniture_interior-training-000490,02_furniture_interior,02,fb2477d2db927e89,v2,49000,,,IKEA,쿨라베리,,,,
02_furniture_interior-training-000491,02_furniture_interior,02,db83259180ef279c,v2,150000,,,퍼시스,CH4200AH,,,,
02_furniture_interior-training-000492,02_furniture_interior,02,84d93153ad5945bf,v2,100000,,,DESKER,키즈 핑크,,,,
02_furniture_interior-training-000493,02_furniture_interior,02,3b82d4a743fc793d,v2,1820000,,,휴테크,GTS9,,,,
02_furniture_interior-training-000494,02_furniture_interior,02,49268e20bcc430dd,v2,1090000,,,피아바,오클렛 1490,,,,
02_furniture_interior-training-000495,02_furniture_interior,02,8d736e54b0730944,v2,1800000,,,제스파,메이테르,,,,
02_furniture_interior-training-000496,02_furniture_interior,02,db83259180ef279c,v2,150000,,,퍼시스,CH4200AH,,,,
02_furniture_interior-training-000497,02_furniture_interior,02,419dd7fa05b171da,v2,100000,,,리바트,M900MQ,,,,
02_furniture_interior-training-000498,02_furniture_interior,02,9cc03d0a67b5e2a0,v2,90000,,,한샘,홀리라이트 1600,,,,
02_furniture_interior-training-000499,02_furniture_interior,02,8d736e54b0730944,v2,1800000,,,제스파,메이테르,,,,
02_furniture_interior-training-000500,02_furniture_interior,02,4d58e6af7db22869,v2,88000,,,FURSYS,CH4311A,,,,
02_furniture_interior-training-000501,02_furniture_interior,02,b59d771defef95af,v2,35000,,,마켓비,PECRE,,,,
02_furniture_interior-training-000502,02_furniture_interior,02,55b18f1bfe995f23,v2,32000,,,한샘,휴 조이 하이백,,,,
02_furniture_interior-training-000503,02_furniture_interior,02,f8c0de36912d95ce,v2,49000,,,보컨셉,오타와체어st,,,,
02_furniture_interior-training-000504,02_furniture_interior,02,8d736e54b0730944,v2,1800000,,,제스파,메이테르,,,,
02_furniture_interior-training-000505,02_furniture_interior,02,db69fc7b5d5b2026,v2,180000,,,모션케어,LC1,,,,
02_furniture_interior-training-000506,02_furniture_interior,02,74e16f23a4f3c754,v2,120000,,,퍼시스,Haller,,,,
02_furniture_interior-training-000507,02_furniture_interior,02,77a2139f92a65e02,v2,50000,,,일룸,멜론 책상,,,,
02_furniture_interior-training-000508,02_furniture_interior,02,5dc7b982ecba06fd,v2,100000,,,니스툴그로우,cl-6300,,,,
02_furniture_interior-training-000509,02_furniture_interior,02,2a68b84b060cba15,v2,15000,,,STARBUCKS,cl-6300,,,,
02_furniture_interior-training-000510,02_furniture_interior,02,13b5f8daf41396fb,v2,1100000,,,바디프랜드,더팬텀ll 브레인,,,,
02_furniture_interior-training-000511,02_furniture_interior,02,9a365be035ede42a,v2,56972,,,IKEA,P2,,,,
02_furniture_interior-training-000512,02_furniture_interior,02,ba51200fff4af9f9,v2,150000,,,루나랩,GD001 1600L,,,,
02_furniture_interior-training-000513,02_furniture_interior,02,262e1e405772243b,v2,200000,,,루나랩,모션데스크 라이트 1800mm,,,,
02_furniture_interior-training-000514,02_furniture_interior,02,ffedf7103face6e6,v2,120000,,,보루네오,Bif,,,,
02_furniture_interior-training-000515,02_furniture_interior,02,b8a94d48112cbf5c,v2,125000,,,Helinox,Tactical Chair One,,,,
02_furniture_interior-training-000516,02_furniture_interior,02,d8406fdec4f4e87c,v2,260000,,,IKEA,IDASEN,,,,
02_furniture_interior-training-000517,02_furniture_interior,02,7ac023dcb0163f64,v2,130000,,,니스툴,expert,,,,
02_furniture_interior-training-000518,02_furniture_interior,02,ade27b12bd46e8b8,v2,290000,,,시디즈,t50hlda,,,,
02_furniture_interior-training-000519,02_furniture_interior,02,08a69508244d52f7,v2,400000,,,곰지락,IDASEN,,,,
02_furniture_interior-training-000520,02_furniture_interior,02,84d93153ad5945bf,v2,100000,,,DESKER,P2,,,,
02_furniture_interior-training-000521,02_furniture_interior,02,b8a94d48112cbf5c,v2,125000,,,Helinox,Tactical Chair One,,,,
02_furniture_interior-training-000522,02_furniture_interior,02,7d01ce25f19fbffe,v2,700000,,,모션케어,칸토르,,,,
02_furniture_interior-training-000523,02_furniture_interior,02,a861815fbd68925d,v2,350000,,,CRAFTSMAN,CH4901,,,,
02_furniture_interior-training-000524,02_furniture_interior,02,a386ef94e644d65a,v2,70000,,,디자인벤처스,1300,,,,
02_furniture_interior-training-000525,02_furniture_interior,02,8752eadab913eae5,v2,100000,,,시디즈,FDD016CN,,,,
02_furniture_interior-training-000526,02_furniture_interior,02,f06f89e34a6da819,v2,900000,,,OSIM,U=OS 838 uinfinity,,,,
02_furniture_interior-training-000527,02_furniture_interior,02,4d58e6af7db22869,v2,88000,,,FURSYS,CH4311A,,,,
02_furniture_interior-training-000528,02_furniture_interior,02,79a74c2feba2f5a1,v2,1500000,,,바디프랜드,더팬텀,,,,
02_furniture_interior-training-000529,02_furniture_interior,02,79a74c2feba2f5a1,v2,1500000,,,바디프랜드,더팬텀,,,,
02_furniture_interior-training-000530,02_furniture_interior,02,d558bfaa89bfbcb7,v2,70000,,,모던하우스,P2,,,,
02_furniture_interior-training-000531,02_furniture_interior,02,2956026e3840ce93,v2,180000,,,우리꼴자연가구,Tactical Chair One,,,,
02_furniture_interior-training-000532,02_furniture_interior,02,db69fc7b5d5b2026,v2,180000,,,루나랩,LC1,,,,
02_furniture_interior-training-000533,02_furniture_interior,02,5e8c998e5cc42232,v2,5300000,,,파나소닉,EP-MAK1,,,,
02_furniture_interior-training-000534,02_furniture_interior,02,85760f436c0aab87,v2,20000,,,이케아,LC1,,,,
02_furniture_interior-training-000535,02_furniture_interior,02,d8406fdec4f4e87c,v2,260000,,,IKEA,IDASEN,,,,
02_furniture_interior-training-000536,02_furniture_interior,02,e800eac697855eaf,v2,89000,,,루나랩,LITE,,,,
02_furniture_interior-training-000537,02_furniture_interior,02,ffedf7103face6e6,v2,120000,,,보루네오,Bif,,,,
02_furniture_interior-training-000538,02_furniture_interior,02,13b5f8daf41396fb,v2,1100000,,,바디프랜드,더팬텀ll 브레인,,,,
02_furniture_interior-training-000539,02_furniture_interior,02,3a9297aa4a293417,v2,1390000,,,BRAMS,K80002GMS,,,,
02_furniture_interior-training-000540,02_furniture_interior,02,7d01ce25f19fbffe,v2,700000,,,모션케어,칸토르,,,,
02_furniture_interior-training-000541,02_furniture_interior,02,f3622fa3689cdbe0,v2,159000,,,베스트리빙,CH4301C,,,,
02_furniture_interior-training-000542,02_furniture_interior,02,55b18f1bfe995f23,v2,32000,,,한샘,휴 조이 하이백,,,,
02_furniture_interior-training-000543,02_furniture_interior,02,5dc7b982ecba06fd,v2,100000,,,니스툴그로우,expert,,,,
02_furniture_interior-training-000544,02_furniture_interior,02,3b82d4a743fc793d,v2,1820000,,,휴테크,GTS9,,,,
02_furniture_interior-training-000545,02_furniture_interior,02,7ae46b917023b1d7,v2,250000,,,한샘,칸토르,,,,
02_furniture_interior-training-000546,02_furniture_interior,02,8c2065deb6e944d9,v2,350000,,,FRITZ HANSEN,앤트체어,,,,
02_furniture_interior-training-000547,02_furniture_interior,02,cb27359ffb4066bd,v2,75000,,,포더홈,페어강화유리데스크,,,,
02_furniture_interior-training-000548,02_furniture_interior,02,db69fc7b5d5b2026,v2,180000,,,우리꼴자연가구,LC1,,,,
02_furniture_interior-training-000549,02_furniture_interior,02,e2f1bc19995e9a67,v2,77000,,,퍼시스,CH4901,,,,
02_furniture_interior-training-000550,02_furniture_interior,02,046489207914ec25,v2,800000,,,Panasonic,ep-ma32,,,,
02_furniture_interior-training-000551,02_furniture_interior,02,85760f436c0aab87,v2,20000,,,이케아,PFC-7900,,,,
02_furniture_interior-training-000552,02_furniture_interior,02,7ccb77f57bce1c95,v2,70000,,,Helinox,와이미 애니 고무나무 원목 6인용 식탁 세트,,,,
02_furniture_interior-training-000553,02_furniture_interior,02,d1aa670138cf605a,v2,90000,,,퍼시스,FDD016CN,,,,
02_furniture_interior-training-000554,02_furniture_interior,02,7ae46b917023b1d7,v2,250000,,,한샘,멜론 책상,,,,
02_furniture_interior-training-000555,02_furniture_interior,02,2a68b84b060cba15,v2,15000,,,파나소닉,cl-6300,,,,
02_furniture_interior-training-000556,02_furniture_interior,02,9cc03d0a67b5e2a0,v2,90000,,,한샘,홀리라이트 1600,,,,
02_furniture_interior-training-000557,02_furniture_interior,02,7ac023dcb0163f64,v2,130000,,,니스툴,expert,,,,
02_furniture_interior-training-000558,02_furniture_interior,02,8f5f45c5630f2199,v2,1700000,,,휴테크,라비토 체어 스몰,,,,
02_furniture_interior-training-000559,02_furniture_interior,02,07612a23eae706f6,v2,15000,,,커블,키즈 핑크,,,,
02_furniture_interior-training-000560,02_furniture_interior,02,acc90df658baa0bc,v2,500000,,,쿠쿠,CMS-C10DB,,,,
02_furniture_interior-training-000561,02_furniture_interior,02,7ac023dcb0163f64,v2,130000,,,니스툴,expert,,,,
02_furniture_interior-training-000562,02_furniture_interior,02,ee567cdb2ff2d25f,v2,0,,,핀란디아,스카이1200,,,,
02_furniture_interior-training-000563,02_furniture_interior,02,db83259180ef279c,v2,150000,,,퍼시스,CH4200AH,,,,
02_furniture_interior-training-000564,02_furniture_interior,02,3b82d4a743fc793d,v2,1820000,,,휴테크,GTS9,,,,
02_furniture_interior-training-000565,02_furniture_interior,02,5dc7b982ecba06fd,v2,35000,,,니스툴그로우,U=OS 838 uinfinity,,,,
02_furniture_interior-training-000566,02_furniture_interior,02,a9ae3162820e5129,v2,200000,,,컴프프로,스카이1200,,,,
02_furniture_interior-training-000567,02_furniture_interior,02,9a365be035ede42a,v2,27561,,,IKEA,CMS-D10SLGB,,,,
02_furniture_interior-training-000568,02_furniture_interior,02,ee567cdb2ff2d25f,v2,0,,,핀란디아,더팬텀,,,,
02_furniture_interior-training-000569,02_furniture_interior,02,7ee226f46c38335a,v2,620000,,,바디프랜드,BFR-8000,,,,
02_furniture_interior-training-000570,02_furniture_interior,02,419dd7fa05b171da,v2,100000,,,리바트,휴 조이 하이백,,,,
02_furniture_interior-training-000571,02_furniture_interior,02,419dd7fa05b171da,v2,100000,,,리바트,Hera-101,,,,
02_furniture_interior-training-000572,02_furniture_interior,02,167ab71be7e2ddd2,v2,60000,,,시디즈,T200,,,,
02_furniture_interior-training-000573,02_furniture_interior,02,5dc7b982ecba06fd,v2,35000,,,니스툴그로우,1200 블랙,,,,
02_furniture_interior-training-000574,02_furniture_interior,02,74e16f23a4f3c754,v2,120000,,,퍼시스,CH2300,,,,
02_furniture_interior-training-000575,02_furniture_interior,02,8f5f45c5630f2199,v2,1700000,,,휴테크,U=OS 838 uinfinity,,,,
02_furniture_interior-training-000576,02_furniture_interior,02,d0e4e0c79d1496d6,v2,400000,,,FRITZ HANSEN,Series 7,,,,
02_furniture_interior-training-000577,02_furniture_interior,02,48e082fe232a7625,v2,8000,,,STARBUCKS,쿨라베리,,,,
02_furniture_interior-training-000578,02_furniture_interior,02,eccb0c4b24323f31,v2,154000,,,퍼시스,CHN4300RH,,,,
02_furniture_interior-training-000579,02_furniture_interior,02,77a2139f92a65e02,v2,50000,,,일룸,PECRE,,,,
02_furniture_interior-training-000580,02_furniture_interior,02,eccb0c4b24323f31,v2,154000,,,퍼시스,CHN4300RH,,,,
02_furniture_interior-training-000581,02_furniture_interior,02,58011b0164941aad,v2,65000,,,뉴월드,체오스,,,,
02_furniture_interior-training-000582,02_furniture_interior,02,4d58e6af7db22869,v2,88000,,,FURSYS,CH4311A,,,,
02_furniture_interior-training-000583,02_furniture_interior,02,fc1d94e265c54cdb,v2,230000,,,장인가구,칸토르,,,,
02_furniture_interior-training-000584,02_furniture_interior,02,eccb0c4b24323f31,v2,154000,,,퍼시스,CHN4300RH,,,,
02_furniture_interior-training-000585,02_furniture_interior,02,9a365be035ede42a,v2,102176,,,IKEA,PFC-7900,,,,
02_furniture_interior-training-000586,02_furniture_interior,02,21c167e91c970744,v2,80000,,,두닷,오클렛 1490,,,,
02_furniture_interior-training-000587,02_furniture_interior,02,08a69508244d52f7,v2,400000,,,곰지락,1300,,,,
02_furniture_interior-training-000588,02_furniture_interior,02,553ba09ad7acfc95,v2,30000,,,에이픽스,1200 블랙,,,,
02_furniture_interior-training-000589,02_furniture_interior,02,9a365be035ede42a,v2,85871,,,IKEA,포세린 테이블,,,,
02_furniture_interior-training-000590,02_furniture_interior,02,db69fc7b5d5b2026,v2,180000,,,FRITZ HANSEN,LC1,,,,
02_furniture_interior-training-000591,02_furniture_interior,02,6e70683ca63b7093,v2,50000,,,APIX,GD001 1600L,,,,
02_furniture_interior-training-000592,02_furniture_interior,02,244a52b485dd054e,v2,300000,,,HILTON,마이사이즈체어 XL,,,,
02_furniture_interior-training-000593,02_furniture_interior,02,f06f89e34a6da819,v2,900000,,,OSIM,U=OS 838 uinfinity,,,,
02_furniture_interior-training-000594,02_furniture_interior,02,f3622fa3689cdbe0,v2,159000,,,베스트리빙,LC1,,,,
02_furniture_interior-training-000595,02_furniture_interior,02,79a74c2feba2f5a1,v2,1500000,,,바디프랜드,더팬텀,,,,
02_furniture_interior-training-000596,02_furniture_interior,02,21c167e91c970744,v2,50000,,,두닷,스카이1200,,,,
02_furniture_interior-training-000597,02_furniture_interior,02,db69fc7b5d5b2026,v2,180000,,,FRITZ HANSEN,LC1,,,,
02_furniture_interior-training-000598,02_furniture_interior,02,bb02b88eecb3a3dc,v2,100000,,,퍼시스,CH4301C,,,,
02_furniture_interior-training-000599,02_furniture_interior,02,a9ae3162820e5129,v2,200000,,,컴프프로,스카이1200,,,,
02_furniture_interior-training-000600,02_furniture_interior,02,6ef6aa004bf03a63,v2,13000000,,,퍼시스,체오스,,,,
02_furniture_interior-training-000601,02_furniture_interior,02,d8406fdec4f4e87c,v2,260000,,,IKEA,IDASEN,,,,
02_furniture_interior-training-000602,02_furniture_interior,02,419dd7fa05b171da,v2,100000,,,리바트,CHN4300RH,,,,
02_furniture_interior-training-000603,02_furniture_interior,02,8c2065deb6e944d9,v2,350000,,,FRITZ HANSEN,앤트체어,,,,
02_furniture_interior-training-000604,02_furniture_interior,02,1b9f9fc82aaa6f27,v2,15000,,,대우,체오스,,,,
02_furniture_interior-training-000605,02_furniture_interior,02,d8406fdec4f4e87c,v2,260000,,,IKEA,IDASEN,,,,
02_furniture_interior-training-000606,02_furniture_interior,02,9a365be035ede42a,v2,23862,,,IKEA,FDD016CN,,,,
02_furniture_interior-training-000607,02_furniture_interior,02,49268e20bcc430dd,v2,1090000,,,피아바,오클렛 1490,,,,
02_furniture_interior-training-000608,02_furniture_interior,02,2a68b84b060cba15,v2,15000,,,퍼시스,cl-6300,,,,
02_furniture_interior-training-000609,02_furniture_interior,02,66e4ac9fb062ca05,v2,180000,,,클라우드백,M900MQ,,,,
02_furniture_interior-training-000610,02_furniture_interior,02,9cc03d0a67b5e2a0,v2,90000,,,한샘,홀리라이트 1600,,,,
02_furniture_interior-training-000611,02_furniture_interior,02,1097889a949276ee,v2,330000,,,프리츠한센,세븐체어,,,,
02_furniture_interior-training-000612,02_furniture_interior,02,4d58e6af7db22869,v2,88000,,,FURSYS,CH4311A,,,,
02_furniture_interior-training-000613,02_furniture_interior,02,d8406fdec4f4e87c,v2,260000,,,IKEA,IDASEN,,,,
02_furniture_interior-training-000614,02_furniture_interior,02,e933e7448b462f41,v2,50000,,,마젤란하우스,FAD015,,,,
02_furniture_interior-training-000615,02_furniture_interior,02,84d93153ad5945bf,v2,100000,,,DESKER,CH4200AH,,,,
02_furniture_interior-training-000616,02_furniture_interior,02,13a750af1f3f865e,v2,300000,,,체리쉬,K80002GMS,,,,
02_furniture_interior-training-000617,02_furniture_interior,02,419dd7fa05b171da,v2,100000,,,리바트,Hera-101,,,,
02_furniture_interior-training-000618,02_furniture_interior,02,2956026e3840ce93,v2,180000,,,우리꼴자연가구,K80002GMS,,,,
02_furniture_interior-training-000619,02_furniture_interior,02,8f5f45c5630f2199,v2,1700000,,,휴테크,M090,,,,
02_furniture_interior-training-000620,02_furniture_interior,02,6e70683ca63b7093,v2,50000,,,APIX,GD001 1600L,,,,
02_furniture_interior-training-000621,02_furniture_interior,02,d8406fdec4f4e87c,v2,260000,,,IKEA,IDASEN,,,,
02_furniture_interior-training-000622,02_furniture_interior,02,ade27b12bd46e8b8,v2,290000,,,시디즈,t50hlda,,,,
02_furniture_interior-training-000623,02_furniture_interior,02,41d5aaa558f778ef,v2,121000,,,퍼시스,CH0015WAF,,,,
02_furniture_interior-training-000624,02_furniture_interior,02,419dd7fa05b171da,v2,100000,,,리바트,트로이,,,,
02_furniture_interior-training-000625,02_furniture_interior,02,cbc4399fc5c531d3,v2,150000,,,dodot,콰트로,,,,
02_furniture_interior-training-000626,02_furniture_interior,02,d1aa670138cf605a,v2,90000,,,퍼시스,FDD016CN,,,,
02_furniture_interior-training-000627,02_furniture_interior,02,1b9f9fc82aaa6f27,v2,15000,,,대우,마이사이즈체어 XL,,,,
02_furniture_interior-training-000628,02_furniture_interior,02,07612a23eae706f6,v2,15000,,,커블,키즈 핑크,,,,
02_furniture_interior-training-000629,02_furniture_interior,02,8b0cfc9060f6943a,v2,20000,,,피아바,라비토 체어 스몰,,,,
02_furniture_interior-training-000630,02_furniture_interior,02,3b82d4a743fc793d,v2,1820000,,,휴테크,GTS9,,,,
02_furniture_interior-training-000631,02_furniture_interior,02,e2f1bc19995e9a67,v2,77000,,,퍼시스,CH4901,,,,
02_furniture_interior-training-000632,02_furniture_interior,02,79a74c2feba2f5a1,v2,1500000,,,바디프랜드,더팬텀,,,,
02_furniture_interior-training-000633,02_furniture_interior,02,ee567cdb2ff2d25f,v2,0,,,핀란디아,Series 7,,,,
02_furniture_interior-training-000634,02_furniture_interior,02,3a9297aa4a293417,v2,1390000,,,BRAMS,K80002GMS,,,,
02_furniture_interior-training-000635,02_furniture_interior,02,a9ae3162820e5129,v2,200000,,,컴프프로,스카이1200,,,,
02_furniture_interior-training-000636,02_furniture_interior,02,dc912669d5cca31d,v2,250000,,,클라우드백,마이사이즈체어 XL,,,,
02_furniture_interior-training-000637,02_furniture_interior,02,7ac023dcb0163f64,v2,130000,,,니스툴,expert,,,,
02_furniture_interior-training-000638,02_furniture_interior,02,9cc03d0a67b5e2a0,v2,90000,,,한샘,홀리라이트 1600,,,,
02_furniture_interior-training-000639,02_furniture_interior,02,8d736e54b0730944,v2,1800000,,,제스파,메이테르,,,,
02_furniture_interior-training-000640,02_furniture_interior,02,1b9f9fc82aaa6f27,v2,15000,,,대우,1200 블랙,,,,
02_furniture_interior-training-000641,02_furniture_interior,02,77a2139f92a65e02,v2,250000,,,일룸,멜론 책상,,,,
02_furniture_interior-training-000642,02_furniture_interior,02,48e082fe232a7625,v2,8000,,,STARBUCKS,Haller,,,,
02_furniture_interior-training-000643,02_furniture_interior,02,2c1065a3128fc564,v2,750000,,,쿠쿠,CMS-D10SLGB,,,,
02_furniture_interior-training-000644,02_furniture_interior,02,9a365be035ede42a,v2,74464,,,IKEA,라비토 체어 스몰,,,,
02_furniture_interior-training-000645,02_furniture_interior,02,dcf3bf77ceb72048,v2,80000,,,두닷,콰트로,,,,
02_furniture_interior-training-000646,02_furniture_interior,02,41d5aaa558f778ef,v2,121000,,,퍼시스,CH0015WAF,,,,
02_furniture_interior-training-000647,02_furniture_interior,02,41cb9e9237c8db65,v2,1000000,,,USM,Haller,,,,
02_furniture_interior-training-000648,02_furniture_interior,02,d5e00cae3dcee0f0,v2,49000,,,Coleman,우드 이지 릴렉스,,,,
02_furniture_interior-training-000649,02_furniture_interior,02,58011b0164941aad,v2,65000,,,뉴월드,아레나 프라임 메쉬,,,,
02_furniture_interior-training-000650,02_furniture_interior,02,13b5f8daf41396fb,v2,1100000,,,바디프랜드,더팬텀ll 브레인,,,,
02_furniture_interior-training-000651,02_furniture_interior,02,d5e00cae3dcee0f0,v2,49000,,,Coleman,우드 이지 릴렉스,,,,
02_furniture_interior-training-000652,02_furniture_interior,02,49268e20bcc430dd,v2,1090000,,,피아바,오클렛 1490,,,,
02_furniture_interior-training-000653,02_furniture_interior,02,3a9297aa4a293417,v2,1390000,,,BRAMS,K80002GMS,,,,
02_furniture_interior-training-000654,02_furniture_interior,02,ba51200fff4af9f9,v2,150000,,,루나랩,메이테르,,,,
02_furniture_interior-training-000655,02_furniture_interior,02,d1aa670138cf605a,v2,90000,,,퍼시스,FDD016CN,,,,
02_furniture_interior-training-000656,02_furniture_interior,02,41d5aaa558f778ef,v2,121000,,,퍼시스,CH0015WAF,,,,
02_furniture_interior-training-000657,02_furniture_interior,02,2a68b84b060cba15,v2,15000,,,한샘,cl-6300,,,,
02_furniture_interior-training-000658,02_furniture_interior,02,dc912669d5cca31d,v2,250000,,,클라우드백,마이사이즈체어 XL,,,,
02_furniture_interior-training-000659,02_furniture_interior,02,8a836bb91e939e86,v2,30000,,,FURSYS,CH0008,,,,
02_furniture_interior-training-000660,02_furniture_interior,02,77a2139f92a65e02,v2,50000,,,일룸,트로이,,,,
02_furniture_interior-training-000661,02_furniture_interior,02,046489207914ec25,v2,800000,,,Panasonic,ep-ma32,,,,
02_furniture_interior-training-000662,02_furniture_interior,02,e933e7448b462f41,v2,50000,,,마젤란하우스,스카이1200,,,,
02_furniture_interior-training-000663,02_furniture_interior,02,58011b0164941aad,v2,65000,,,뉴월드,홀리라이트 1600,,,,
02_furniture_interior-training-000664,02_furniture_interior,02,046489207914ec25,v2,800000,,,Panasonic,ep-ma32,,,,
02_furniture_interior-training-000665,02_furniture_interior,02,b8a94d48112cbf5c,v2,125000,,,Helinox,Tactical Chair One,,,,
02_furniture_interior-training-000666,02_furniture_interior,02,dc912669d5cca31d,v2,250000,,,클라우드백,마이사이즈체어 XL,,,,
02_furniture_interior-training-000667,02_furniture_interior,02,5e8c998e5cc42232,v2,5300000,,,파나소닉,EP-MAK1,,,,
02_furniture_interior-training-000668,02_furniture_interior,02,0a71109f53189587,v2,580000,,,소프시스,i2,,,,
02_furniture_interior-training-000669,02_furniture_interior,02,7ac023dcb0163f64,v2,130000,,,니스툴,expert,,,,
02_furniture_interior-training-000670,02_furniture_interior,02,ef27ea5c856d5f6d,v2,165000,,,퍼시스,FAD015,,,,
02_furniture_interior-training-000671,02_furniture_interior,02,dcf3bf77ceb72048,v2,80000,,,두닷,콰트로,,,,
02_furniture_interior-training-000672,02_furniture_interior,02,7ac023dcb0163f64,v2,130000,,,니스툴,expert,,,,
02_furniture_interior-training-000673,02_furniture_interior,02,eccb0c4b24323f31,v2,154000,,,퍼시스,CHN4300RH,,,,
02_furniture_interior-training-000674,02_furniture_interior,02,553ba09ad7acfc95,v2,30000,,,에이픽스,1200 블랙,,,,
02_furniture_interior-training-000675,02_furniture_interior,02,cbc4399fc5c531d3,v2,150000,,,dodot,콰트로,,,,
02_furniture_interior-training-000676,02_furniture_interior,02,8f5f45c5630f2199,v2,1700000,,,휴테크,CMS-D10SLGB,,,,
02_furniture_interior-training-000677,02_furniture_interior,02,262e1e405772243b,v2,200000,,,루나랩,모션데스크 라이트 1800mm,,,,
02_furniture_interior-training-000678,02_furniture_interior,02,84d93153ad5945bf,v2,100000,,,DESKER,cl-6300,,,,
02_furniture_interior-training-000679,02_furniture_interior,02,08a69508244d52f7,v2,400000,,,곰지락,멜론 책상,,,,
02_furniture_interior-training-000680,02_furniture_interior,02,244a52b485dd054e,v2,300000,,,HILTON,아레나 프라임 메쉬,,,,
02_furniture_interior-training-000681,02_furniture_interior,02,d6a8a24a098a7fd6,v2,110000,,,퍼시스,CH0020BKL,,,,
02_furniture_interior-training-000682,02_furniture_interior,02,419dd7fa05b171da,v2,100000,,,리바트,모션데스크 라이트 1800mm,,,,
02_furniture_interior-training-000683,02_furniture_interior,02,9707ce074502e356,v2,65000,,,피팅체어,오타와체어st,,,,
02_furniture_interior-training-000684,02_furniture_interior,02,9a365be035ede42a,v2,101517,,,IKEA,T200,,,,
02_furniture_interior-training-000685,02_furniture_interior,02,4d58e6af7db22869,v2,88000,,,FURSYS,CH4311A,,,,
02_furniture_interior-training-000686,02_furniture_interior,02,1097889a949276ee,v2,330000,,,프리츠한센,세븐체어,,,,
02_furniture_interior-training-000687,02_furniture_interior,02,47c7844c3c0ad63d,v2,45000,,,고퍼우드,휴 조이 하이백,,,,
02_furniture_interior-training-000688,02_furniture_interior,02,5e8c998e5cc42232,v2,5300000,,,파나소닉,EP-MAK1,,,,
02_furniture_interior-training-000689,02_furniture_interior,02,fc1d94e265c54cdb,v2,230000,,,장인가구,칸토르,,,,
02_furniture_interior-training-000690,02_furniture_interior,02,f3622fa3689cdbe0,v2,159000,,,베스트리빙,CH2300,,,,
02_furniture_interior-training-000691,02_furniture_interior,02,0c6295fa65203ba0,v2,110000,,,동양사무용가구,와이미 애니 고무나무 원목 6인용 식탁 세트,,,,
02_furniture_interior-training-000692,02_furniture_interior,02,55b18f1bfe995f23,v2,32000,,,한샘,휴 조이 하이백,,,,
02_furniture_interior-training-000693,02_furniture_interior,02,e2f1bc19995e9a67,v2,77000,,,퍼시스,CH4901,,,,
02_furniture_interior-training-000694,02_furniture_interior,02,13b5f8daf41396fb,v2,1100000,,,바디프랜드,더팬텀ll 브레인,,,,
02_furniture_interior-training-000695,02_furniture_interior,02,48e082fe232a7625,v2,8000,,,STARBUCKS,트로이,,,,
02_furniture_interior-training-000696,02_furniture_interior,02,588d86a857aee552,v2,6770,,,우진금속,BFR-8000,,,,
02_furniture_interior-training-000697,02_furniture_interior,02,bcbfcace0e0df805,v2,210000,,,쉐어스,Hera-101,,,,
02_furniture_interior-training-000698,02_furniture_interior,02,5e8c998e5cc42232,v2,5300000,,,파나소닉,EP-MAK1,,,,
02_furniture_interior-training-000699,02_furniture_interior,02,d6a8a24a098a7fd6,v2,110000,,,퍼시스,CH0020BKL,,,,
02_furniture_interior-training-000700,02_furniture_interior,02,77a2139f92a65e02,v2,250000,,,일룸,앤트체어,,,,
