item_id,category_name,category_code,spec_key_hash,hash_version,used_price,item_main_type,item_sub_type,brand,model_name,condition_grade,set_or_single,component_count,key_components
16_etc-training-000500,16_etc,16,8ec354054adfad58,v2,190000,,,BERJACK 버잭,큐브 프로,,,,
16_etc-training-000501,16_etc,16,92e870c39738386f,v2,50000,,,스탠리,티탄 싱글 머그 220 300 450,,,,
16_etc-training-000502,16_etc,16,48fd69ccdfa3502c,v2,18000,,,하이브로우,캠리,,,,
16_etc-training-000503,16_etc,16,e495c6a0f4b962f2,v2,6000,,,미라클,캠리 8세대,,,,
16_etc-training-000504,16_etc,16,6f0a828c17a6d093,v2,50000,,,트랙스,D4,,,,
16_etc-training-000505,16_etc,16,b9b56efb0ec9fd25,v2,300000,,,도요토미,캠리 8세대,,,,
16_etc-training-000506,16_etc,16,b9b56efb0ec9fd25,v2,300000,,,도요토미,파티볼,,,,
16_etc-training-000507,16_etc,16,c1077c9472ac1418,v2,1100000,,,위켄드트립,예튼3.4,,,,
16_etc-training-000508,16_etc,16,b9e764bb19ba6196,v2,0,,,버거킹,SDE-001RH,,,,
16_etc-training-000509,16_etc,16,877cd0514bbfabcb,v2,0,,,린백 LINBACK,리우,,,,
16_etc-training-000510,16_etc,16,3203e6f8965d0701,v2,35000,,,세이즈,X2,,,,
16_etc-training-000511,16_etc,16,19a7af294c666206,v2,9999,,,아웃백,매직 레드 베어 트레이,,,,
16_etc-training-000512,16_etc,16,a5b97ba52e2a5620,v2,0,,,쓰나미브레인롯,랜드락 프로 그레이,,,,
16_etc-training-000513,16_etc,16,ac7d49bb3bcc664c,v2,35000,,,콜맨,파티볼,,,,
16_etc-training-000514,16_etc,16,771878104ae86f37,v2,0,,,가구코리아,베라진진공보냉용기,,,,
16_etc-training-000515,16_etc,16,c1077c9472ac1418,v2,1100000,,,위켄드트립,예튼3.4,,,,
16_etc-training-000516,16_etc,16,20cab7de98571ddb,v2,23000,,,자이글,랜드락 프로 그레이,,,,
16_etc-training-000517,16_etc,16,c6d8b0e455d8da49,v2,250000,,,스노우피크,SDE-001RH,,,,
16_etc-training-000518,16_etc,16,a7ebe19028bca4c0,v2,150000,,,굿프렌드,SDE-001RH,,,,
16_etc-training-000519,16_etc,16,5669aaac8e7669da,v2,130000,,,밤켈,45qt,,,,
16_etc-training-000520,16_etc,16,4dd020b1aba1934c,v2,380000,,,네이처하이크,12y,,,,
16_etc-training-000521,16_etc,16,4d3894cbccc9171d,v2,0,,,장수,D4,,,,
16_etc-training-000522,16_etc,16,fa14c662b0d14f13,v2,20000,,,도루코,마이셰프,,,,
16_etc-training-000523,16_etc,16,5069d763c57e106a,v2,0,,,뉴진스,NJZ,,,,
16_etc-training-000524,16_etc,16,6196ddd4d4cf5be9,v2,500,,,NCT 2020,빅돔s,,,,
16_etc-training-000525,16_etc,16,e22c768dbf33e084,v2,0,,,EBS,시즌6,,,,
16_etc-training-000526,16_etc,16,4dd020b1aba1934c,v2,380000,,,네이처하이크,12y,,,,
16_etc-training-000527,16_etc,16,3d3a0b836c1fa787,v2,100000,,,INOTA,45qt,,,,
16_etc-training-000528,16_etc,16,6cb4de24aaa5c880,v2,1111111,,,레고,REH-221S,,,,
16_etc-training-000529,16_etc,16,ac7d49bb3bcc664c,v2,35000,,,콜맨,파티볼,,,,
16_etc-training-000530,16_etc,16,7ae46b917023b1d7,v2,0,,,한샘,이지컷,,,,
16_etc-training-000531,16_etc,16,b9b56efb0ec9fd25,v2,300000,,,도요토미,X2,,,,
16_etc-training-000532,16_etc,16,7ae46b917023b1d7,v2,0,,,한샘,40L,,,,
16_etc-training-000533,16_etc,16,83d366ae47c20cf3,v2,25000,,,바운스,캠리,,,,
16_etc-training-000534,16_etc,16,48fd69ccdfa3502c,v2,18000,,,하이브로우,40L,,,,
16_etc-training-000535,16_etc,16,419dd7fa05b171da,v2,0,,,리바트,매직 스페이서,,,,
16_etc-training-000536,16_etc,16,ac7d49bb3bcc664c,v2,35000,,,콜맨,파티볼,,,,
16_etc-training-000537,16_etc,16,19a7af294c666206,v2,9999,,,아웃백,티탄 싱글 머그 220 300 450,,,,
16_etc-training-000538,16_etc,16,4587dc9c3c5b2b0f,v2,70000,,,파세코,다우니페더 덕다운침낭 2100g,,,,
16_etc-training-000539,16_etc,16,6cb4de24aaa5c880,v2,1111111,,,레고,AirPods Pro,,,,
16_etc-training-000540,16_etc,16,4dd020b1aba1934c,v2,380000,,,네이처하이크,12y,,,,
16_etc-training-000541,16_etc,16,3a8e038f4b191d51,v2,0,,,신세계백화점,매직 레드 베어 트레이,,,,
16_etc-training-000542,16_etc,16,a9ab613154ffa03b,v2,31000,,,스노우피크,레즐리 메이플 라지킹 1800,,,,
16_etc-training-000543,16_etc,16,d2422c12263e391c,v2,500000,,,코지모해,U-121,,,,
16_etc-training-000544,16_etc,16,39deb0aaca75d5c4,v2,140000,,,디스커버리 에디션,큐브 프로,,,,
16_etc-training-000545,16_etc,16,a9ab613154ffa03b,v2,31000,,,스노우피크,Q2,,,,
16_etc-training-000546,16_etc,16,d8f468db0e57ed80,v2,12345,,,빅토리녹스,AirPods Pro 3세대,,,,
16_etc-training-000547,16_etc,16,115a8f732f8cd27c,v2,40000,,,벤츠,기브앤레이스 텐트,,,,
16_etc-training-000548,16_etc,16,2c15768d96af673f,v2,250000,,,힐맨,벙커돔 버전 3,,,,
16_etc-training-000549,16_etc,16,4d3894cbccc9171d,v2,0,,,장수,티탄 싱글 머그 220 300 450,,,,
16_etc-training-000550,16_etc,16,f478817c3579980c,v2,0,,,장수돌침대,이지컷,,,,
16_etc-training-000551,16_etc,16,f478817c3579980c,v2,0,,,장수돌침대,기브앤레이스 텐트,,,,
16_etc-training-000552,16_etc,16,05bac51806eda270,v2,0,,,엑소(EXO),다우니페더 덕다운침낭 2100g,,,,
16_etc-training-000553,16_etc,16,33535e1a10e351ec,v2,650000,,,지프,포레스트2,,,,
16_etc-training-000554,16_etc,16,39deb0aaca75d5c4,v2,140000,,,디스커버리 에디션,다우니페더 덕다운침낭 2100g,,,,
16_etc-training-000555,16_etc,16,11ca21b5479c1a3f,v2,0,,,천지건업,매직 스페이서,,,,
16_etc-training-000556,16_etc,16,5df9ec48be631586,v2,0,,,이디야X보이넥스트도어,리우,,,,
16_etc-training-000557,16_etc,16,d2422c12263e391c,v2,170000,,,코지모해,예튼3.4,,,,
16_etc-training-000558,16_etc,16,11ca21b5479c1a3f,v2,0,,,천지건업,매직 스페이서,,,,
16_etc-training-000559,16_etc,16,c2b56398e64cd11a,v2,30000,,,네이쳐하이크,쉐프박스,,,,
16_etc-training-000560,16_etc,16,11ca21b5479c1a3f,v2,0,,,천지건업,매직 스페이서,,,,
16_etc-training-000561,16_etc,16,7e0c1abd3e184cd6,v2,1111,,,꿈꾸는 요셉,티탄 싱글 머그 220 300 450,,,,
16_etc-training-000562,16_etc,16,877cd0514bbfabcb,v2,0,,,린백 LINBACK,리우,,,,
16_etc-training-000563,16_etc,16,284f7a1b1253d5e5,v2,30000,,,펜소닉,리우,,,,
16_etc-training-000564,16_etc,16,2c15768d96af673f,v2,250000,,,힐맨,벙커돔 버전 3,,,,
16_etc-training-000565,16_etc,16,0727b85de2e70b63,v2,12345,,,신세계,큐브 프로,,,,
16_etc-training-000566,16_etc,16,43e42587661aa882,v2,90000,,,나비아,큐브 프로,,,,
16_etc-training-000567,16_etc,16,fc318d9d19547910,v2,0,,,에듀윌,SDE-001RH,,,,
16_etc-training-000568,16_etc,16,a7ebe19028bca4c0,v2,150000,,,굿프렌드,40L,,,,
16_etc-training-000569,16_etc,16,43b76f25cf072a5d,v2,0,,,동서가구,REH-221S,,,,
16_etc-training-000570,16_etc,16,11ca21b5479c1a3f,v2,0,,,천지건업,매직 스페이서,,,,
16_etc-training-000571,16_etc,16,fa14c662b0d14f13,v2,20000,,,도루코,마이셰프,,,,
16_etc-training-000572,16_etc,16,20cab7de98571ddb,v2,23000,,,자이글,벙커돔 버전 3,,,,
16_etc-training-000573,16_etc,16,295916e8117b243c,v2,0,,,토요타,캠리 8세대,,,,
16_etc-training-000574,16_etc,16,3a8e038f4b191d51,v2,0,,,신세계백화점,베라진진공보냉용기,,,,
16_etc-training-000575,16_etc,16,77aea3d64a9b4ad4,v2,0,,,NOOL,AirPods Pro,,,,
16_etc-training-000576,16_etc,16,83d366ae47c20cf3,v2,25000,,,바운스,PUQ179,,,,
16_etc-training-000577,16_etc,16,d2422c12263e391c,v2,500000,,,코지모해,12y,,,,
16_etc-training-000578,16_etc,16,0727b85de2e70b63,v2,12345,,,신세계,매직 스페이서,,,,
16_etc-training-000579,16_etc,16,8ec354054adfad58,v2,190000,,,BERJACK 버잭,포레스트2,,,,
16_etc-training-000580,16_etc,16,20cab7de98571ddb,v2,23000,,,자이글,부쉬크래프트,,,,
16_etc-training-000581,16_etc,16,966d93103e5cf751,v2,350000,,,제드,부쉬크래프트,,,,
16_etc-training-000582,16_etc,16,6c2703966eb29d63,v2,0,,,FILA,쉐프박스,,,,
16_etc-training-000583,16_etc,16,39deb0aaca75d5c4,v2,140000,,,디스커버리 에디션,티탄 싱글 머그 220 300 450,,,,
16_etc-training-000584,16_etc,16,20cab7de98571ddb,v2,23000,,,자이글,캠리,,,,
16_etc-training-000585,16_etc,16,e495c6a0f4b962f2,v2,6000,,,미라클,포레스트2,,,,
16_etc-training-000586,16_etc,16,7ae46b917023b1d7,v2,0,,,한샘,캠리 8세대,,,,
16_etc-training-000587,16_etc,16,3a8e038f4b191d51,v2,0,,,신세계백화점,큐브 프로,,,,
16_etc-training-000588,16_etc,16,5007d5edf622ac3c,v2,100000,,,부쉬랩,부쉬크래프트,,,,
16_etc-training-000589,16_etc,16,4587dc9c3c5b2b0f,v2,70000,,,파세코,벙커돔 버전 3,,,,
16_etc-training-000590,16_etc,16,39deb0aaca75d5c4,v2,140000,,,디스커버리 에디션,NJZ,,,,
16_etc-training-000591,16_etc,16,6279471a8e1e694a,v2,100000,,,영창피아노,U-121,,,,
16_etc-training-000592,16_etc,16,9f9c5f0c3e4bf4fe,v2,32000,,,스노우피크,티탄 싱글 머그 220 300 450,,,,
16_etc-training-000593,16_etc,16,4587dc9c3c5b2b0f,v2,70000,,,파세코,U-121,,,,
16_etc-training-000594,16_etc,16,1a4159d30d74efe9,v2,1,,,Apple,AirPods Pro,,,,
16_etc-training-000595,16_etc,16,135d72d280b60682,v2,0,,,하이원리조트,포레스트,,,,
16_etc-training-000596,16_etc,16,c1077c9472ac1418,v2,1100000,,,위켄드트립,예튼3.4,,,,
16_etc-training-000597,16_etc,16,a449b76717fa9af1,v2,60000,,,탑앤탑,시즌6,,,,
16_etc-training-000598,16_etc,16,31f6a86f588be09f,v2,150000,,,EBS,타이가1,,,,
16_etc-training-000599,16_etc,16,d2422c12263e391c,v2,170000,,,코지모해,매직 레드 베어 트레이,,,,
16_etc-training-000600,16_etc,16,a449b76717fa9af1,v2,60000,,,탑앤탑,REH-221S,,,,
16_etc-training-000601,16_etc,16,d2422c12263e391c,v2,170000,,,코지모해,마이셰프,,,,
16_etc-training-000602,16_etc,16,f478817c3579980c,v2,0,,,장수돌침대,타이가1,,,,
16_etc-training-000603,16_etc,16,f6c4855e08461e7e,v2,750000,,,쿠디,8.0,,,,
16_etc-training-000604,16_etc,16,39b97ccbbc492cb6,v2,800000,,,캠프타운,빅돔s,,,,
16_etc-training-000605,16_etc,16,77aea3d64a9b4ad4,v2,0,,,NOOL,부쉬크래프트,,,,
16_etc-training-000606,16_etc,16,349a7ed995314d74,v2,500,,,이세계아이돌,프라임디럭스,,,,
16_etc-training-000607,16_etc,16,5007d5edf622ac3c,v2,100000,,,부쉬랩,부쉬크래프트,,,,
16_etc-training-000608,16_etc,16,4dd020b1aba1934c,v2,380000,,,네이처하이크,12y,,,,
16_etc-training-000609,16_etc,16,2686a51c864eed4d,v2,9000,,,린나이,REH-221S,,,,
16_etc-training-000610,16_etc,16,fc318d9d19547910,v2,0,,,에듀윌,40L,,,,
16_etc-training-000611,16_etc,16,6f0a828c17a6d093,v2,50000,,,트랙스,D4,,,,
16_etc-training-000612,16_etc,16,c6d8b0e455d8da49,v2,250000,,,스노우피크,SDE-001RH,,,,
16_etc-training-000613,16_etc,16,8ec354054adfad58,v2,190000,,,BERJACK 버잭,티탄 싱글 머그 220 300 450,,,,
16_etc-training-000614,16_etc,16,c6d8b0e455d8da49,v2,250000,,,스노우피크,SDE-001RH,,,,
16_etc-training-000615,16_etc,16,e495c6a0f4b962f2,v2,6000,,,미라클,40L,,,,
16_etc-training-000616,16_etc,16,295916e8117b243c,v2,0,,,토요타,캠리 8세대,,,,
16_etc-training-000617,16_etc,16,edbb7477d4c13005,v2,2800000,,,스노우피크,랜드락 프로 그레이,,,,
16_etc-training-000618,16_etc,16,77aea3d64a9b4ad4,v2,0,,,NOOL,45qt,,,,
16_etc-training-000619,16_etc,16,a2acaf64d52356e3,v2,60000,,,어반캠퍼,다우니페더 덕다운침낭 2100g,,,,
16_etc-training-000620,16_etc,16,49d7edc5ae3aee4f,v2,0,,,Apple,AirPods Pro 3세대,,,,
16_etc-training-000621,16_etc,16,5007d5edf622ac3c,v2,100000,,,부쉬랩,부쉬크래프트,,,,
16_etc-training-000622,16_etc,16,43d3936f27217533,v2,0,,,탐사,레즐리 메이플 라지킹 1800,,,,
16_etc-training-000623,16_etc,16,d2422c12263e391c,v2,170000,,,코지모해,레즐리 메이플 라지킹 1800,,,,
16_etc-training-000624,16_etc,16,f478817c3579980c,v2,0,,,장수돌침대,포레스트2,,,,
16_etc-training-000625,16_etc,16,419dd7fa05b171da,v2,0,,,리바트,시즌6,,,,
16_etc-training-000626,16_etc,16,7e0c1abd3e184cd6,v2,1111,,,꿈꾸는 요셉,매직 레드 베어 트레이,,,,
16_etc-training-000627,16_etc,16,5069d763c57e106a,v2,0,,,뉴진스,NJZ,,,,
16_etc-training-000628,16_etc,16,c1ecee00b070ee28,v2,0,,,베스트슬립,레즐리 메이플 라지킹 1800,,,,
16_etc-training-000629,16_etc,16,966d93103e5cf751,v2,350000,,,제드,PUQ179,,,,
16_etc-training-000630,16_etc,16,4d3894cbccc9171d,v2,0,,,장수,마이셰프,,,,
16_etc-training-000631,16_etc,16,4dd020b1aba1934c,v2,380000,,,네이처하이크,12y,,,,
16_etc-training-000632,16_etc,16,8326231ebade6583,v2,0,,,SK-II,매직 레드 베어 트레이,,,,
16_etc-training-000633,16_etc,16,7ae46b917023b1d7,v2,0,,,한샘,AirPods Pro,,,,
16_etc-training-000634,16_etc,16,5df9ec48be631586,v2,0,,,이디야X보이넥스트도어,리우,,,,
16_etc-training-000635,16_etc,16,a7ebe19028bca4c0,v2,150000,,,굿프렌드,Q2,,,,
16_etc-training-000636,16_etc,16,a9ab613154ffa03b,v2,31000,,,스노우피크,X2,,,,
16_etc-training-000637,16_etc,16,39deb0aaca75d5c4,v2,140000,,,디스커버리 에디션,캠리,,,,
16_etc-training-000638,16_etc,16,3a8e038f4b191d51,v2,0,,,신세계백화점,럭스쉐이드,,,,
16_etc-training-000639,16_etc,16,7e0c1abd3e184cd6,v2,1111,,,꿈꾸는 요셉,럭스쉐이드,,,,
16_etc-training-000640,16_etc,16,0727b85de2e70b63,v2,12345,,,신세계,12y,,,,
16_etc-training-000641,16_etc,16,8ec354054adfad58,v2,190000,,,BERJACK 버잭,캠리 8세대,,,,
16_etc-training-000642,16_etc,16,67658baabd0cdd35,v2,33000,,,레드불,파티볼,,,,
16_etc-training-000643,16_etc,16,a344d7511f3c6abe,v2,45000,,,자이락,포레스트,,,,
16_etc-training-000644,16_etc,16,c2b56398e64cd11a,v2,30000,,,네이쳐하이크,쉐프박스,,,,
16_etc-training-000645,16_etc,16,b9b56efb0ec9fd25,v2,300000,,,도요토미,SDE-001RH,,,,
16_etc-training-000646,16_etc,16,7e0c1abd3e184cd6,v2,1111,,,꿈꾸는 요셉,45qt,,,,
16_etc-training-000647,16_etc,16,a344d7511f3c6abe,v2,45000,,,자이락,기브앤레이스 텐트,,,,
16_etc-training-000648,16_etc,16,3203e6f8965d0701,v2,35000,,,세이즈,X2,,,,
16_etc-training-000649,16_etc,16,c1077c9472ac1418,v2,1100000,,,위켄드트립,예튼3.4,,,,
16_etc-training-000650,16_etc,16,1a4159d30d74efe9,v2,1,,,Apple,AirPods Pro,,,,
16_etc-training-000651,16_etc,16,31f6a86f588be09f,v2,150000,,,스노우피크,타이가1,,,,
16_etc-training-000652,16_etc,16,115a8f732f8cd27c,v2,40000,,,벤츠,기브앤레이스 텐트,,,,
16_etc-training-000653,16_etc,16,4587dc9c3c5b2b0f,v2,70000,,,파세코,NJZ,,,,
16_etc-training-000654,16_etc,16,e495c6a0f4b962f2,v2,6000,,,미라클,벙커돔 버전 3,,,,
16_etc-training-000655,16_etc,16,8ec354054adfad58,v2,190000,,,BERJACK 버잭,매직 레드 베어 트레이,,,,
16_etc-training-000656,16_etc,16,7ae46b917023b1d7,v2,0,,,한샘,이지컷,,,,
16_etc-training-000657,16_etc,16,39deb0aaca75d5c4,v2,140000,,,디스커버리 에디션,파티볼,,,,
16_etc-training-000658,16_etc,16,b3b7fd870cc110f8,v2,50000,,,지프,포레스트,,,,
16_etc-training-000659,16_etc,16,20cab7de98571ddb,v2,23000,,,자이글,매직 레드 베어 트레이,,,,
16_etc-training-000660,16_etc,16,09373be5bc836c09,v2,0,,,영창,타이가1,,,,
16_etc-training-000661,16_etc,16,826212999b5d783f,v2,7000,,,케어프린,이지컷,,,,
16_etc-training-000662,16_etc,16,77aea3d64a9b4ad4,v2,0,,,NOOL,캠리,,,,
16_etc-training-000663,16_etc,16,fc318d9d19547910,v2,0,,,에듀윌,시즌6,,,,
16_etc-training-000664,16_etc,16,6a8ec6d78f49df32,v2,20000,,,퀸센스,SDE-001RH,,,,
16_etc-training-000665,16_etc,16,826212999b5d783f,v2,7000,,,케어프린,이지컷,,,,
16_etc-training-000666,16_etc,16,e495c6a0f4b962f2,v2,6000,,,미라클,리우,,,,
16_etc-training-000667,16_etc,16,43e42587661aa882,v2,90000,,,나비아,큐브 프로,,,,
16_etc-training-000668,16_etc,16,b61d589b50c7d596,v2,0,,,삼익,캠리,,,,
16_etc-training-000669,16_etc,16,295916e8117b243c,v2,0,,,토요타,캠리 8세대,,,,
16_etc-training-000670,16_etc,16,5df9ec48be631586,v2,0,,,이디야X보이넥스트도어,리우,,,,
16_etc-training-000671,16_etc,16,d2422c12263e391c,v2,170000,,,코지모해,포레스트,,,,
16_etc-training-000672,16_etc,16,39deb0aaca75d5c4,v2,140000,,,디스커버리 에디션,기브앤레이스 텐트,,,,
16_etc-training-000673,16_etc,16,a449b76717fa9af1,v2,60000,,,탑앤탑,X2,,,,
16_etc-training-000674,16_etc,16,c2b56398e64cd11a,v2,30000,,,네이쳐하이크,쉐프박스,,,,
16_etc-training-000675,16_etc,16,9f9c5f0c3e4bf4fe,v2,32000,,,스노우피크,티탄 싱글 머그 220 300 450,,,,
16_etc-training-000676,16_etc,16,20cab7de98571ddb,v2,23000,,,자이글,기브앤레이스 텐트,,,,
16_etc-training-000677,16_etc,16,05bac51806eda270,v2,0,,,엑소(EXO),매직 레드 베어 트레이,,,,
16_etc-training-000678,16_etc,16,48fd69ccdfa3502c,v2,18000,,,하이브로우,랜드락 프로 그레이,,,,
16_etc-training-000679,16_etc,16,4dd020b1aba1934c,v2,380000,,,네이처하이크,12y,,,,
16_etc-training-000680,16_etc,16,b3b7fd870cc110f8,v2,50000,,,지프,포레스트,,,,
16_etc-training-000681,16_etc,16,5007d5edf622ac3c,v2,100000,,,부쉬랩,부쉬크래프트,,,,
16_etc-training-000682,16_etc,16,6c2703966eb29d63,v2,0,,,FILA,예튼3.4,,,,
16_etc-training-000683,16_etc,16,b9b56efb0ec9fd25,v2,300000,,,도요토미,U-121,,,,
16_etc-training-000684,16_etc,16,8ec354054adfad58,v2,190000,,,BERJACK 버잭,랜드락 프로 그레이,,,,
16_etc-training-000685,16_etc,16,19a7af294c666206,v2,9999,,,아웃백,12y,,,,
16_etc-training-000686,16_etc,16,4dd020b1aba1934c,v2,380000,,,네이처하이크,12y,,,,
16_etc-training-000687,16_etc,16,1ba1b11063e1efbd,v2,1000,,,라이즈,다우니페더 덕다운침낭 2100g,,,,
16_etc-training-000688,16_etc,16,ca1552c7db86652b,v2,1650000,,,스노우라인,프라임디럭스,,,,
16_etc-training-000689,16_etc,16,4dd020b1aba1934c,v2,380000,,,네이처하이크,12y,,,,
16_etc-training-000690,16_etc,16,31f6a86f588be09f,v2,150000,,,벤츠,타이가1,,,,
16_etc-training-000691,16_etc,16,966d93103e5cf751,v2,350000,,,제드,매직 레드 베어 트레이,,,,
16_etc-training-000692,16_etc,16,0727b85de2e70b63,v2,12345,,,신세계,이지컷,,,,
16_etc-training-000693,16_etc,16,ce3440e326c8d0e1,v2,45000,,,라푸마,럭스쉐이드,,,,
16_etc-training-000694,16_etc,16,ce3440e326c8d0e1,v2,45000,,,라푸마,럭스쉐이드,,,,
16_etc-training-000695,16_etc,16,b9e764bb19ba6196,v2,0,,,버거킹,PUQ179,,,,
16_etc-training-000696,16_etc,16,8326231ebade6583,v2,0,,,SK-II,매직 레드 베어 트레이,,,,
16_etc-training-000697,16_etc,16,d2422c12263e391c,v2,500000,,,코지모해,큐브 프로,,,,
16_etc-training-000698,16_etc,16,c2b56398e64cd11a,v2,30000,,,네이쳐하이크,쉐프박스,,,,
16_etc-training-000699,16_etc,16,2c15768d96af673f,v2,250000,,,힐맨,벙커돔 버전 3,,,,
16_etc-training-000700,16_etc,16,4dd020b1aba1934c,v2,380000,,,네이처하이크,12y,,,,
16_etc-training-000701,16_etc,16,8ec354054adfad58,v2,190000,,,BERJACK 버잭,베라진진공보냉용기,,,,
16_etc-training-000702,16_etc,16,ce3440e326c8d0e1,v2,45000,,,라푸마,럭스쉐이드,,,,
16_etc-training-000703,16_etc,16,11ca21b5479c1a3f,v2,0,,,천지건업,매직 스페이서,,,,
16_etc-training-000704,16_etc,16,4587dc9c3c5b2b0f,v2,70000,,,파세코,12y,,,,
16_etc-training-000705,16_etc,16,43e42587661aa882,v2,90000,,,나비아,큐브 프로,,,,
16_etc-training-000706,16_etc,16,1a4159d30d74efe9,v2,1,,,Apple,AirPods Pro,,,,
16_etc-training-000707,16_etc,16,826212999b5d783f,v2,7000,,,케어프린,이지컷,,,,
16_etc-training-000708,16_etc,16,9fd9f86c74172eaa,v2,0,,,삼익,파티볼,,,,
16_etc-training-000709,16_etc,16,ce3440e326c8d0e1,v2,45000,,,라푸마,럭스쉐이드,,,,
16_etc-training-000710,16_etc,16,3203e6f8965d0701,v2,35000,,,세이즈,X2,,,,
16_etc-training-000711,16_etc,16,d2422c12263e391c,v2,500000,,,코지모해,매직 스페이서,,,,
16_etc-training-000712,16_etc,16,a344d7511f3c6abe,v2,45000,,,자이락,Q2,,,,
16_etc-training-000713,16_etc,16,9a68af37c34c6427,v2,0,,,대림,Q2,,,,
16_etc-training-000714,16_etc,16,a7ebe19028bca4c0,v2,150000,,,굿프렌드,AirPods Pro 3세대,,,,
16_etc-training-000715,16_etc,16,e22c768dbf33e084,v2,0,,,EBS,시즌6,,,,
16_etc-training-000716,16_etc,16,9fd9f86c74172eaa,v2,0,,,삼익,매직 스페이서,,,,
16_etc-training-000717,16_etc,16,078f22a2e1fbfb60,v2,107000,,,헐크,PUQ179,,,,
16_etc-training-000718,16_etc,16,5669aaac8e7669da,v2,130000,,,밤켈,45qt,,,,
16_etc-training-000719,16_etc,16,c1077c9472ac1418,v2,1100000,,,위켄드트립,예튼3.4,,,,
16_etc-training-000720,16_etc,16,f478817c3579980c,v2,0,,,장수돌침대,AirPods Pro,,,,
16_etc-training-000721,16_etc,16,a9ab613154ffa03b,v2,31000,,,스노우피크,이지컷,,,,
16_etc-training-000722,16_etc,16,115a8f732f8cd27c,v2,40000,,,벤츠,기브앤레이스 텐트,,,,
16_etc-training-000723,16_etc,16,ac7d49bb3bcc664c,v2,35000,,,콜맨,파티볼,,,,
16_etc-training-000724,16_etc,16,826212999b5d783f,v2,7000,,,케어프린,이지컷,,,,
16_etc-training-000725,16_etc,16,a5b97ba52e2a5620,v2,0,,,쓰나미브레인롯,럭스쉐이드,,,,
16_etc-training-000726,16_etc,16,48fd69ccdfa3502c,v2,18000,,,하이브로우,AirPods Pro,,,,
16_etc-training-000727,16_etc,16,77aea3d64a9b4ad4,v2,0,,,NOOL,매직 레드 베어 트레이,,,,
16_etc-training-000728,16_etc,16,078f22a2e1fbfb60,v2,107000,,,헐크,PUQ179,,,,
16_etc-training-000729,16_etc,16,ca1552c7db86652b,v2,1650000,,,스노우라인,프라임디럭스,,,,
16_etc-training-000730,16_etc,16,1a4159d30d74efe9,v2,1,,,Apple,AirPods Pro,,,,
16_etc-training-000731,16_etc,16,7e0c1abd3e184cd6,v2,1111,,,꿈꾸는 요셉,빅돔s,,,,
16_etc-training-000732,16_etc,16,20cab7de98571ddb,v2,23000,,,자이글,PUQ179,,,,
16_etc-training-000733,16_etc,16,6f0a828c17a6d093,v2,50000,,,트랙스,D4,,,,
16_etc-training-000734,16_etc,16,c2b56398e64cd11a,v2,30000,,,네이쳐하이크,쉐프박스,,,,
16_etc-training-000735,16_etc,16,8ec354054adfad58,v2,190000,,,BERJACK 버잭,마이셰프,,,,
16_etc-training-000736,16_etc,16,5df9ec48be631586,v2,0,,,이디야X보이넥스트도어,리우,,,,
16_etc-training-000737,16_etc,16,966d93103e5cf751,v2,350000,,,제드,마이셰프,,,,
16_etc-training-000738,16_etc,16,fa14c662b0d14f13,v2,20000,,,도루코,마이셰프,,,,
16_etc-training-000739,16_etc,16,826212999b5d783f,v2,7000,,,케어프린,이지컷,,,,
16_etc-training-000740,16_etc,16,0727b85de2e70b63,v2,12345,,,신세계,마이셰프,,,,
16_etc-training-000741,16_etc,16,5007d5edf622ac3c,v2,100000,,,부쉬랩,부쉬크래프트,,,,
16_etc-training-000742,16_etc,16,5007d5edf622ac3c,v2,100000,,,부쉬랩,부쉬크래프트,,,,
16_etc-training-000743,16_etc,16,2c15768d96af673f,v2,250000,,,힐맨,벙커돔 버전 3,,,,
16_etc-training-000744,16_etc,16,295916e8117b243c,v2,0,,,토요타,캠리 8세대,,,,
16_etc-training-000745,16_etc,16,966d93103e5cf751,v2,350000,,,제드,티탄 싱글 머그 220 300 450,,,,
16_etc-training-000746,16_etc,16,e22c768dbf33e084,v2,0,,,EBS,시즌6,,,,
16_etc-training-000747,16_etc,16,7ae46b917023b1d7,v2,0,,,한샘,베라진진공보냉용기,,,,
16_etc-training-000748,16_etc,16,edbb7477d4c13005,v2,2800000,,,스노우피크,랜드락 프로 그레이,,,,
16_etc-training-000749,16_etc,16,115a8f732f8cd27c,v2,40000,,,벤츠,기브앤레이스 텐트,,,,
16_etc-training-000750,16_etc,16,5df9ec48be631586,v2,0,,,이디야X보이넥스트도어,리우,,,,
16_etc-training-000751,16_etc,16,826212999b5d783f,v2,7000,,,케어프린,이지컷,,,,
16_etc-training-000752,16_etc,16,31f6a86f588be09f,v2,150000,,,케어프린,타이가1,,,,
16_etc-training-000753,16_etc,16,6c2703966eb29d63,v2,0,,,FILA,포레스트2,,,,
16_etc-training-000754,16_etc,16,349a7ed995314d74,v2,500,,,이세계아이돌,베라진진공보냉용기,,,,
16_etc-training-000755,16_etc,16,9fd9f86c74172eaa,v2,0,,,삼익,캠리,,,,
16_etc-training-000756,16_etc,16,05bac51806eda270,v2,0,,,엑소(EXO),프라임디럭스,,,,
16_etc-training-000757,16_etc,16,5007d5edf622ac3c,v2,100000,,,부쉬랩,부쉬크래프트,,,,
16_etc-training-000758,16_etc,16,8326231ebade6583,v2,0,,,SK-II,매직 레드 베어 트레이,,,,
