item_id,category_name,category_code,spec_key_hash,hash_version,used_price,device_type,brand,product_line,model_name,color,condition_grade,storage_capacity,memory_ram
01_digital_devices-training-000360,01_digital_devices,01,a202a43e7e3e7d53,v2,1700000,노트북,삼성,아이폰 SE,NT960XHA-KC71S,골드,A급,64GB,
01_digital_devices-training-000361,01_digital_devices,01,6e0e0c5c3d8d9974,v2,175000,스마트폰,애플,아이폰,아이폰 8,실버,특SS급,64GB,
01_digital_devices-training-000362,01_digital_devices,01,0104dd0c06d19565,v2,450000,스마트폰,애플,아이폰,아이폰 15,블루,중고,128GB,
01_digital_devices-training-000363,01_digital_devices,01,2a80b3e6ff9822a2,v2,140000,스마트폰,애플,아이폰,아이폰 8,레드,S급,64GB,
01_digital_devices-training-000364,01_digital_devices,01,2a80b3e6ff9822a2,v2,140000,스마트폰,애플,아이폰,아이폰 8,레드,S급,64GB,
01_digital_devices-training-000365,01_digital_devices,01,90ab774b643167af,v2,880000,노트북,삼성,아이폰13미니,갤럭시북3 프로,골드,중고,128GB,
01_digital_devices-training-000366,01_digital_devices,01,40f813524a52f330,v2,570000,스마트폰,애플,아이폰,아이폰 16,화이트,A급,128GB,
01_digital_devices-training-000367,01_digital_devices,01,a356dad4c0a46630,v2,875000,스마트폰,애플,아이폰,아이폰16플러스,라벤더,중고,128GB,
01_digital_devices-training-000368,01_digital_devices,01,d1a421432909ebdd,v2,145000,스마트폰,애플,아이폰,iPhone 7,골드,S급,128GB,
01_digital_devices-training-000369,01_digital_devices,01,d45bcda26118dee2,v2,950000,스마트폰,애플,아이폰,iPhone 15 Pro,블랙,S급,256GB,
01_digital_devices-training-000370,01_digital_devices,01,a356dad4c0a46630,v2,875000,스마트폰,애플,아이폰,아이폰16플러스,블루,새상품(미사용),128GB,
01_digital_devices-training-000371,01_digital_devices,01,3b5fbd2b67127fc5,v2,215000,스마트폰,Apple,아이폰,13 mini,미드나이트,A급,128GB,
01_digital_devices-training-000372,01_digital_devices,01,f054aabd761580e5,v2,300000,스마트폰,애플,아이폰,아이폰12 미니,퍼플,S급,128GB,
01_digital_devices-training-000373,01_digital_devices,01,79cc0fef52f1413d,v2,320000,스마트폰,애플,아이폰 SE,iPhone SE 3,스타라이트,S급,128GB,
01_digital_devices-training-000374,01_digital_devices,01,8475540676b76c21,v2,980000,노트북,삼성,아이폰11,갤럭시북4 프로 14인치,레드,SSS급,256GB,
01_digital_devices-training-000375,01_digital_devices,01,33aaa3566d9bcc62,v2,2000000,스마트폰,애플,아이폰,아이폰17 PRO,골드,미개봉 새상품,512GB,
01_digital_devices-training-000376,01_digital_devices,01,4bcc8713b7207f19,v2,50000,가방,갤럭시북,아이폰,페이지737,퍼플,S급,128GB,
01_digital_devices-training-000377,01_digital_devices,01,2533d3883eebc38a,v2,300000,스마트폰,애플,아이폰 SE,iPhone SE3,미드나이트,S급,128GB,
01_digital_devices-training-000378,01_digital_devices,01,2b68ed11562cac1e,v2,140000,스마트폰,애플,아이폰,A1905,스그,A급,64GB,
01_digital_devices-training-000379,01_digital_devices,01,2a80b3e6ff9822a2,v2,140000,스마트폰,애플,아이폰,아이폰 8,레드,S급,64GB,
01_digital_devices-training-000380,01_digital_devices,01,6e4bf0a38ec767a4,v2,170000,스마트폰,애플,아이폰 8 플러스,아이폰 8플러스,블랙,S급,64GB,
01_digital_devices-training-000381,01_digital_devices,01,083085d122f9dd21,v2,900000,노트북,삼성,아이폰 SE,Galaxy Book3 Pro 14,레드,새상품/미개봉,128GB,
01_digital_devices-training-000382,01_digital_devices,01,d1bc430cc8582934,v2,800000,노트북,삼성,아이폰,NT940XFG-KC51E,스그,새상품(미사용),128GB,
01_digital_devices-training-000383,01_digital_devices,01,8d241c7eedb87381,v2,470000,스마트폰,애플,아이폰,iPhone 14,스타라이트,S급,128GB,
01_digital_devices-training-000384,01_digital_devices,01,6e0e0c5c3d8d9974,v2,175000,스마트폰,애플,아이폰,아이폰 8,실버,특SS급,64GB,
01_digital_devices-training-000385,01_digital_devices,01,c21a38c2630c384f,v2,650000,스마트폰,애플,아이폰,iPhone 15,블루,S급,256GB,
01_digital_devices-training-000386,01_digital_devices,01,40f813524a52f330,v2,570000,스마트폰,애플,아이폰,아이폰 16,화이트,S급,128GB,
01_digital_devices-training-000387,01_digital_devices,01,b21dae3d012332cf,v2,115000,스마트폰,애플,아이폰 6S 플러스,아이폰 6S 플러스 A1687,스페이스 그레이,SS급,64GB,
01_digital_devices-training-000388,01_digital_devices,01,a43e183b840c6790,v2,750000,노트북,삼성,아이폰,NT750XFT-A71A,블랙,중고,256GB,
01_digital_devices-training-000389,01_digital_devices,01,f054aabd761580e5,v2,300000,스마트폰,애플,아이폰,아이폰12 미니,퍼플,S급,128GB,
01_digital_devices-training-000390,01_digital_devices,01,9db9d627fdd64d2d,v2,140000,스마트폰,애플,아이폰,아이폰7 A1778,제트블랙,A급,128GB,
01_digital_devices-training-000391,01_digital_devices,01,a83b4d8f1fb27202,v2,240000,스마트폰,아이폰,아이폰 SE,SE3,화이트,중고,128GB,
01_digital_devices-training-000392,01_digital_devices,01,0b6ca76f770ba12d,v2,1050000,노트북,삼성,아이폰 7 플러스,갤럭시북4,레드,S급,128GB,
01_digital_devices-training-000393,01_digital_devices,01,6b26f71c192b3390,v2,170000,스마트폰,애플,아이폰8 플러스,iPhone 8 Plus,스그,A급,64GB,
01_digital_devices-training-000394,01_digital_devices,01,7bcb3fe1e72bb3d8,v2,250000,스마트폰,Apple,아이폰,13 mini,화이트,중고,128GB,
01_digital_devices-training-000395,01_digital_devices,01,7d1ddf199a7ba7dc,v2,420000,스마트폰,애플,아이폰,아이폰13,미드나이트,A급,128GB,
01_digital_devices-training-000396,01_digital_devices,01,8a0c40a748a9c5c5,v2,970000,스마트폰,애플,아이폰 에어,NT940XGK,화이트,단순개봉미사용,256GB,
01_digital_devices-training-000397,01_digital_devices,01,9f446b2a9ea755a1,v2,550000,노트북,삼성,아이폰 SE,갤럭시북 플렉스 알파,화이트,S급,128GB,
01_digital_devices-training-000398,01_digital_devices,01,3969dd36500e3fd2,v2,205000,스마트폰,애플,아이폰,아이폰8플러스,골드,S급,64GB,
01_digital_devices-training-000399,01_digital_devices,01,8d241c7eedb87381,v2,470000,스마트폰,애플,아이폰,iPhone 14,스타라이트,S급,128GB,
01_digital_devices-training-000400,01_digital_devices,01,7fb3870ceaf10d34,v2,960000,스마트폰,애플,아이폰 16 프로,아이폰16 프로,블랙티타늄,S+,512GB,
01_digital_devices-training-000401,01_digital_devices,01,1a8fbf9189d73418,v2,450000,스마트폰,애플,아이폰14,아이폰14,미드나이트,A급,128GB,
01_digital_devices-training-000402,01_digital_devices,01,54fee67a91c23fc3,v2,345000,노트북,삼성,아이폰,NT950XDA,미드나이트,SS급,256GB,
01_digital_devices-training-000403,01_digital_devices,01,4856daa65d7b01bd,v2,1140000,스마트폰,애플,아이폰 16 프로맥스,아이폰 16 프로맥스 256GB,골드,S급,256GB,
01_digital_devices-training-000404,01_digital_devices,01,772afb723ebf8d5d,v2,199000,노트북,삼성,아이폰,NT345XLA,핑크,특SSS급,128GB,
01_digital_devices-training-000405,01_digital_devices,01,04c615197603cf46,v2,389000,노트북,삼성전자,아이폰,NT950XDA-XC78W,매트블랙,SS급,256GB,
01_digital_devices-training-000406,01_digital_devices,01,cc14488de0931cc5,v2,600000,노트북,삼성,아이폰,갤럭시북2 프로,스타라이트,AA급,128GB,
01_digital_devices-training-000407,01_digital_devices,01,7bcb3fe1e72bb3d8,v2,250000,스마트폰,Apple,아이폰,13 mini,블루,중고,128GB,
01_digital_devices-training-000408,01_digital_devices,01,1854946fedf1af60,v2,210000,스마트폰,애플,아이폰,A1905,스그,특SSS급,256GB,
01_digital_devices-training-000409,01_digital_devices,01,af3dc7dbc07c1b12,v2,740000,노트북,삼성,아이폰 12 미니,NT761XDA,핑크,SS급,128GB,
01_digital_devices-training-000410,01_digital_devices,01,bac522bd9b4b53c6,v2,2200000,노트북,삼성,아이폰,NT960XHA-K52A,매트블랙,A급,64GB,
01_digital_devices-training-000411,01_digital_devices,01,ca2497e86921b62e,v2,145000,스마트폰,애플,아이폰,iPhone 6S,로즈골드,S급,64GB,
01_digital_devices-training-000412,01_digital_devices,01,40f813524a52f330,v2,800000,스마트폰,애플,아이폰,아이폰 16,화이트,SSS급,128GB,
01_digital_devices-training-000413,01_digital_devices,01,a83b4d8f1fb27202,v2,240000,스마트폰,아이폰,아이폰 SE,SE3,화이트,중고,128GB,
01_digital_devices-training-000414,01_digital_devices,01,a202a43e7e3e7d53,v2,1700000,노트북,삼성,아이폰,NT960XHA-KC71S,골드,A급,128GB,
01_digital_devices-training-000415,01_digital_devices,01,bc312b138e222ee4,v2,650000,노트북,삼성,아이폰 SE,NT950QDA-XC71B,레드,특SSS급,256GB,
01_digital_devices-training-000416,01_digital_devices,01,64b383848936af95,v2,400000,노트북,삼성,아이폰,NT951XCJ-K02/C,스페이스그레이,S급,256GB,
01_digital_devices-training-000417,01_digital_devices,01,ab59d9e62bddde5d,v2,290000,스마트폰,애플,아이폰,아이폰12,블루,S급,64GB,
01_digital_devices-training-000418,01_digital_devices,01,624967daa24ea746,v2,1300000,스마트폰,애플,아이폰 17 프로,아이폰17프로,실버,단순개봉미사용,256GB,
01_digital_devices-training-000419,01_digital_devices,01,40f813524a52f330,v2,800000,스마트폰,애플,아이폰,아이폰 16,화이트,SSS급,128GB,
01_digital_devices-training-000420,01_digital_devices,01,08869fef923347a7,v2,1480000,노트북,삼성,아이폰,NT961XGL-X02/C,화이트,특SS급,128GB,
01_digital_devices-training-000421,01_digital_devices,01,7d1ddf199a7ba7dc,v2,350000,스마트폰,애플,아이폰,아이폰13,미드나이트,A급,128GB,
01_digital_devices-training-000422,01_digital_devices,01,465ddc70c88ad818,v2,1000000,노트북,삼성,아이폰,NT960XMA-KC01B,미드나이트,SSS급,256GB,
01_digital_devices-training-000423,01_digital_devices,01,8812bddc7a3a0b05,v2,1000000,노트북,삼성,아이폰,갤럭시북2,화이트,AA급,128GB,
01_digital_devices-training-000424,01_digital_devices,01,c6345dc3f3e7e876,v2,1000000,노트북,삼성,iPhone 12 mini,NT960XFG-K71AG,레드,A급,256GB,
01_digital_devices-training-000425,01_digital_devices,01,c57a9149981e175f,v2,490000,노트북,삼성,아이폰,갤럭시북,블랙,특SS급,128G,
01_digital_devices-training-000426,01_digital_devices,01,f57a490b757f104a,v2,550000,스마트폰,애플,아이폰,아이폰15,블랙,S급,128GB,
01_digital_devices-training-000427,01_digital_devices,01,7d1ddf199a7ba7dc,v2,350000,스마트폰,애플,아이폰,아이폰13,미드나이트,A급,128GB,
01_digital_devices-training-000428,01_digital_devices,01,d52d70baf65f411e,v2,700000,스마트폰,애플,iPhone,아이폰 15 프로,화이트,S급,128GB,
01_digital_devices-training-000429,01_digital_devices,01,28212950ab623954,v2,4050000,노트북,삼성,아이폰,NT960UJG-XC72Y,레드,중고,128GB,
01_digital_devices-training-000430,01_digital_devices,01,e3626691d2ddb765,v2,165000,스마트폰,애플,아이폰 SE2,아이폰 SE2,레드,S급,128GB,
01_digital_devices-training-000431,01_digital_devices,01,fcb6e8ae9492a2ac,v2,1050000,스마트폰,Apple,iPhone 16 Pro,iPhone 16 Pro,화이트,S급,256GB,
01_digital_devices-training-000432,01_digital_devices,01,21a99f2006b2d9cb,v2,110000,스마트폰,애플,아이폰,iPhone 6S Plus,골드,S급,64GB,
01_digital_devices-training-000433,01_digital_devices,01,f054aabd761580e5,v2,300000,스마트폰,애플,아이폰,아이폰12 미니,퍼플,S급,128GB,
01_digital_devices-training-000434,01_digital_devices,01,40f813524a52f330,v2,800000,스마트폰,애플,아이폰,아이폰 16,화이트,S급,128GB,
01_digital_devices-training-000435,01_digital_devices,01,1974629eb85e7bbc,v2,270000,스마트폰,애플,아이폰,아이폰11,화이트,S급,128G,
01_digital_devices-training-000436,01_digital_devices,01,69693698050fc1e1,v2,1950000,노트북,삼성,아이폰,NT960QHA-KC71S,제트블랙,중고,128GB,
01_digital_devices-training-000437,01_digital_devices,01,2a80b3e6ff9822a2,v2,140000,스마트폰,애플,아이폰,아이폰 8,레드,S급,64GB,
01_digital_devices-training-000438,01_digital_devices,01,bac522bd9b4b53c6,v2,2200000,노트북,삼성,아이폰,NT960XHA-K52A,골드,S급,256GB,
01_digital_devices-training-000439,01_digital_devices,01,fcc770ae4726f0ac,v2,270000,스마트폰,애플,아이폰,아이폰 13,레드,중고,128GB,
01_digital_devices-training-000440,01_digital_devices,01,16a1e969aba598f4,v2,190000,스마트폰,애플,아이폰,iPhone 13,제트블랙,S+,128GB,
01_digital_devices-training-000441,01_digital_devices,01,c6b6e07026248031,v2,3100000,노트북,삼성,아이폰 SE,Galaxy Book 6 Pro,블루,A급,128GB,
01_digital_devices-training-000442,01_digital_devices,01,a356dad4c0a46630,v2,770000,스마트폰,애플,아이폰,아이폰16플러스,골드,S급,128GB,
01_digital_devices-training-000443,01_digital_devices,01,2533d3883eebc38a,v2,300000,스마트폰,애플,아이폰 SE,iPhone SE3,미드나이트,S급,128GB,
01_digital_devices-training-000444,01_digital_devices,01,8812bddc7a3a0b05,v2,1000000,노트북,삼성,아이폰,갤럭시북2,미드나이트,중고,128GB,
01_digital_devices-training-000445,01_digital_devices,01,8d241c7eedb87381,v2,470000,스마트폰,애플,아이폰,iPhone 14,스타라이트,S급,128GB,
01_digital_devices-training-000446,01_digital_devices,01,e9ba44ca17d4ece8,v2,134000,스마트폰,애플,아이폰,아이폰 8,골드,S급,256GB,
01_digital_devices-training-000447,01_digital_devices,01,09c91b2f7b1221c0,v2,700000,노트북,삼성,아이폰 SE2,NT750XGR-A51AS,화이트,SS급,512GB,
01_digital_devices-training-000448,01_digital_devices,01,70489424eb2848de,v2,790000,스마트폰,애플,아이폰 14 프로,아이폰 14 프로,블랙,새상품(미사용),128GB,
01_digital_devices-training-000449,01_digital_devices,01,95c04521cf77a5a9,v2,170000,스마트폰,애플,아이폰 SE,A2296,레드,AA급,128GB,
01_digital_devices-training-000450,01_digital_devices,01,6ae883f6ce6a2988,v2,1050000,노트북,삼성,아이폰,NT750XGR-A51A,블랙티타늄,중고,256GB,
01_digital_devices-training-000451,01_digital_devices,01,7528760373cd58d3,v2,90000,스마트폰,애플,아이폰,아이폰6,스페이스그레이,A급,16GB,
01_digital_devices-training-000452,01_digital_devices,01,c6b6e07026248031,v2,3100000,노트북,삼성,아이폰 SE,Galaxy Book 6 Pro,레드,SSS급,128GB,
01_digital_devices-training-000453,01_digital_devices,01,09c91b2f7b1221c0,v2,700000,노트북,삼성,아이폰,NT750XGR-A51AS,매트블랙,S급,256GB,
01_digital_devices-training-000454,01_digital_devices,01,26ef35930d44341a,v2,1550000,노트북,삼성,아이폰,NT940XGK,골드,중고,128GB,
01_digital_devices-training-000455,01_digital_devices,01,bf92105e0be2601a,v2,209000,스마트폰,애플,iPhone 11 Pro,아이폰 11프로,블루,S급,64GB,
01_digital_devices-training-000456,01_digital_devices,01,d35806d693dac245,v2,200000,스마트폰,애플,아이폰 SE,아이폰 SE 3,레드,A급,128GB,
01_digital_devices-training-000457,01_digital_devices,01,447ea45d524bde06,v2,890000,스마트폰,애플,아이폰 16 프로,아이폰16 Pro,블랙,S급,256GB,
01_digital_devices-training-000458,01_digital_devices,01,32a256e0da163860,v2,750000,노트북,삼성,아이폰,NT950XDC-XD72B,스그,A급,256GB,
01_digital_devices-training-000459,01_digital_devices,01,fd9c66547c18032c,v2,760000,스마트폰,애플,아이폰 14 프로 맥스,아이폰14프로맥스,레드,S급,128GB,
01_digital_devices-training-000460,01_digital_devices,01,05aa9d7e0f4e53e1,v2,880000,노트북,삼성,아이폰 12 미니,NT940XHZ AD51G,화이트,중고,64GB,
01_digital_devices-training-000461,01_digital_devices,01,c607cd440df53afd,v2,430000,노트북,삼성,아이폰8,갤럭시북 S,미드나이트,미사용 새상품,256GB,
01_digital_devices-training-000462,01_digital_devices,01,856e4f846ca50235,v2,710000,스마트폰,애플,아이폰,아이폰16,블랙,S급,128GB,
01_digital_devices-training-000463,01_digital_devices,01,15fc7d75444ffcb5,v2,1110000,노트북,삼성,iPhone 12 mini,갤럭시북3프로,블루,중고,128GB,
01_digital_devices-training-000464,01_digital_devices,01,a43e183b840c6790,v2,750000,노트북,삼성,아이폰 SE2,NT750XFT-A71A,화이트,S급,128GB,
01_digital_devices-training-000465,01_digital_devices,01,6e0e0c5c3d8d9974,v2,175000,스마트폰,애플,아이폰,아이폰 8,실버,특SS급,64GB,
01_digital_devices-training-000466,01_digital_devices,01,fd9c66547c18032c,v2,760000,스마트폰,애플,아이폰 14 프로 맥스,아이폰14프로맥스,스그,S급,128GB,
01_digital_devices-training-000467,01_digital_devices,01,1974629eb85e7bbc,v2,270000,스마트폰,애플,아이폰,아이폰11,화이트,S급,128G,
01_digital_devices-training-000468,01_digital_devices,01,05aa9d7e0f4e53e1,v2,880000,노트북,삼성,아이폰,NT940XHZ AD51G,핑크,SSS급,64GB,
01_digital_devices-training-000469,01_digital_devices,01,26ef35930d44341a,v2,1550000,노트북,삼성,아이폰,NT940XGK,Gold,단순개봉미사용,64GB,
01_digital_devices-training-000470,01_digital_devices,01,6b26f71c192b3390,v2,170000,스마트폰,애플,아이폰8 플러스,iPhone 8 Plus,스그,A급,64GB,
01_digital_devices-training-000471,01_digital_devices,01,772afb723ebf8d5d,v2,200000,노트북,삼성,아이폰 SE,NT345XLA,화이트,중고,256GB,
01_digital_devices-training-000472,01_digital_devices,01,70489424eb2848de,v2,790000,스마트폰,애플,아이폰 14 프로,아이폰 14 프로,블랙,새상품(미사용),128GB,
01_digital_devices-training-000473,01_digital_devices,01,772afb723ebf8d5d,v2,199000,노트북,삼성,아이폰,NT345XLA,스페이스 그레이,A급,128GB,
01_digital_devices-training-000474,01_digital_devices,01,26ef35930d44341a,v2,1550000,노트북,삼성,아이폰,NT940XGK,블랙티타늄,중고,256GB,
01_digital_devices-training-000475,01_digital_devices,01,62f10c26ee7378c0,v2,400000,노트북,삼성,아이폰,NT951XCJ-K05/R,로즈골드,S급,512GB,
01_digital_devices-training-000476,01_digital_devices,01,54fee67a91c23fc3,v2,345000,노트북,삼성,아이폰,NT950XDA,블랙,A급,128GB,
01_digital_devices-training-000477,01_digital_devices,01,4ac0053e7742e87b,v2,185000,스마트폰,애플,아이폰 SE,아이폰 SE2,블랙,S급,64GB,
01_digital_devices-training-000478,01_digital_devices,01,06762e83d12e8ce0,v2,1800000,노트북,삼성,아이폰8,갤럭시북5 프로 360,블랙,특SSS급,128GB,
01_digital_devices-training-000479,01_digital_devices,01,a356dad4c0a46630,v2,770000,스마트폰,애플,아이폰,아이폰16플러스,스페이스 그레이,중고,128GB,
01_digital_devices-training-000480,01_digital_devices,01,3baa8fd38b7f3366,v2,1000000,노트북,삼성,아이폰 14 프로 맥스,갤럭시 북2,제트블랙,A급,256GB,
01_digital_devices-training-000481,01_digital_devices,01,0b6ca76f770ba12d,v2,1050000,노트북,삼성,아이폰,갤럭시북4,스그,S급,32GB,
01_digital_devices-training-000482,01_digital_devices,01,2533d3883eebc38a,v2,300000,스마트폰,애플,아이폰 SE,iPhone SE3,미드나이트,S급,128GB,
01_digital_devices-training-000483,01_digital_devices,01,7528760373cd58d3,v2,90000,스마트폰,애플,아이폰,아이폰6,스페이스그레이,A급,16GB,
01_digital_devices-training-000484,01_digital_devices,01,a43e183b840c6790,v2,750000,노트북,삼성,아이폰,NT750XFT-A71A,핑크,A급,512GB,
01_digital_devices-training-000485,01_digital_devices,01,961fcf3e138c1d04,v2,220000,스마트폰,애플,아이폰11,아이폰11,화이트,S급,128GB,
01_digital_devices-training-000486,01_digital_devices,01,54fee67a91c23fc3,v2,345000,노트북,삼성,iPhone 16 Pro,NT950XDA,스타라이트,중고,128GB,
01_digital_devices-training-000487,01_digital_devices,01,7fb3870ceaf10d34,v2,960000,스마트폰,애플,아이폰 16 프로,아이폰16 프로,블랙티타늄,S+,512GB,
01_digital_devices-training-000488,01_digital_devices,01,cc14488de0931cc5,v2,600000,노트북,삼성,아이폰,갤럭시북2 프로,실버,A급,128GB,
01_digital_devices-training-000489,01_digital_devices,01,b21dae3d012332cf,v2,115000,스마트폰,애플,아이폰 6S 플러스,아이폰 6S 플러스 A1687,스페이스 그레이,SS급,64GB,
01_digital_devices-training-000490,01_digital_devices,01,4c5107507b23a8e6,v2,1400000,노트북,삼성,아이폰,갤럭시북5 프로 14인치,스그,S급,128GB,
01_digital_devices-training-000491,01_digital_devices,01,a569cb54fba9d7b5,v2,2026,스마트폰,애플,아이폰,아이폰 13 미니,로즈골드,중고,128GB,
01_digital_devices-training-000492,01_digital_devices,01,1974629eb85e7bbc,v2,270000,스마트폰,애플,아이폰,아이폰11,화이트,S급,128G,
01_digital_devices-training-000493,01_digital_devices,01,6e0e0c5c3d8d9974,v2,175000,스마트폰,애플,아이폰,아이폰 8,실버,특SS급,64GB,
01_digital_devices-training-000494,01_digital_devices,01,4c5107507b23a8e6,v2,1400000,노트북,삼성,아이폰,갤럭시북5 프로 14인치,스타라이트,S급,256GB,
01_digital_devices-training-000495,01_digital_devices,01,21a99f2006b2d9cb,v2,110000,스마트폰,애플,아이폰,iPhone 6S Plus,골드,SS급,64GB,
01_digital_devices-training-000496,01_digital_devices,01,cb4124ffc32e0c90,v2,210000,스마트폰,애플,아이폰,A1905,스페이스 그레이,SSS급,256GB,
01_digital_devices-training-000497,01_digital_devices,01,c6b6e07026248031,v2,3100000,노트북,삼성,아이폰,Galaxy Book 6 Pro,매트블랙,SSS급,128GB,
01_digital_devices-training-000498,01_digital_devices,01,7bcb3fe1e72bb3d8,v2,250000,스마트폰,Apple,아이폰 7 플러스,13 mini,핑크,중고,128GB,
01_digital_devices-training-000499,01_digital_devices,01,8812bddc7a3a0b05,v2,420000,노트북,삼성,아이폰,갤럭시북2,화이트,AA급,128GB,
01_digital_devices-training-000500,01_digital_devices,01,d35806d693dac245,v2,200000,스마트폰,애플,아이폰 SE,아이폰 SE 3,레드,A급,128GB,
01_digital_devices-training-000501,01_digital_devices,01,96d5be26180ca0a1,v2,1250000,스마트폰,애플,아이폰,아이폰16,틸,새상품/미개봉,512GB,
01_digital_devices-training-000502,01_digital_devices,01,c57a9149981e175f,v2,550000,노트북,삼성,iPhone,갤럭시북,스타라이트,SS급,128GB,
01_digital_devices-training-000503,01_digital_devices,01,d91d65809b87be9e,v2,2000000,노트북,삼성,아이폰,갤럭시북5프로 14 258V,실버,S급,128GB,
01_digital_devices-training-000504,01_digital_devices,01,05aa9d7e0f4e53e1,v2,880000,노트북,삼성,아이폰14,NT940XHZ AD51G,라벤더,특SSS급,256GB,
01_digital_devices-training-000505,01_digital_devices,01,a202a43e7e3e7d53,v2,1750000,노트북,삼성,아이폰 SE2,NT960XHA-KC71S,매트블랙,중고,128GB,
01_digital_devices-training-000506,01_digital_devices,01,1854946fedf1af60,v2,210000,스마트폰,애플,아이폰,A1905,스그,특SSS급,256GB,
01_digital_devices-training-000507,01_digital_devices,01,69693698050fc1e1,v2,1950000,노트북,삼성,아이폰,NT960QHA-KC71S,매트블랙,중고,64GB,
01_digital_devices-training-000508,01_digital_devices,01,2504f6ce71938664,v2,400000,스마트폰,애플,아이폰,아이폰 13,스타라이트,미사용 새상품,128GB,
01_digital_devices-training-000509,01_digital_devices,01,d8335650c17d30f6,v2,210000,스마트폰,애플,아이폰 SE2,SE2,레드,S급,128GB,
01_digital_devices-training-000510,01_digital_devices,01,95c04521cf77a5a9,v2,170000,스마트폰,애플,아이폰 SE,A2296,레드,AA급,128GB,
01_digital_devices-training-000511,01_digital_devices,01,7528760373cd58d3,v2,90000,스마트폰,애플,아이폰,아이폰6,스페이스그레이,A급,16GB,
01_digital_devices-training-000512,01_digital_devices,01,70489424eb2848de,v2,790000,스마트폰,애플,아이폰 14 프로,아이폰 14 프로,블랙,새상품(미사용),128GB,
01_digital_devices-training-000513,01_digital_devices,01,c6b6e07026248031,v2,3150000,노트북,삼성,아이폰,Galaxy Book 6 Pro,레드,중고,128GB,
01_digital_devices-training-000514,01_digital_devices,01,16a1e969aba598f4,v2,190000,스마트폰,애플,아이폰,iPhone 13,골드,중고,128GB,
01_digital_devices-training-000515,01_digital_devices,01,86528b1e833390bf,v2,1600000,노트북,삼성,아이폰,NT960QHA-KC51G,골드,미개봉 새상품,32GB,
01_digital_devices-training-000516,01_digital_devices,01,3b5fbd2b67127fc5,v2,249000,스마트폰,Apple,아이폰,13 mini,블랙,중고,128GB,
01_digital_devices-training-000517,01_digital_devices,01,09c91b2f7b1221c0,v2,700000,노트북,삼성,아이폰,NT750XGR-A51AS,화이트,S+,256GB,
01_digital_devices-training-000518,01_digital_devices,01,1854946fedf1af60,v2,210000,스마트폰,애플,아이폰,A1905,스그,특SSS급,256GB,
01_digital_devices-training-000519,01_digital_devices,01,e3626691d2ddb765,v2,165000,스마트폰,애플,아이폰 SE2,아이폰 SE2,레드,S급,128GB,
01_digital_devices-training-000520,01_digital_devices,01,031cc557d0a9f83d,v2,500000,노트북,삼성,아이폰,NT950XCR-A38A,제트블랙,중고,256GB,
01_digital_devices-training-000521,01_digital_devices,01,1974629eb85e7bbc,v2,270000,스마트폰,애플,아이폰,아이폰11,화이트,S급,128G,
01_digital_devices-training-000522,01_digital_devices,01,64b383848936af95,v2,400000,노트북,삼성,아이폰,NT951XCJ-K02/C,매트블랙,S급,128GB,
01_digital_devices-training-000523,01_digital_devices,01,05aa9d7e0f4e53e1,v2,880000,노트북,삼성,아이폰 SE,NT940XHZ AD51G,핑크,S급,128GB,
01_digital_devices-training-000524,01_digital_devices,01,c607cd440df53afd,v2,430000,노트북,삼성,아이폰8 플러스,갤럭시북 S,블랙,A급,64GB,
01_digital_devices-training-000525,01_digital_devices,01,09c91b2f7b1221c0,v2,700000,노트북,삼성,아이폰,NT750XGR-A51AS,블랙,SSS급,128GB,
01_digital_devices-training-000526,01_digital_devices,01,15fc7d75444ffcb5,v2,1110000,노트북,삼성,아이폰,갤럭시북3프로,핑크,S급,128GB,
01_digital_devices-training-000527,01_digital_devices,01,d35806d693dac245,v2,200000,스마트폰,애플,아이폰 SE,아이폰 SE 3,레드,A급,128GB,
01_digital_devices-training-000528,01_digital_devices,01,6d7f37ba45900984,v2,480000,노트북,삼성,아이폰 7 플러스,갤럭시북3go LTE,블루,S급,16GB,
01_digital_devices-training-000529,01_digital_devices,01,4edefcd244288e07,v2,1080000,노트북,삼성,아이폰,NT951XGK-K09/C,레드,S급,1TB,
01_digital_devices-training-000530,01_digital_devices,01,7bcb3fe1e72bb3d8,v2,250000,스마트폰,Apple,아이폰,13 mini,미드나이트,중고,128GB,
01_digital_devices-training-000531,01_digital_devices,01,d11617212cb1fcbe,v2,650000,노트북,삼성,아이폰 6S 플러스,NT750XGR-A51AG,로즈골드,SS급,256GB,
01_digital_devices-training-000532,01_digital_devices,01,8475540676b76c21,v2,980000,노트북,삼성,아이폰,갤럭시북4 프로 14인치,골드,SS급,128GB,
01_digital_devices-training-000533,01_digital_devices,01,8193e52170f675ca,v2,1000000,노트북,삼성,아이폰,NT751XHD-K01/B,Gold,중고,128GB,
01_digital_devices-training-000534,01_digital_devices,01,69693698050fc1e1,v2,1950000,노트북,삼성,아이폰 14 프로,NT960QHA-KC71S,블랙,S급,128GB,
01_digital_devices-training-000535,01_digital_devices,01,15fc7d75444ffcb5,v2,1110000,노트북,삼성,아이폰 SE,갤럭시북3프로,미드나이트,S급,256GB,
01_digital_devices-training-000536,01_digital_devices,01,25de808063bae4b8,v2,850000,노트북,삼성,아이폰,NT950QED,매트블랙,SSS급,256GB,
